c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=3
p cnf 75 225
26 28 -32 0
-41 -6 -18 0
34 -22 -8 0
-10 68 63 0
9 22 35 0
2 -9 -54 0
-69 70 -5 0
1 56 7 0
-53 1 -19 0
-15 29 -2 0
43 -10 -14 0
18 -12 -44 0
-14 -35 -4 0
-43 44 54 0
21 -26 72 0
-27 49 -16 0
65 -4 -48 0
-52 -65 29 0
-14 42 22 0
-11 34 26 0
-5 -34 54 0
25 6 -53 0
-38 54 43 0
-26 -23 34 0
-2 -34 -63 0
30 -27 5 0
-39 -75 7 0
22 38 54 0
-52 -33 47 0
66 34 -7 0
-29 -19 -20 0
-19 57 -1 0
-70 5 1 0
-40 -42 -14 0
-7 -1 -37 0
72 28 -12 0
48 7 -26 0
-68 55 -19 0
-40 -72 1 0
47 -29 67 0
-50 43 53 0
25 -38 -23 0
-60 62 -63 0
73 41 -10 0
-25 20 -29 0
8 -59 -32 0
56 -9 59 0
46 -5 -22 0
-27 68 -16 0
-17 -8 30 0
-42 -34 -31 0
9 63 -41 0
-72 -64 -18 0
-61 -45 -64 0
37 56 9 0
-14 -46 9 0
37 -58 38 0
51 -38 -6 0
-1 -53 -8 0
-37 -1 13 0
-7 -71 69 0
-60 8 -18 0
16 -71 -74 0
-46 41 3 0
70 -32 52 0
46 7 53 0
-44 -2 -25 0
-58 69 -3 0
22 -57 -34 0
71 -55 -9 0
-66 74 63 0
10 73 -53 0
-45 -67 -1 0
-9 38 1 0
-56 -42 3 0
-23 14 67 0
25 -15 57 0
6 -33 7 0
47 -65 64 0
12 68 -6 0
-44 63 -43 0
9 23 70 0
32 49 15 0
26 37 -68 0
61 -2 -69 0
-64 40 -55 0
20 24 -73 0
36 61 16 0
-66 -19 69 0
-39 19 75 0
-3 -47 -8 0
-16 -41 55 0
-34 2 43 0
-20 -30 9 0
-13 6 39 0
4 57 63 0
-27 -29 4 0
42 60 -71 0
-19 69 -56 0
-65 -10 35 0
-1 -33 -19 0
69 -73 6 0
-46 31 -6 0
-66 -28 1 0
-11 -66 7 0
-62 -5 74 0
-48 15 55 0
-21 52 -4 0
74 36 -13 0
-19 62 74 0
-34 -23 48 0
9 -55 -43 0
-29 -18 -32 0
-7 -1 49 0
-27 57 -30 0
56 -72 -23 0
26 63 -22 0
-5 73 60 0
-38 56 74 0
-23 39 -62 0
-32 52 -5 0
15 -5 70 0
72 21 -32 0
67 2 68 0
-69 50 68 0
-6 3 10 0
50 -12 -13 0
39 64 6 0
-38 -27 21 0
-24 -55 -25 0
-23 -2 -45 0
44 14 -58 0
-22 -66 -62 0
-45 -66 -51 0
53 14 -2 0
-23 -59 -16 0
23 -9 42 0
49 66 -16 0
-20 -55 7 0
22 50 37 0
-58 8 -37 0
-42 23 50 0
-31 -43 9 0
-21 69 -55 0
25 -69 62 0
6 7 -37 0
40 -56 -64 0
-73 50 -57 0
12 42 29 0
32 17 -25 0
71 -51 -5 0
28 -66 -50 0
5 70 37 0
-19 -73 -24 0
-55 -15 66 0
-12 -27 3 0
-4 54 -48 0
-16 43 18 0
-5 -46 10 0
44 -14 60 0
8 -48 -40 0
3 20 37 0
5 57 -24 0
-66 47 -9 0
-38 6 36 0
-34 -11 46 0
-22 -25 36 0
75 35 -8 0
-61 -30 16 0
67 69 -71 0
-46 -8 19 0
4 -63 -51 0
-64 -9 -36 0
-7 23 10 0
16 5 54 0
-67 -62 66 0
-22 72 -16 0
-6 14 -36 0
29 -36 -74 0
41 -51 25 0
49 -4 -33 0
36 69 -5 0
69 13 37 0
-37 -60 51 0
-5 -34 72 0
-23 6 51 0
15 21 52 0
34 -65 10 0
35 -25 28 0
-22 17 61 0
-49 42 58 0
-31 67 66 0
-29 -3 -7 0
73 25 48 0
55 -45 -2 0
-29 40 -62 0
-4 -71 9 0
2 28 -19 0
-19 71 -22 0
-30 -47 -67 0
31 30 -17 0
34 -25 74 0
32 6 37 0
-46 30 64 0
23 4 -22 0
-34 30 59 0
-60 12 -14 0
69 34 38 0
-40 59 1 0
-61 -14 -7 0
-71 19 48 0
13 66 -46 0
-35 65 37 0
29 72 71 0
-8 61 -11 0
20 38 34 0
8 -35 -67 0
62 -10 -52 0
-44 -28 -71 0
-12 -24 -39 0
-15 -64 29 0
-53 -33 -18 0
-35 1 19 0
-18 9 63 0
-66 -46 -63 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
