c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=18
p cnf 75 225
-73 -46 -58 0
15 -65 -25 0
53 7 -21 0
-26 42 -16 0
-36 -2 -61 0
-17 74 -34 0
63 56 33 0
-30 35 -50 0
62 -35 6 0
-74 2 51 0
-45 40 54 0
-68 -73 -66 0
20 16 -60 0
-17 -9 57 0
-75 -37 22 0
-62 -48 1 0
-37 -29 -67 0
-31 64 -53 0
-63 17 27 0
28 64 -21 0
38 -52 72 0
63 -11 -25 0
-6 60 45 0
-41 71 -19 0
6 17 -50 0
-49 -28 46 0
33 11 13 0
-53 68 61 0
-62 36 51 0
39 24 -26 0
-19 33 -8 0
-2 22 27 0
-54 -67 -11 0
-42 30 -63 0
-19 75 43 0
-19 -30 -26 0
51 -32 3 0
45 59 -61 0
-43 36 13 0
-60 33 27 0
59 5 3 0
14 39 -56 0
73 69 -10 0
66 52 18 0
-56 8 49 0
49 -35 -42 0
-56 23 -63 0
-6 -16 -51 0
69 70 -45 0
-10 17 62 0
62 -3 -47 0
48 -2 -30 0
9 71 -65 0
-58 5 -63 0
-32 -10 69 0
65 46 -68 0
65 -51 63 0
74 -56 -65 0
65 -42 55 0
74 64 -62 0
35 9 -29 0
40 13 6 0
-30 -17 14 0
-4 60 -44 0
-23 -2 -19 0
-34 -16 75 0
-1 36 2 0
-55 27 47 0
-38 35 15 0
-69 21 49 0
58 -46 -11 0
-65 -29 3 0
75 -8 30 0
38 60 -13 0
-23 -55 -2 0
26 1 -62 0
-46 13 68 0
-59 -16 32 0
-57 -10 -36 0
-74 41 58 0
39 -13 -60 0
45 -44 48 0
-69 65 -43 0
-2 -4 -71 0
75 -67 60 0
66 -53 61 0
-2 -22 35 0
2 31 -18 0
-48 59 72 0
66 67 14 0
-2 72 29 0
-29 67 36 0
65 26 71 0
24 -59 -28 0
-58 65 57 0
24 40 -67 0
-27 -4 62 0
-47 -37 63 0
-55 75 -45 0
66 -19 -25 0
-40 65 2 0
-72 24 -48 0
-38 36 51 0
41 49 53 0
48 -53 3 0
-12 40 22 0
-7 -24 59 0
33 13 40 0
26 -46 54 0
-3 -40 46 0
17 -22 61 0
-58 36 -21 0
-47 -5 35 0
-71 -23 -36 0
74 -40 -37 0
5 -16 -55 0
-23 47 -21 0
-19 -60 -49 0
10 -57 27 0
-67 -25 56 0
11 59 52 0
-36 -33 -14 0
40 -20 -39 0
-67 64 37 0
51 -50 -49 0
-27 -42 -19 0
5 -33 -7 0
-12 65 -70 0
-50 -72 25 0
-23 15 -47 0
38 34 -53 0
-22 -49 43 0
29 60 38 0
-59 73 55 0
12 64 17 0
22 60 33 0
55 74 -36 0
53 -20 -6 0
-36 -31 -66 0
17 -28 -14 0
-39 44 52 0
66 56 6 0
9 -2 -18 0
-66 25 68 0
33 31 28 0
26 -14 16 0
25 68 -75 0
36 1 50 0
29 21 -56 0
-12 1 -45 0
39 43 13 0
20 67 -17 0
-62 51 -44 0
-24 -36 59 0
9 -25 -6 0
71 -40 -59 0
37 74 -52 0
35 69 5 0
21 -5 -48 0
-50 -33 1 0
36 65 -15 0
-63 9 5 0
23 15 50 0
-59 26 -33 0
-33 -53 -73 0
75 -47 -53 0
67 50 37 0
-32 -49 33 0
-7 25 -51 0
16 -48 -33 0
31 13 57 0
63 -71 12 0
20 69 57 0
12 -19 65 0
-30 61 68 0
-45 -30 -20 0
31 -59 -41 0
-72 34 -54 0
46 29 42 0
32 6 11 0
-43 41 14 0
-37 54 -68 0
9 66 -68 0
62 26 24 0
-45 -34 -9 0
-51 -17 -42 0
19 20 14 0
-39 -65 54 0
-58 70 -31 0
60 30 -23 0
54 -39 -31 0
43 3 75 0
22 49 -27 0
-38 -55 3 0
-58 13 -45 0
16 -24 58 0
49 -20 1 0
-57 -70 58 0
-23 -44 37 0
-27 8 -60 0
25 19 -4 0
-54 18 20 0
-2 -28 41 0
11 -31 -60 0
-28 -3 14 0
14 6 -59 0
-30 -39 -6 0
51 48 47 0
15 30 -6 0
-30 -64 -71 0
40 42 21 0
-7 -59 -52 0
-30 65 55 0
-45 71 50 0
-58 -72 73 0
8 -58 -35 0
47 18 -4 0
47 -13 15 0
-52 9 33 0
74 4 -35 0
-37 -10 -5 0
67 -71 68 0
38 -34 -20 0
28 56 59 0
65 -61 -46 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
