c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=9
p cnf 75 225
69 -50 -51 0
31 5 61 0
-54 -11 -37 0
-19 4 -44 0
31 -54 -46 0
-58 -34 -2 0
3 8 40 0
68 44 52 0
38 -17 -49 0
21 53 73 0
34 8 -21 0
55 -44 -62 0
-59 -69 -43 0
74 -64 15 0
-32 -15 10 0
11 7 63 0
-36 29 -14 0
21 -29 -75 0
56 21 1 0
31 15 75 0
51 55 52 0
-49 38 37 0
-66 -1 -60 0
16 38 54 0
-23 -31 71 0
29 -20 35 0
52 66 -22 0
62 31 -7 0
-27 50 28 0
-21 -26 17 0
-34 -19 72 0
28 30 68 0
-40 33 -67 0
-18 7 58 0
-49 -34 -64 0
-74 -1 -19 0
58 -6 36 0
-26 67 -58 0
21 36 59 0
-32 44 21 0
5 49 -26 0
-24 -74 69 0
15 57 55 0
-66 -37 -14 0
63 -31 67 0
-52 -61 -57 0
-20 -55 -50 0
12 51 23 0
-46 35 28 0
70 -49 -1 0
-63 -1 44 0
-61 54 13 0
70 -24 73 0
-28 -54 45 0
1 64 38 0
52 50 47 0
-8 -50 14 0
-1 -49 3 0
-69 -66 36 0
57 -23 1 0
66 60 15 0
-8 -69 65 0
35 -28 8 0
30 -52 46 0
60 -75 -33 0
63 16 -34 0
-57 -60 -51 0
2 5 -37 0
-30 65 69 0
48 -24 19 0
-19 69 -39 0
-67 22 -56 0
-66 28 -4 0
50 -31 52 0
-63 -40 -11 0
-14 74 -64 0
-5 43 -48 0
-67 -16 -28 0
-8 29 53 0
30 -27 -3 0
-54 32 -16 0
46 68 48 0
6 -13 60 0
8 64 -34 0
72 -51 -43 0
-46 59 4 0
-38 -63 27 0
66 -74 -32 0
7 -37 -57 0
53 -24 48 0
-57 3 68 0
28 75 49 0
52 -50 67 0
59 -8 47 0
-65 15 -49 0
48 5 6 0
54 -28 -48 0
23 1 75 0
25 42 2 0
27 16 65 0
-63 -57 -18 0
72 12 45 0
51 -5 -45 0
-5 -43 -49 0
-62 -16 -74 0
68 -3 -52 0
63 -16 9 0
-24 16 -5 0
33 51 23 0
2 10 -33 0
-69 -8 32 0
-34 -39 3 0
-65 -70 -29 0
57 45 -14 0
62 75 40 0
-23 29 10 0
43 10 70 0
-54 32 57 0
-75 43 -62 0
-56 66 -35 0
71 -52 -29 0
-39 16 -28 0
-74 18 6 0
35 21 36 0
5 63 52 0
-74 -39 -36 0
-56 60 -34 0
33 -11 -42 0
-70 -52 -1 0
65 36 64 0
-7 75 62 0
-11 -49 14 0
-29 33 68 0
-7 35 -21 0
-48 65 21 0
6 52 -16 0
-45 -53 71 0
42 -23 -31 0
72 48 38 0
61 -21 57 0
41 7 5 0
10 16 48 0
48 58 9 0
-6 54 58 0
29 -42 -67 0
1 45 -10 0
-28 70 -61 0
-68 -37 -72 0
-44 10 -19 0
-22 32 61 0
-68 -42 -44 0
62 -73 35 0
-30 71 -67 0
-26 -17 -64 0
-35 -75 -68 0
2 5 39 0
-8 -74 70 0
17 35 18 0
-52 -75 54 0
-60 -24 41 0
15 38 -46 0
-65 -68 -56 0
-60 8 -62 0
-73 47 51 0
8 20 -29 0
-24 -72 -18 0
-10 -22 40 0
9 -6 -37 0
-35 43 22 0
-21 2 -55 0
-47 -6 -3 0
-19 -33 -2 0
-31 -7 -49 0
-46 33 -18 0
75 -54 23 0
61 27 -30 0
-59 1 48 0
61 -14 -41 0
-55 -39 6 0
-71 -31 2 0
65 5 -8 0
27 74 -25 0
-16 -71 75 0
-2 -6 -70 0
-61 -16 43 0
-8 43 36 0
70 27 -13 0
50 10 52 0
13 66 60 0
-52 14 20 0
-40 45 -1 0
55 -40 49 0
37 26 50 0
-13 55 -72 0
69 -75 38 0
15 -13 52 0
-7 -12 54 0
33 32 -53 0
-39 -15 -65 0
-46 30 66 0
60 -71 -49 0
56 38 -46 0
-61 38 28 0
-41 -52 48 0
-42 -4 -13 0
7 -36 -31 0
31 45 -1 0
4 -58 -5 0
-46 19 -8 0
64 -42 -50 0
-45 69 -52 0
16 -17 37 0
-10 73 -22 0
9 -48 43 0
-42 -73 63 0
16 66 -3 0
-43 25 -10 0
-16 25 -46 0
-45 33 -44 0
75 70 -63 0
71 62 32 0
-29 -69 -11 0
4 32 75 0
-61 -57 -47 0
6 58 -7 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
