c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=11
p cnf 75 225
-56 -70 -35 0
9 25 -71 0
-11 -37 -42 0
42 21 54 0
41 40 -15 0
-34 3 9 0
-60 38 -29 0
57 29 41 0
-31 55 -46 0
6 35 25 0
44 -53 12 0
29 25 18 0
42 53 -3 0
6 -28 -32 0
-62 -54 63 0
5 74 -33 0
35 -55 58 0
67 19 -8 0
-5 -21 16 0
28 -8 57 0
10 59 2 0
53 -62 49 0
2 -15 -31 0
10 14 -62 0
-70 -71 27 0
-20 35 18 0
-39 -65 67 0
-62 -14 13 0
57 -51 -46 0
-26 -21 15 0
-39 -45 36 0
-15 -60 -24 0
44 51 -47 0
60 69 70 0
-7 73 28 0
72 61 -8 0
-15 12 -52 0
-30 -73 -8 0
45 75 6 0
-70 56 28 0
-18 -14 -35 0
-63 -46 5 0
42 -15 61 0
61 -8 59 0
66 45 -53 0
-34 54 45 0
-12 52 57 0
70 -32 4 0
67 -50 42 0
-14 15 -33 0
33 68 -51 0
58 -18 -33 0
29 -4 -20 0
-43 27 -64 0
-29 3 46 0
-57 -52 -73 0
6 14 70 0
-74 5 23 0
-6 57 14 0
8 -48 3 0
-36 -52 -3 0
5 -63 65 0
44 -67 -37 0
52 13 36 0
10 27 33 0
38 -11 28 0
-66 26 20 0
-52 28 -62 0
48 -9 -23 0
-61 -7 71 0
-13 40 4 0
37 24 -61 0
40 35 -75 0
40 57 -3 0
13 42 55 0
-66 -32 68 0
-66 45 75 0
-63 62 -58 0
30 -37 -31 0
-32 -51 17 0
66 -15 39 0
-42 -18 -14 0
-51 37 10 0
-40 -25 -43 0
42 62 -17 0
69 -15 -40 0
-7 -70 43 0
-16 -20 53 0
18 -40 67 0
43 10 -8 0
-47 -60 -26 0
66 42 2 0
45 -43 -69 0
9 49 -30 0
-30 40 73 0
-2 27 -67 0
-43 45 -48 0
-69 -1 -64 0
-58 -70 -1 0
32 -61 72 0
-15 -28 -24 0
-64 39 -23 0
8 -7 27 0
-49 -17 57 0
-9 61 31 0
-19 -26 21 0
-16 17 68 0
-54 51 -39 0
14 8 -44 0
-39 20 -41 0
65 -5 17 0
-75 24 34 0
8 36 19 0
-21 -39 -27 0
-69 -70 73 0
16 45 -19 0
51 3 46 0
6 -16 -57 0
-23 -74 4 0
64 -70 4 0
-61 -74 -72 0
1 22 25 0
-1 17 -40 0
68 -5 -42 0
-21 22 -14 0
-33 32 4 0
-65 16 -1 0
18 70 -25 0
-18 -72 -37 0
1 -66 -23 0
57 -73 8 0
61 -6 21 0
-45 -60 -10 0
-36 -35 29 0
33 4 36 0
31 67 20 0
25 -24 -8 0
-58 59 32 0
58 50 -45 0
52 -61 72 0
9 31 -10 0
22 -10 13 0
-50 -63 23 0
49 1 -59 0
73 -47 -58 0
-24 44 -31 0
-67 37 73 0
37 24 40 0
1 57 -59 0
-26 61 64 0
33 -38 -14 0
60 -53 57 0
-60 -50 13 0
-69 33 1 0
73 14 -6 0
2 60 30 0
12 72 -65 0
68 44 59 0
-18 33 46 0
-42 -2 -39 0
65 -61 35 0
66 3 68 0
-5 73 60 0
71 -3 55 0
-36 -60 -17 0
56 -29 -66 0
-49 32 61 0
-34 -14 2 0
5 -54 -58 0
36 39 -72 0
65 -49 -11 0
-66 -34 -16 0
-25 7 35 0
37 -21 -69 0
34 45 -33 0
-29 54 70 0
-58 59 -64 0
53 63 -16 0
9 35 32 0
18 17 60 0
50 -20 -46 0
6 71 14 0
-71 -17 -73 0
66 57 -72 0
-48 39 44 0
31 2 51 0
-31 25 -60 0
-22 10 -3 0
-24 42 -46 0
-42 49 -36 0
-24 26 13 0
-28 59 -64 0
-24 -55 -44 0
23 35 22 0
-68 73 1 0
48 -14 1 0
-45 -3 -46 0
5 19 -31 0
27 28 60 0
-61 -67 -47 0
-68 1 -7 0
-8 50 31 0
-29 41 -53 0
10 -6 -70 0
-18 -4 -12 0
55 19 -1 0
44 -10 -67 0
37 -5 -7 0
58 25 74 0
-56 58 25 0
60 -48 -16 0
37 -14 -67 0
9 -67 -33 0
18 -45 61 0
7 8 70 0
-75 25 62 0
53 -50 17 0
-49 72 -51 0
59 -37 -57 0
38 63 -68 0
-56 17 53 0
70 23 -5 0
-62 11 -45 0
46 45 -20 0
40 59 -16 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
