c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=4
p cnf 75 225
-53 62 68 0
16 -10 75 0
-7 -72 -58 0
-72 -43 -71 0
55 -51 -36 0
-17 56 48 0
-66 73 54 0
50 51 -53 0
53 -27 1 0
-72 -38 -74 0
-63 -11 -20 0
24 -48 28 0
37 -24 -22 0
31 -20 -34 0
3 7 -71 0
28 -60 43 0
-17 -28 -43 0
-25 -68 -23 0
-51 -19 62 0
28 22 37 0
38 48 23 0
27 59 66 0
69 -16 -50 0
-38 -66 -70 0
-6 -37 -73 0
-23 -34 67 0
33 23 -58 0
-37 61 10 0
10 42 -14 0
-49 16 -13 0
-63 20 -3 0
49 47 16 0
51 60 61 0
38 40 -6 0
-55 22 2 0
-37 71 -35 0
53 64 -17 0
69 62 20 0
38 -60 -20 0
45 58 -39 0
-48 -38 -62 0
-13 40 -39 0
31 65 61 0
-24 58 73 0
-8 -11 -21 0
-54 -16 29 0
22 41 -36 0
72 35 -3 0
-62 49 63 0
64 -52 -28 0
-26 -72 -22 0
-36 40 -41 0
-53 13 -15 0
34 26 25 0
68 53 -12 0
-24 40 62 0
-29 -34 -44 0
2 39 -41 0
-52 -45 -3 0
28 67 -30 0
66 -4 16 0
6 37 -62 0
-18 56 10 0
56 -27 23 0
-64 -17 -50 0
16 69 -58 0
46 41 -37 0
38 11 -40 0
-28 -40 -51 0
65 34 -30 0
-35 -9 39 0
26 22 -27 0
-27 -12 -39 0
58 48 -9 0
-53 59 -58 0
-49 34 44 0
34 -75 -23 0
53 21 19 0
-44 -31 72 0
-54 -61 27 0
-66 58 74 0
39 43 -38 0
-48 7 4 0
5 -68 33 0
-5 44 64 0
-34 45 70 0
-18 64 -19 0
53 32 52 0
21 -11 5 0
-22 -68 63 0
44 -59 -51 0
48 29 37 0
-20 4 -17 0
-63 23 -3 0
-12 -7 -24 0
69 -30 -13 0
-4 -68 57 0
58 56 -36 0
-72 39 -24 0
3 -37 -73 0
9 -17 38 0
42 53 -66 0
-38 -34 -23 0
40 36 75 0
55 54 -24 0
16 11 59 0
-75 18 24 0
60 3 1 0
69 24 -63 0
72 7 23 0
-6 -18 68 0
-16 23 53 0
25 -46 -71 0
-48 62 -31 0
62 7 55 0
48 1 -20 0
66 -30 -70 0
-70 16 -63 0
-49 56 53 0
10 -31 12 0
-40 -31 -56 0
13 -4 63 0
24 -13 53 0
13 14 -71 0
16 -73 -7 0
-19 71 75 0
35 -40 -38 0
-60 -67 55 0
-67 65 44 0
64 61 -41 0
-11 -21 -27 0
-11 35 -13 0
2 23 28 0
40 -41 -6 0
-20 -44 -74 0
-52 -37 63 0
68 65 61 0
-15 -62 16 0
-4 21 50 0
-15 20 -40 0
71 4 5 0
-9 -67 -64 0
36 -23 -26 0
9 56 -46 0
-38 37 41 0
7 36 21 0
70 68 72 0
45 5 4 0
27 -20 -5 0
-14 3 6 0
-24 47 -65 0
72 15 -18 0
67 62 -75 0
13 -37 75 0
60 -6 -43 0
70 -75 45 0
-11 -7 -45 0
-63 36 -23 0
31 -7 70 0
-15 -30 -75 0
12 48 23 0
62 29 61 0
7 -56 -40 0
59 -1 67 0
4 46 72 0
28 -29 23 0
-50 -13 -32 0
-47 61 10 0
-61 55 -49 0
-32 3 7 0
-72 50 20 0
63 60 11 0
-69 -18 -32 0
14 72 28 0
46 -71 13 0
-50 27 -8 0
60 46 75 0
-55 31 -18 0
-58 -20 -34 0
-38 -72 -71 0
44 -5 7 0
69 -50 41 0
19 12 62 0
28 58 43 0
-7 63 -42 0
8 -30 11 0
-23 38 -36 0
50 47 -73 0
31 -67 -64 0
-9 13 22 0
-65 33 56 0
-61 -27 47 0
65 -17 -10 0
2 -67 7 0
40 59 23 0
-46 62 -14 0
66 -38 -2 0
2 -30 4 0
-65 -36 56 0
51 -4 70 0
-42 17 -2 0
44 24 -72 0
-10 47 64 0
12 -73 33 0
-9 23 -28 0
-31 51 -6 0
71 75 48 0
-29 -75 40 0
-53 -56 -58 0
73 -55 -64 0
-51 -33 17 0
62 55 -44 0
-28 52 3 0
-74 -8 33 0
-38 64 44 0
1 -4 67 0
70 39 17 0
24 -4 -40 0
-4 41 -33 0
55 -61 6 0
-71 -3 -47 0
73 49 -9 0
-19 -65 74 0
-42 -14 68 0
69 -66 30 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
