c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=13
p cnf 75 225
-54 -34 -21 0
-32 46 -15 0
-72 -74 55 0
-31 -39 52 0
14 35 50 0
-52 -73 62 0
-73 13 -16 0
51 52 -53 0
74 44 -2 0
69 -47 -65 0
19 10 -20 0
33 -15 56 0
-56 -44 -59 0
-32 7 -51 0
-30 -56 55 0
-68 -44 17 0
-31 -73 23 0
22 52 -70 0
-48 -55 39 0
18 -46 -32 0
14 -1 42 0
11 75 2 0
-68 10 -51 0
-58 -70 -53 0
-21 64 43 0
-1 38 36 0
-34 -28 -51 0
68 65 24 0
-7 -37 50 0
2 -44 73 0
-14 2 -69 0
34 -36 -52 0
21 -71 -2 0
-22 17 -14 0
11 37 47 0
7 27 -33 0
16 30 -2 0
25 -17 69 0
-25 -12 42 0
38 -27 -64 0
-50 41 38 0
35 44 -68 0
-63 -50 15 0
-41 -68 -47 0
1 -20 -64 0
-62 61 73 0
41 38 -55 0
-75 -57 -6 0
36 -75 -61 0
-11 -9 -75 0
-39 -75 -38 0
-75 69 -72 0
-58 9 24 0
58 57 -51 0
49 12 54 0
27 -29 -60 0
-52 67 -61 0
-72 -60 -31 0
30 5 -72 0
-51 -50 40 0
-60 33 -17 0
57 47 75 0
-2 -29 -62 0
66 50 -12 0
45 57 -36 0
-38 -53 48 0
-51 46 60 0
-9 -5 63 0
34 -51 -42 0
23 -11 -29 0
59 -23 -71 0
52 71 -11 0
2 -54 25 0
-21 -53 74 0
-41 51 9 0
67 45 13 0
38 -62 14 0
-70 -34 54 0
10 2 7 0
-17 45 26 0
-17 -75 -23 0
-4 -16 37 0
32 -3 -14 0
45 -18 -34 0
20 -58 -13 0
10 70 54 0
-41 -55 -60 0
11 53 20 0
64 -45 19 0
63 -71 24 0
6 67 -2 0
17 40 56 0
-75 32 71 0
10 26 70 0
36 8 -50 0
13 -42 -70 0
13 51 37 0
-60 29 -22 0
40 -32 35 0
-53 12 -4 0
-21 -44 19 0
-4 -69 63 0
15 -20 25 0
65 -55 -6 0
24 18 -74 0
-24 -46 20 0
9 69 -27 0
-49 60 1 0
-21 -68 32 0
-7 59 23 0
13 -5 -23 0
45 43 -48 0
7 -66 22 0
-11 72 -12 0
69 -66 10 0
-23 50 -58 0
7 -59 18 0
-40 -14 -53 0
44 46 72 0
30 -7 74 0
-61 -54 33 0
36 20 13 0
17 -37 5 0
69 -70 -9 0
55 18 -20 0
45 43 -73 0
-56 61 6 0
-24 25 -47 0
-4 -16 -71 0
64 -72 -19 0
3 -12 -2 0
-1 19 -15 0
-21 36 26 0
-8 45 -13 0
-70 -28 -26 0
13 37 -32 0
74 -57 -10 0
63 65 69 0
1 -38 70 0
67 -40 -39 0
-57 29 28 0
-14 20 30 0
18 -35 -71 0
-45 -42 52 0
69 -74 -3 0
-34 44 66 0
31 59 -21 0
24 -3 -53 0
-59 54 43 0
-13 -14 -54 0
-9 42 74 0
-12 -68 -6 0
-23 -37 -41 0
-55 39 26 0
-51 69 27 0
14 49 69 0
-14 28 -37 0
65 68 -67 0
-31 75 20 0
-48 -28 -71 0
2 60 -30 0
-18 72 -43 0
-2 13 60 0
-32 14 16 0
24 28 -43 0
29 41 18 0
39 48 59 0
45 -54 -33 0
-65 73 37 0
-15 60 -19 0
-16 -30 69 0
8 -2 -59 0
65 -18 49 0
-61 72 -10 0
-40 61 65 0
64 11 15 0
-4 24 56 0
-22 -16 -63 0
72 -27 -58 0
-26 -17 19 0
35 -19 -31 0
34 -46 45 0
12 52 -65 0
28 -22 -10 0
29 -48 -52 0
-9 19 -61 0
22 -13 74 0
42 46 -71 0
-61 1 -17 0
-8 49 28 0
-75 51 -49 0
-58 11 -32 0
54 -21 -75 0
-8 -69 -60 0
44 -3 -32 0
-38 71 -23 0
-14 -17 52 0
-28 -64 -47 0
4 26 -66 0
-8 -11 57 0
-45 -66 52 0
70 -74 52 0
-25 35 -43 0
6 22 38 0
-47 51 53 0
-24 26 -70 0
-30 70 -66 0
-40 -39 60 0
-40 60 -37 0
8 72 -41 0
66 52 70 0
41 37 68 0
-64 47 -29 0
54 70 47 0
-14 54 -42 0
-41 46 -52 0
-59 26 71 0
-3 -75 40 0
7 -63 14 0
75 51 59 0
52 -9 55 0
24 5 21 0
61 -60 49 0
-36 -69 -6 0
61 10 15 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
