c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=6
p cnf 75 225
-57 74 -50 0
2 -15 -21 0
50 -46 -45 0
2 6 20 0
-5 -63 36 0
30 -9 54 0
-64 -48 4 0
24 62 -70 0
-13 46 35 0
74 -5 42 0
17 -15 -67 0
48 -53 6 0
68 -64 -13 0
-45 -51 -19 0
56 31 -62 0
26 32 7 0
-36 59 43 0
71 -32 -7 0
-49 41 64 0
-30 -65 -29 0
57 -15 -41 0
-47 9 -51 0
-19 59 71 0
48 -60 -70 0
-48 -9 -44 0
65 57 -38 0
3 5 -60 0
44 -70 61 0
-67 -33 64 0
-73 21 -43 0
24 3 26 0
13 73 3 0
-55 32 -17 0
-64 55 59 0
50 33 22 0
60 -59 49 0
37 -74 8 0
-36 47 -9 0
-26 -59 33 0
66 14 49 0
-75 7 -2 0
30 -72 28 0
-70 63 -34 0
48 37 70 0
21 -7 -10 0
21 -9 -6 0
71 42 -18 0
-20 67 19 0
38 44 -58 0
42 -71 -16 0
-40 -43 27 0
-67 -7 39 0
-17 -9 56 0
-70 6 12 0
2 -57 22 0
44 -38 75 0
25 67 -23 0
28 -36 -24 0
-37 -47 1 0
73 -33 -30 0
31 -45 32 0
-41 -45 69 0
-61 68 62 0
23 22 9 0
-56 8 72 0
55 12 21 0
7 -46 57 0
5 35 -47 0
-70 -40 61 0
64 70 47 0
-64 73 -49 0
-66 -71 9 0
-45 20 1 0
-45 27 51 0
36 -62 -59 0
-62 12 -51 0
31 -22 -15 0
-60 33 -3 0
-17 55 63 0
73 15 48 0
-69 -43 52 0
-31 -67 35 0
-18 -55 47 0
56 -19 64 0
-45 56 40 0
8 66 -23 0
-48 -9 27 0
-9 -72 31 0
34 17 9 0
61 -75 -22 0
-44 -29 -33 0
22 -21 -30 0
74 -27 -61 0
29 -14 38 0
-30 13 39 0
-48 11 62 0
63 32 5 0
37 73 56 0
66 2 -27 0
8 -31 -7 0
-59 -9 -2 0
64 54 -74 0
44 -4 20 0
19 -45 -39 0
-29 -44 24 0
-28 33 50 0
-17 60 63 0
12 36 26 0
20 64 -22 0
-69 -62 49 0
-10 63 48 0
17 -11 -8 0
-8 14 47 0
-59 -47 -66 0
44 -12 -57 0
-70 1 10 0
39 9 -3 0
23 -21 18 0
-69 -27 44 0
30 -47 -36 0
-64 57 46 0
-21 -29 14 0
-63 72 -33 0
59 20 -6 0
-72 32 24 0
-29 -18 -52 0
29 -11 -67 0
-37 -10 -32 0
-44 63 -66 0
37 6 1 0
3 -6 -71 0
-14 -21 23 0
-75 -34 45 0
-75 50 -58 0
74 42 61 0
33 -69 -55 0
8 -7 -33 0
-28 14 22 0
-64 51 13 0
-31 -13 -6 0
16 -56 59 0
5 -37 -25 0
73 -67 26 0
-55 50 42 0
3 47 33 0
-15 7 49 0
-56 51 -75 0
-42 15 26 0
-74 54 8 0
68 45 23 0
-35 -50 66 0
54 -14 56 0
-21 -52 -60 0
71 -47 52 0
74 7 72 0
-39 -73 51 0
-42 -48 -65 0
55 -6 58 0
63 27 -40 0
-27 41 -62 0
53 75 -6 0
63 65 -21 0
48 3 49 0
-9 -65 58 0
-64 67 61 0
-31 -20 21 0
22 -28 29 0
-7 -22 -72 0
62 20 69 0
-46 29 -16 0
27 75 44 0
19 28 -4 0
-3 -30 8 0
28 31 -30 0
56 22 18 0
-11 45 31 0
41 -20 2 0
15 -21 71 0
22 -57 68 0
15 -49 -35 0
-68 17 57 0
66 -47 -25 0
-12 -60 52 0
34 61 -58 0
-13 -27 17 0
3 73 9 0
-8 28 21 0
60 44 -42 0
7 -28 -38 0
-72 30 -63 0
-6 61 1 0
11 61 -53 0
-6 -17 65 0
-71 -40 22 0
-56 57 -9 0
-42 45 74 0
66 -11 53 0
-34 -45 20 0
-43 -70 9 0
-55 5 -28 0
-70 33 -45 0
13 -36 69 0
12 33 -46 0
23 -12 -2 0
-41 -31 4 0
-57 -42 -51 0
-42 -15 20 0
-54 23 -20 0
65 20 29 0
-16 4 -71 0
41 38 71 0
-52 64 5 0
-20 -17 57 0
46 -25 -1 0
60 -33 -2 0
68 6 -63 0
50 -60 31 0
21 -56 2 0
26 34 21 0
15 12 -19 0
-37 -11 68 0
-53 33 -55 0
-49 -58 -69 0
36 16 42 0
-62 -53 8 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3-deep-research`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
