c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=13
p cnf 75 225
-3 -69 27 0
29 7 28 0
-6 54 -29 0
-11 57 -26 0
-40 65 59 0
-67 -11 3 0
-68 -49 72 0
-64 -41 55 0
68 49 -46 0
-54 13 59 0
-62 -6 -20 0
-52 -42 -35 0
-73 -24 -56 0
50 -49 16 0
63 -35 -69 0
20 21 -12 0
54 1 63 0
35 53 -6 0
50 -25 47 0
15 32 73 0
67 62 24 0
-6 52 -16 0
-72 33 8 0
-20 -49 1 0
56 -8 -24 0
-69 34 74 0
-26 -60 31 0
62 25 37 0
-4 -46 -17 0
-12 -17 52 0
42 56 24 0
-58 -57 -6 0
38 2 -48 0
30 -72 18 0
52 -1 -73 0
-15 14 -35 0
-61 -3 1 0
-10 19 30 0
-5 -34 53 0
43 -8 70 0
11 -3 37 0
-65 26 -16 0
41 64 -74 0
15 20 39 0
-18 -26 22 0
-41 -44 -72 0
-65 -50 37 0
56 4 9 0
20 -42 29 0
12 55 -16 0
74 20 -18 0
-71 -54 10 0
-44 -64 10 0
-39 -18 36 0
62 10 -7 0
39 -56 12 0
54 62 27 0
-69 -23 -11 0
43 -13 -22 0
-25 30 38 0
41 7 -53 0
-75 -16 -2 0
56 18 26 0
-17 67 60 0
-62 -19 -61 0
24 -28 -36 0
70 -42 66 0
-21 3 -63 0
-24 1 -31 0
-57 28 25 0
62 71 17 0
21 2 -50 0
9 -73 63 0
49 -50 -64 0
20 28 -51 0
-11 -59 44 0
-23 -19 75 0
29 -57 -8 0
31 43 -70 0
38 -46 -19 0
-2 31 70 0
25 55 -60 0
24 -42 -31 0
65 64 -12 0
16 -66 26 0
-22 57 10 0
17 55 42 0
59 -43 -56 0
-37 25 23 0
70 -65 -1 0
30 27 12 0
18 -25 67 0
7 14 -63 0
22 -63 24 0
35 57 73 0
-39 59 -36 0
-60 -16 -36 0
37 -67 -2 0
-64 -20 -9 0
-59 14 7 0
-7 5 -41 0
-16 45 -72 0
-51 -57 -5 0
26 6 68 0
55 73 40 0
59 72 66 0
-48 -6 -72 0
-21 5 -18 0
-73 42 -2 0
-66 -15 -47 0
-47 -52 56 0
14 65 21 0
-6 -43 -47 0
-49 -32 35 0
45 -74 -16 0
68 72 -26 0
29 22 39 0
-22 -53 57 0
63 -40 -31 0
6 -41 -10 0
56 -11 -35 0
42 -61 -38 0
-67 -23 73 0
4 11 -58 0
-7 -14 -21 0
44 -55 70 0
17 54 30 0
67 59 13 0
-25 34 -75 0
-60 -8 43 0
-57 6 -62 0
-65 23 72 0
-60 63 -51 0
-58 52 -43 0
58 -74 11 0
67 -7 47 0
38 -50 37 0
-21 72 38 0
73 -16 -2 0
-66 55 3 0
-1 -18 54 0
66 -12 -46 0
-17 -47 -27 0
-40 -47 35 0
-65 43 -69 0
39 59 32 0
28 10 13 0
23 56 -69 0
13 -18 -46 0
-13 68 -54 0
31 -12 45 0
34 -21 -10 0
-45 -37 59 0
-60 45 20 0
72 -29 49 0
74 10 61 0
17 -73 -70 0
18 -49 -5 0
40 -8 -56 0
-43 9 -66 0
45 -32 3 0
-29 -73 27 0
7 59 -42 0
70 -66 -49 0
37 56 3 0
-34 25 -16 0
-23 47 -6 0
-13 -5 43 0
31 65 74 0
24 -2 58 0
61 -58 1 0
-67 -32 29 0
-66 -31 22 0
63 44 -3 0
-36 -60 8 0
-73 55 75 0
-62 -32 69 0
-13 11 18 0
-42 35 22 0
53 25 -39 0
20 -28 -25 0
-12 -53 20 0
-71 -2 -15 0
62 50 -3 0
8 30 -28 0
-48 -23 28 0
48 -36 59 0
55 64 -35 0
18 -40 43 0
52 -11 -61 0
8 -56 24 0
24 -47 45 0
51 13 -2 0
18 53 -6 0
73 12 29 0
-18 54 20 0
-3 -71 -9 0
-54 -62 43 0
59 -75 -38 0
12 -25 -66 0
50 16 -5 0
3 -26 65 0
-67 16 52 0
-42 -66 -37 0
49 14 42 0
-2 49 -63 0
-27 10 29 0
-49 74 -42 0
-46 -53 4 0
-49 47 19 0
70 7 -10 0
-17 -23 68 0
-38 -17 67 0
38 72 -31 0
20 28 24 0
57 -54 30 0
-40 -71 17 0
-7 -27 -16 0
-49 64 44 0
-16 -67 60 0
-60 22 15 0
-69 -60 -52 0
-44 40 -13 0
17 -39 -68 0
-25 -62 73 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o3`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
