c Random 3-SAT
c alpha=5.0, N=75, L=375, instance=6
p cnf 75 375
45 71 2 0
3 37 -38 0
45 23 39 0
-9 -43 42 0
69 62 52 0
23 72 -27 0
17 12 72 0
7 -38 40 0
-48 -33 38 0
-42 37 -62 0
-5 -74 -41 0
-55 24 3 0
-15 37 66 0
74 35 65 0
35 -4 25 0
66 -58 4 0
-1 -7 47 0
-32 35 -36 0
63 -48 18 0
-36 -6 42 0
7 -32 64 0
62 18 45 0
-25 37 -49 0
-23 -52 65 0
-60 70 -8 0
64 5 -23 0
-48 -24 23 0
-2 -55 -71 0
-10 44 -63 0
46 -15 -62 0
-15 -1 -59 0
-9 15 74 0
-21 -54 67 0
-35 22 32 0
6 16 -33 0
-14 25 72 0
63 -5 10 0
75 -62 -21 0
-59 -26 -11 0
-21 -17 -68 0
-68 -29 36 0
-31 3 -8 0
13 -23 74 0
2 74 -59 0
59 29 54 0
-69 24 -4 0
65 54 -63 0
43 61 52 0
30 -10 -60 0
-24 -47 -42 0
39 -33 -48 0
-73 -69 -30 0
-3 4 -26 0
-30 33 10 0
70 67 46 0
-17 71 -27 0
15 31 -70 0
-43 51 -26 0
32 17 70 0
24 66 8 0
-11 17 -59 0
-10 -64 8 0
-52 -34 28 0
-7 31 51 0
-38 -44 -53 0
-2 6 -71 0
40 48 -74 0
33 -4 -62 0
45 -56 -62 0
38 -31 -63 0
55 18 -73 0
-1 8 -74 0
-67 -42 53 0
70 2 -29 0
-7 -62 -75 0
-1 -71 -22 0
59 72 58 0
-35 -54 -25 0
16 35 -47 0
-53 -25 -51 0
28 60 16 0
-32 62 12 0
-32 -66 7 0
-48 55 17 0
-1 -72 -22 0
27 74 -75 0
63 44 20 0
1 -62 40 0
-3 38 37 0
-18 41 39 0
-27 66 59 0
-39 15 -47 0
-47 17 -6 0
-57 -21 -10 0
-70 -3 41 0
9 -40 69 0
38 14 -5 0
60 -67 -37 0
-30 65 44 0
69 -4 41 0
49 -53 50 0
-24 74 25 0
26 -10 -66 0
-16 -75 18 0
-19 -60 1 0
-54 -64 67 0
43 49 44 0
54 7 6 0
58 -14 47 0
63 -62 -34 0
44 61 52 0
-75 55 25 0
-31 44 -41 0
24 -63 -40 0
-27 54 47 0
-70 49 20 0
14 53 -5 0
-34 -41 74 0
15 -17 -6 0
18 -42 -50 0
20 -47 52 0
20 -66 -24 0
11 -16 9 0
-48 58 -54 0
-4 56 -34 0
58 -45 -15 0
-26 31 -43 0
47 40 -57 0
66 -28 -36 0
-2 -69 6 0
-52 8 16 0
51 -19 -34 0
23 72 75 0
-39 61 56 0
-19 -5 -61 0
60 48 -73 0
69 27 19 0
-19 65 51 0
39 69 48 0
-34 39 -25 0
36 6 23 0
48 19 -43 0
-41 -45 56 0
54 22 -65 0
-57 -71 10 0
-21 67 -7 0
-45 1 -43 0
-33 10 -63 0
-38 -72 62 0
-48 -51 -42 0
-7 -30 -3 0
7 -15 -10 0
-39 -69 -52 0
-12 -24 -29 0
13 -34 42 0
2 -52 60 0
-59 -53 57 0
-4 52 -21 0
-57 68 -64 0
1 -46 -67 0
58 24 67 0
69 -2 43 0
6 -11 -27 0
13 4 67 0
18 48 3 0
12 17 26 0
-20 61 2 0
-33 -28 -17 0
69 68 43 0
-24 -67 -40 0
35 -45 -70 0
-75 15 12 0
17 -28 -2 0
-1 43 20 0
-38 -59 -39 0
-68 8 -36 0
39 60 8 0
-71 -72 33 0
70 -54 4 0
-5 -44 25 0
10 47 -2 0
24 -28 1 0
51 -28 22 0
68 38 -34 0
-33 60 -1 0
-13 43 -8 0
49 69 43 0
-44 30 64 0
46 -61 -47 0
-54 42 12 0
-52 11 -22 0
-10 74 12 0
-27 12 -30 0
6 30 -50 0
-10 -45 74 0
70 64 52 0
17 47 9 0
64 23 45 0
72 -11 32 0
-51 74 -59 0
14 -23 -33 0
-8 -15 55 0
-21 2 -10 0
-74 -24 -40 0
-71 35 -29 0
48 -55 -35 0
-16 29 -60 0
11 51 -69 0
-50 -8 -72 0
54 -1 -16 0
-53 -37 -43 0
-56 61 27 0
-21 -24 -9 0
19 53 32 0
63 -48 -52 0
-13 49 -15 0
-46 -60 24 0
-21 -20 33 0
42 -38 30 0
73 11 -21 0
60 52 6 0
65 5 -71 0
43 -8 49 0
-3 -19 54 0
1 -40 26 0
-14 -62 -38 0
4 65 -8 0
-39 -22 -11 0
-20 -71 -11 0
41 56 -16 0
-70 -17 69 0
18 -64 -59 0
-16 23 -66 0
-57 -48 41 0
3 32 49 0
15 18 7 0
67 -55 -19 0
29 15 17 0
-53 52 59 0
46 28 -70 0
43 8 73 0
-50 27 56 0
6 -49 26 0
-35 60 -25 0
9 -22 -57 0
-41 35 31 0
-17 -51 7 0
-72 44 47 0
-65 -54 70 0
-29 13 66 0
44 45 -54 0
-17 -33 50 0
71 58 43 0
-60 32 -46 0
-4 61 -49 0
-48 5 25 0
-40 21 17 0
33 67 60 0
45 -26 24 0
-64 -74 -1 0
30 -25 -22 0
31 -56 -35 0
-3 69 -16 0
-31 67 3 0
42 19 -35 0
-52 60 -55 0
-58 -31 40 0
-39 12 44 0
27 63 -56 0
3 71 74 0
-30 -27 46 0
-28 31 -2 0
-71 -64 -7 0
59 -73 43 0
-63 45 -18 0
3 -40 -19 0
-18 25 28 0
-65 70 1 0
-29 50 10 0
-7 69 9 0
44 -3 -51 0
72 -5 -6 0
-42 -43 -69 0
2 -28 -10 0
48 31 -36 0
-63 12 16 0
57 -64 8 0
66 -52 64 0
-17 61 9 0
11 -27 -48 0
64 70 -56 0
-16 -25 -42 0
14 -52 58 0
