c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=4
p cnf 75 337
5 51 -48 0
-10 -41 -65 0
50 61 10 0
25 -55 -6 0
-37 71 64 0
-29 -11 -27 0
8 55 -18 0
53 64 33 0
-73 -12 -52 0
59 25 21 0
-32 69 34 0
-16 -21 70 0
37 -66 36 0
-48 10 -45 0
8 13 -53 0
-39 21 -53 0
30 10 21 0
58 69 -20 0
-73 -7 74 0
52 59 46 0
-52 -16 -24 0
-43 31 -32 0
-69 -34 -35 0
7 55 14 0
40 57 46 0
72 39 -73 0
-66 3 -38 0
-10 36 3 0
62 -36 58 0
45 51 -20 0
38 -24 40 0
-10 -71 -57 0
19 -28 -38 0
22 70 -68 0
3 -26 55 0
-38 -3 58 0
-28 -55 25 0
62 -55 13 0
56 64 44 0
47 -10 74 0
63 -15 -33 0
-29 23 -44 0
-48 66 35 0
65 -10 46 0
-61 -19 13 0
40 -44 20 0
45 -70 -67 0
17 75 -70 0
66 34 -38 0
12 -72 -1 0
-72 55 -70 0
-43 29 64 0
29 71 16 0
24 38 18 0
48 73 -65 0
-68 75 36 0
3 -59 -50 0
42 56 -4 0
-21 2 -47 0
60 9 -19 0
60 -54 -3 0
-17 -73 -66 0
7 -21 35 0
17 6 59 0
-71 69 4 0
46 58 30 0
50 -55 -23 0
-66 60 35 0
53 62 -15 0
-51 -36 16 0
22 26 -50 0
-71 43 27 0
61 47 62 0
-59 44 4 0
-30 -50 51 0
-74 -10 -63 0
-58 46 -75 0
28 -1 -13 0
-21 17 42 0
-29 -67 20 0
-71 -49 46 0
35 8 -38 0
5 -35 -10 0
-74 -59 11 0
68 3 9 0
73 -54 29 0
-9 -38 -23 0
-68 43 32 0
71 34 39 0
-31 -40 -15 0
60 -72 -32 0
-14 -8 31 0
55 -29 6 0
1 44 -56 0
54 -27 -33 0
25 34 -70 0
28 51 64 0
-69 -68 51 0
7 30 12 0
-72 35 11 0
-6 -50 22 0
-60 -41 52 0
21 -44 -34 0
35 -30 -14 0
-23 21 -25 0
-9 66 -32 0
-20 18 10 0
74 -58 25 0
-3 -43 20 0
56 -62 32 0
-74 -59 -54 0
-13 -66 -73 0
28 4 13 0
-26 -3 -58 0
18 -53 44 0
-30 -25 -32 0
-65 -70 11 0
27 52 74 0
18 -71 -45 0
-50 -1 -55 0
52 -42 -63 0
41 5 -63 0
-49 -75 31 0
68 -2 9 0
-16 10 -72 0
-46 57 -23 0
-67 -42 -9 0
21 64 9 0
24 -51 -63 0
-14 -4 30 0
-42 -5 -70 0
-35 -53 -10 0
-45 34 -15 0
74 -61 -28 0
46 -54 -67 0
40 39 -12 0
-53 -31 39 0
46 49 -1 0
-46 38 9 0
-31 -56 72 0
62 27 17 0
-15 -73 28 0
32 -21 -63 0
43 -63 18 0
-25 -30 -9 0
-53 56 -1 0
-43 41 -19 0
31 -16 -6 0
58 21 18 0
21 2 4 0
-29 67 56 0
-72 10 -65 0
-15 -60 2 0
-59 -63 -75 0
17 -2 70 0
45 2 -29 0
51 54 71 0
-29 -24 61 0
-2 -6 71 0
-23 -19 -15 0
-54 59 45 0
-39 -44 53 0
46 31 -45 0
-9 -62 34 0
-24 -27 1 0
-40 60 -54 0
3 24 6 0
-58 13 75 0
50 -61 14 0
41 18 20 0
29 13 -33 0
9 34 65 0
-33 37 20 0
-33 19 -43 0
-47 -59 32 0
12 -48 53 0
-74 -35 -75 0
1 44 -13 0
65 -73 -50 0
22 54 61 0
14 -31 -34 0
53 40 67 0
-26 10 52 0
-62 6 -44 0
-14 65 -38 0
-41 8 23 0
71 -57 15 0
6 52 30 0
-64 -65 -54 0
2 -67 -15 0
34 -73 69 0
-16 8 57 0
72 41 55 0
44 -26 2 0
-52 -28 4 0
-37 60 61 0
-28 73 8 0
-49 31 -43 0
-42 34 -1 0
59 -75 -8 0
-36 -1 62 0
50 -33 41 0
14 21 -54 0
1 73 -6 0
22 19 -26 0
71 -6 36 0
26 -45 53 0
-10 -1 -30 0
14 39 -61 0
34 -7 49 0
25 -62 -18 0
49 -20 9 0
-72 68 -1 0
