c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=11
p cnf 75 225
-17 70 54 0
66 28 44 0
58 -56 71 0
17 53 -10 0
-5 -26 -36 0
-19 -21 8 0
-62 -38 -57 0
-21 -54 -59 0
-12 -48 -46 0
-54 -69 -65 0
-66 -36 22 0
-14 72 73 0
-48 65 -28 0
35 31 -62 0
-27 -74 -11 0
-7 56 64 0
-37 -14 13 0
-24 2 -70 0
-60 -62 -70 0
60 67 46 0
19 -17 -68 0
-10 15 60 0
-20 -70 -74 0
-60 -24 -26 0
49 32 1 0
10 -58 6 0
69 -10 3 0
63 24 -48 0
-65 -28 45 0
60 75 38 0
-11 64 17 0
54 -72 -64 0
36 -24 19 0
3 -12 21 0
-65 64 -36 0
50 75 28 0
62 61 -71 0
52 -19 -23 0
54 8 -68 0
-1 -9 -35 0
-15 24 40 0
-26 -56 70 0
-68 23 -50 0
-26 39 -13 0
-61 -63 11 0
-20 -52 -46 0
67 9 69 0
-64 -34 -7 0
47 18 -60 0
66 -6 23 0
-17 50 -1 0
-17 7 -62 0
6 46 -14 0
20 17 -10 0
16 33 51 0
26 -7 35 0
56 64 32 0
65 -57 66 0
53 66 2 0
-70 -22 -43 0
-4 26 -51 0
36 55 -38 0
19 65 66 0
-40 47 -57 0
14 57 50 0
-57 43 44 0
1 4 -32 0
-38 50 27 0
-61 47 75 0
25 -58 66 0
36 2 70 0
-44 4 -41 0
33 1 -35 0
-27 -10 57 0
-64 66 -34 0
-56 26 44 0
-55 71 13 0
-73 -67 18 0
52 10 59 0
-28 23 38 0
26 -75 62 0
-54 23 -5 0
-3 75 1 0
-13 29 27 0
-16 45 1 0
49 6 13 0
49 -2 63 0
-55 23 59 0
-10 -74 55 0
54 63 11 0
-48 -75 -21 0
55 18 -39 0
43 48 8 0
-38 15 31 0
-29 -34 -44 0
67 22 72 0
54 2 70 0
11 -36 67 0
-54 53 6 0
-71 5 -47 0
1 53 30 0
-54 -52 -20 0
-26 36 -72 0
-61 -68 2 0
19 55 -9 0
-61 37 -38 0
-32 -71 -20 0
47 22 -37 0
71 13 -56 0
42 -13 -31 0
20 13 -24 0
19 -55 17 0
-39 -33 -55 0
-61 -26 27 0
-37 -3 31 0
32 -10 26 0
23 -49 -50 0
-12 -32 -66 0
17 7 39 0
-4 40 -58 0
3 31 48 0
42 62 -45 0
49 -37 -55 0
15 13 -40 0
-69 -21 53 0
1 -11 73 0
-73 19 -71 0
14 4 -58 0
18 23 34 0
-67 50 3 0
-50 75 -38 0
-52 -35 -64 0
-43 -42 59 0
-67 42 56 0
71 -5 20 0
-60 -2 -70 0
-58 62 -60 0
-42 -15 -7 0
-28 -9 54 0
-66 68 49 0
-22 -36 75 0
56 44 -10 0
11 9 2 0
56 68 -66 0
47 -74 -25 0
4 10 62 0
-54 63 12 0
-47 -9 -32 0
43 27 33 0
-3 71 -65 0
9 -24 23 0
37 -19 68 0
-35 63 -29 0
32 -37 -10 0
27 47 -25 0
51 -50 -63 0
74 -48 -68 0
19 -26 36 0
45 -12 63 0
-36 6 -25 0
57 39 -9 0
-48 -15 -29 0
-70 -47 -62 0
49 -16 51 0
-9 58 57 0
54 -46 19 0
1 -4 -64 0
-73 -16 52 0
37 -59 61 0
-2 8 -52 0
9 -22 -15 0
6 -41 -8 0
42 24 57 0
37 -52 46 0
68 25 -5 0
-1 67 6 0
-45 41 61 0
60 -37 21 0
-33 61 39 0
-9 17 66 0
46 74 5 0
-9 68 -25 0
69 -39 73 0
-20 35 -50 0
-65 34 -10 0
48 38 56 0
9 18 33 0
-33 41 68 0
-39 -28 -64 0
20 -66 41 0
2 11 -51 0
11 -71 26 0
31 9 -74 0
-68 -8 20 0
63 -20 -30 0
-36 -40 -20 0
31 -74 19 0
30 46 64 0
8 -67 -61 0
-44 -57 34 0
-70 32 -6 0
57 -19 -24 0
23 60 14 0
-38 8 52 0
-75 69 -65 0
25 -44 -14 0
-34 29 -3 0
-57 51 71 0
-4 -41 -27 0
30 -37 -6 0
31 -1 22 0
42 74 -55 0
41 -10 -36 0
-60 18 -3 0
67 -30 2 0
-64 -30 -1 0
75 -60 40 0
-17 52 -48 0
-7 -17 -15 0
38 -15 -20 0
-69 10 -19 0
-73 20 8 0
-35 43 16 0
25 -55 24 0
74 -27 63 0

c GPT solve time: 0.00 seconds

[Error] The model `gpt-o3` does not exist or you do not have access to it.
