c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=2
p cnf 75 225
-28 5 71 0
-17 6 13 0
58 -71 -20 0
-61 19 -7 0
62 42 3 0
19 44 -21 0
72 32 52 0
3 50 -17 0
-74 -5 -50 0
11 -13 54 0
-54 -61 -75 0
41 -54 -2 0
-59 51 -13 0
43 -1 -69 0
-27 -64 7 0
-24 -34 55 0
-21 -43 72 0
17 60 2 0
-68 60 67 0
74 -34 9 0
-27 34 -5 0
7 -75 -28 0
1 -45 74 0
-68 63 -16 0
-30 1 63 0
-68 -71 57 0
-48 11 23 0
-46 -42 61 0
-31 -66 -72 0
50 -34 51 0
7 19 47 0
21 35 -47 0
29 -47 -68 0
-46 74 -27 0
26 22 -56 0
-65 -10 48 0
-27 -16 71 0
8 45 -68 0
-64 -67 -26 0
-60 -18 -8 0
-3 -7 -10 0
37 -71 64 0
-60 40 8 0
-4 26 -42 0
55 -15 -1 0
-40 -65 66 0
-56 -37 33 0
-21 -13 27 0
-7 3 -58 0
60 6 -9 0
-26 -69 -23 0
7 -26 -60 0
18 8 70 0
60 -66 13 0
37 -53 35 0
-19 62 -35 0
59 -50 57 0
-64 -29 -2 0
-54 -73 -22 0
-74 21 57 0
63 -14 -45 0
-45 -5 25 0
-11 -12 74 0
32 -48 18 0
-61 72 -46 0
17 16 -33 0
28 22 33 0
-74 -26 67 0
16 19 -32 0
23 14 62 0
-62 -67 -17 0
-18 7 -66 0
30 -50 -12 0
42 -66 -8 0
41 59 -63 0
-67 71 75 0
50 -73 -55 0
3 35 28 0
19 -45 17 0
26 -65 70 0
-68 3 -53 0
-6 -61 25 0
-6 32 74 0
-62 71 18 0
-56 -31 -57 0
-58 -10 49 0
69 52 61 0
-59 58 56 0
1 -55 53 0
3 44 16 0
-51 17 -5 0
50 12 21 0
-33 40 20 0
-15 -16 41 0
-32 25 50 0
2 22 -5 0
25 -75 36 0
-69 3 22 0
72 35 36 0
22 -24 29 0
-62 -39 64 0
-37 16 6 0
65 -34 -71 0
38 -66 -69 0
-52 -3 58 0
17 36 -58 0
-37 69 -9 0
-58 -46 -5 0
-60 -55 61 0
-74 20 7 0
-11 63 2 0
-73 17 -48 0
-75 67 -21 0
52 1 28 0
9 -8 46 0
-7 -52 -44 0
28 23 59 0
-2 -46 -9 0
-62 43 -1 0
-38 -65 45 0
-37 -54 33 0
69 -71 3 0
-12 47 61 0
21 -34 -39 0
-66 13 -14 0
-10 -15 73 0
32 -13 47 0
-27 26 28 0
-52 75 14 0
54 21 -68 0
54 24 -34 0
-71 13 21 0
-61 -14 -70 0
45 57 -71 0
-24 75 -62 0
61 -29 73 0
44 30 6 0
-35 42 -11 0
11 66 5 0
23 25 2 0
-52 42 6 0
19 -14 -59 0
23 66 -22 0
32 13 57 0
19 69 -72 0
-40 27 55 0
67 37 -68 0
38 37 -3 0
-58 -26 4 0
-14 -9 -3 0
-71 -46 48 0
35 34 -6 0
-49 -69 73 0
66 -50 64 0
36 -54 52 0
-50 44 -66 0
-21 75 13 0
-17 -62 66 0
-33 -1 40 0
66 37 35 0
-6 -52 -19 0
28 64 42 0
-11 4 -22 0
24 -53 55 0
28 74 18 0
44 46 47 0
-4 10 71 0
-39 -56 -59 0
21 -59 5 0
-57 48 -63 0
15 28 -21 0
34 27 -54 0
-61 34 -53 0
19 -52 -47 0
7 -10 -31 0
65 -34 1 0
6 45 -11 0
27 10 63 0
60 -68 -47 0
64 -67 -8 0
-62 22 42 0
-39 -47 26 0
43 -53 73 0
-44 -52 -53 0
-70 -12 40 0
-70 -19 52 0
17 71 31 0
-2 61 52 0
74 -7 -12 0
-29 -6 50 0
46 -23 26 0
43 45 -44 0
-50 23 -30 0
-62 22 68 0
-39 -37 24 0
58 59 68 0
-52 29 66 0
-38 4 -63 0
47 -56 3 0
-41 -58 59 0
-24 -51 -58 0
-51 -39 -26 0
-1 -54 39 0
65 -2 58 0
4 -40 -52 0
38 71 -3 0
50 6 -44 0
42 -33 6 0
-32 -9 60 0
-9 -5 -30 0
-40 24 45 0
44 71 33 0
24 41 20 0
-15 -24 60 0
-39 -37 -62 0
-31 -36 -40 0
-40 52 50 0
70 30 -74 0
28 50 -46 0
22 41 -20 0
-46 -69 -74 0
8 -54 -24 0
59 -7 -67 0
10 -22 46 0
12 -35 -63 0

c GPT solve time: 0.00 seconds

[Error] The model `gpt-o3` does not exist or you do not have access to it.
