c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=8
p cnf 75 225
-46 13 -36 0
50 48 54 0
-70 16 56 0
-3 -74 -34 0
69 -47 73 0
-74 -69 40 0
49 34 -51 0
-51 -25 -33 0
-47 -38 75 0
-40 73 -5 0
32 10 -36 0
-5 11 52 0
-40 37 -71 0
6 38 66 0
-24 13 15 0
-3 -35 -25 0
-41 63 -30 0
72 53 8 0
-27 34 -30 0
-19 34 23 0
32 6 46 0
-5 22 -57 0
52 -68 -30 0
-34 54 55 0
30 55 -39 0
47 -70 35 0
-14 9 -59 0
44 20 -31 0
57 -45 -49 0
-30 -22 -13 0
-24 11 3 0
-57 -69 9 0
-29 60 65 0
8 -37 -61 0
55 -60 6 0
-38 66 24 0
-64 35 -37 0
3 -20 -19 0
-28 -48 20 0
-46 16 -73 0
-28 -71 -37 0
-25 -24 -30 0
-56 46 -28 0
-11 50 15 0
-54 -19 -33 0
-21 73 -5 0
12 -3 -65 0
64 -39 58 0
38 -2 25 0
17 -67 71 0
-62 24 69 0
-70 -52 -40 0
-49 -27 -37 0
-50 -52 -67 0
12 8 54 0
-61 -40 34 0
72 -66 -34 0
-66 -1 59 0
26 52 -51 0
35 -29 -40 0
30 13 52 0
74 59 -15 0
21 -19 44 0
-9 41 -71 0
33 14 55 0
36 -61 43 0
-30 31 -15 0
-39 43 -23 0
-52 -22 67 0
-53 -67 -51 0
-44 -32 14 0
64 -44 70 0
-51 26 25 0
68 64 -44 0
-38 -15 -20 0
-26 51 -22 0
-27 62 8 0
-42 6 7 0
-40 53 72 0
-68 45 41 0
-59 32 -28 0
-6 -29 -4 0
53 27 37 0
71 -13 35 0
47 -55 57 0
30 -16 36 0
-6 -28 75 0
55 47 -40 0
-21 -52 31 0
55 -51 70 0
67 -32 46 0
46 56 50 0
-39 30 -42 0
-10 -39 13 0
42 51 34 0
-21 -20 -74 0
-12 6 -1 0
-75 26 66 0
-6 -12 33 0
-30 -70 34 0
44 10 19 0
-66 3 47 0
42 -7 -34 0
-35 8 -27 0
-45 12 7 0
61 -32 -73 0
-30 20 -21 0
-50 -16 63 0
-74 -11 54 0
-36 54 60 0
-32 -52 -68 0
52 -37 -18 0
4 -11 53 0
-67 -33 -4 0
-1 4 43 0
-45 -19 -58 0
-1 17 4 0
23 12 62 0
43 72 -36 0
59 67 68 0
-14 -29 -16 0
-23 13 -49 0
54 6 -34 0
-38 74 -14 0
-53 -22 -19 0
-5 43 13 0
29 14 -56 0
-27 -15 -29 0
74 19 -48 0
-21 -32 -15 0
-65 69 -70 0
-51 53 64 0
-60 40 -41 0
56 -66 29 0
-19 21 50 0
64 -51 75 0
45 60 5 0
-27 71 -30 0
-21 6 -44 0
-19 57 21 0
75 26 -45 0
56 -72 -34 0
-48 42 17 0
-50 28 4 0
73 16 30 0
67 -66 53 0
8 42 -65 0
46 32 72 0
56 74 -64 0
-32 54 12 0
29 9 55 0
-66 32 18 0
-55 -67 68 0
-46 -32 -18 0
-34 37 -45 0
45 30 -50 0
67 -59 53 0
-33 -48 34 0
-53 -74 60 0
-52 -27 -67 0
74 57 -12 0
7 -22 -73 0
-71 -11 -10 0
44 -70 9 0
-28 44 -49 0
-6 10 -74 0
42 -19 -57 0
-62 58 -75 0
-75 -3 -16 0
41 27 21 0
-58 -33 35 0
-22 26 42 0
56 -48 -46 0
-33 -3 -31 0
-58 67 -28 0
20 -65 30 0
-4 -32 -41 0
-16 39 -30 0
1 -44 -7 0
-43 47 63 0
-34 -14 37 0
67 35 -71 0
-67 -46 -5 0
56 60 -12 0
-26 73 -39 0
24 72 39 0
-28 18 -49 0
47 59 -60 0
34 8 48 0
41 -61 42 0
63 4 -29 0
25 -75 23 0
-74 17 -8 0
13 38 24 0
30 -27 -17 0
15 31 -40 0
-17 -23 71 0
55 57 10 0
20 -18 36 0
11 -23 22 0
-10 42 -14 0
49 70 55 0
-49 2 8 0
60 42 72 0
14 60 -35 0
50 39 26 0
30 -54 37 0
-28 -44 72 0
-1 39 14 0
70 -47 39 0
-50 14 11 0
75 -13 -42 0
-71 4 -60 0
67 56 -58 0
12 18 -31 0
75 2 -49 0
-43 -71 74 0
35 51 -58 0
-15 3 -40 0
-46 -36 22 0
25 -59 63 0
44 -58 24 0
66 -52 -71 0
41 -20 -35 0
72 -37 -52 0

c GPT solve time: 0.00 seconds

[Error] The model `gpt-o3` does not exist or you do not have access to it.
