c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=3
p cnf 75 225
66 11 30 0
-75 23 -74 0
-46 -60 -37 0
-13 -31 -42 0
39 -25 12 0
19 1 -59 0
63 34 -37 0
-29 28 69 0
-63 -67 -9 0
-60 73 56 0
17 -3 -36 0
64 -38 -54 0
26 75 54 0
-11 69 54 0
28 14 -66 0
-14 30 -50 0
-5 35 20 0
-12 38 46 0
-24 38 30 0
2 47 -68 0
18 -65 -56 0
70 61 -18 0
-12 58 55 0
23 1 33 0
65 4 -16 0
38 30 -28 0
66 8 49 0
21 30 -12 0
-41 52 16 0
-53 -47 51 0
-63 -34 44 0
-3 -65 -15 0
12 29 57 0
-37 6 29 0
-13 1 -28 0
-14 45 -53 0
-72 24 -63 0
71 33 -57 0
71 -44 -66 0
58 -15 21 0
7 72 -68 0
3 -60 45 0
48 -56 69 0
-60 -69 -23 0
7 36 -3 0
-74 55 -57 0
48 7 31 0
-3 -58 -69 0
14 40 -44 0
-54 -68 -53 0
46 48 19 0
40 22 -16 0
-18 47 70 0
-11 55 -12 0
75 -16 32 0
-20 -63 -31 0
-75 -1 33 0
73 -64 3 0
-17 57 -47 0
-51 -10 -26 0
-13 -40 -29 0
-1 -59 -3 0
35 -64 -56 0
54 -56 53 0
42 8 12 0
-47 65 6 0
-56 66 18 0
34 -55 58 0
47 73 -74 0
-3 69 31 0
57 59 8 0
63 69 -74 0
-49 11 -44 0
18 -40 59 0
-25 -63 -67 0
24 8 29 0
31 17 16 0
53 -14 -9 0
-21 52 47 0
19 -20 47 0
-11 58 25 0
53 3 49 0
-68 6 20 0
7 -26 71 0
71 -31 -22 0
-59 -66 -37 0
-18 56 -26 0
17 60 30 0
-21 -3 -54 0
16 -68 -28 0
40 4 -61 0
-30 7 -31 0
22 57 -25 0
-70 44 18 0
5 -7 -60 0
-35 50 74 0
-37 62 10 0
24 -49 16 0
10 16 -28 0
31 16 -20 0
-14 63 4 0
37 -24 14 0
-54 -74 69 0
37 -23 38 0
6 74 -27 0
58 -18 -15 0
26 35 -40 0
7 -16 -52 0
34 -23 24 0
-55 8 -71 0
24 -45 15 0
22 -48 32 0
42 32 56 0
-31 71 48 0
-64 -41 -7 0
68 69 38 0
-73 -44 11 0
50 63 55 0
17 -31 -75 0
10 9 -35 0
-56 43 -69 0
25 -59 -27 0
-5 45 38 0
4 11 -75 0
71 47 -50 0
32 52 48 0
-27 1 71 0
46 23 51 0
2 35 37 0
-43 4 37 0
39 -7 -24 0
-11 -40 44 0
-9 44 45 0
4 -35 -10 0
-11 -54 -50 0
52 20 -53 0
44 55 -60 0
-38 14 2 0
72 -13 -34 0
-37 20 2 0
61 17 11 0
29 50 56 0
-74 -56 38 0
-10 52 -13 0
46 -61 37 0
39 75 -40 0
-48 -75 38 0
-58 -70 12 0
-30 60 45 0
-35 55 44 0
47 57 3 0
-40 13 -71 0
-14 18 32 0
-12 31 14 0
63 -20 -68 0
22 74 4 0
54 39 -7 0
-73 -4 -41 0
59 39 -52 0
-35 34 -22 0
66 41 29 0
-14 -50 -66 0
7 -39 9 0
21 -49 -34 0
61 44 39 0
15 34 20 0
-38 -54 7 0
-21 -33 -75 0
-37 28 -39 0
64 -35 -39 0
7 -18 70 0
-7 73 -45 0
44 -57 -64 0
30 63 22 0
48 -59 1 0
-21 4 -31 0
7 66 -9 0
-36 14 -27 0
8 -1 -48 0
29 -32 66 0
-65 56 71 0
48 49 34 0
-50 -35 25 0
-39 65 27 0
-33 -65 -63 0
16 50 -29 0
-21 -66 -24 0
-51 19 -11 0
34 3 -46 0
21 26 52 0
30 10 52 0
-28 -8 4 0
-25 43 75 0
40 -33 37 0
-22 -41 54 0
61 -75 69 0
71 20 32 0
-20 21 32 0
75 43 32 0
15 72 5 0
18 -36 57 0
69 62 40 0
18 -35 -20 0
-35 -45 -74 0
32 33 -46 0
36 -22 -7 0
-60 70 -17 0
4 -57 -54 0
-51 -26 -20 0
3 -68 -6 0
57 64 23 0
-15 16 -31 0
-8 -3 72 0
-1 7 -68 0
11 -58 42 0
-20 -11 -29 0
23 42 30 0
1 41 27 0
2 63 75 0
-30 36 -7 0
-17 -28 16 0
-55 43 -21 0
-13 47 -68 0
-56 -21 28 0
66 75 22 0

c GPT solve time: 0.00 seconds

[Error] The model `gpt-o3` does not exist or you do not have access to it.
