c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=6
p cnf 75 225
74 -15 -46 0
65 3 -12 0
3 -58 36 0
-46 38 18 0
27 -74 2 0
-75 -33 -71 0
13 -70 23 0
-50 69 22 0
24 5 46 0
-66 -27 11 0
13 -15 -65 0
66 25 46 0
10 -13 -8 0
-32 -33 -71 0
74 -55 -36 0
1 -73 -54 0
-31 75 63 0
-5 -1 30 0
23 31 54 0
68 37 50 0
27 26 6 0
30 15 64 0
5 -22 50 0
16 34 -14 0
-7 -63 -11 0
22 65 36 0
63 10 8 0
72 67 32 0
-45 10 33 0
38 -68 -31 0
59 -2 13 0
22 -43 -73 0
-30 -7 75 0
35 10 -37 0
-65 -29 -26 0
42 29 17 0
33 13 63 0
-52 -33 -4 0
22 28 56 0
51 -63 -37 0
-42 57 -56 0
57 -9 -12 0
52 31 -22 0
6 26 -10 0
-15 64 -11 0
-73 53 -51 0
-8 34 4 0
-45 8 -40 0
-16 41 59 0
-26 -25 -30 0
-10 -63 -72 0
74 -68 -8 0
-7 62 74 0
-61 -62 53 0
-59 48 46 0
74 -50 -3 0
50 55 27 0
-66 22 -75 0
55 -50 22 0
-29 7 62 0
-52 1 38 0
-74 -50 -49 0
73 50 71 0
-25 61 -52 0
12 27 65 0
71 -64 58 0
-36 73 52 0
-18 -24 62 0
10 -45 34 0
1 27 -5 0
14 5 -75 0
45 -49 44 0
-13 32 48 0
-74 34 -37 0
-25 -58 16 0
-57 61 64 0
-64 -54 -69 0
-17 44 45 0
-71 -52 -57 0
-73 -11 -71 0
-73 -63 36 0
23 -31 56 0
-40 -45 42 0
-42 56 65 0
-63 49 19 0
-10 71 -73 0
70 2 -27 0
-62 41 18 0
18 -41 49 0
67 50 -27 0
74 50 -49 0
5 70 -38 0
-4 -20 68 0
74 -32 66 0
23 73 33 0
61 55 24 0
17 -65 19 0
6 25 -11 0
-67 -28 39 0
-50 61 -38 0
68 -15 -17 0
-50 39 19 0
56 -9 37 0
-16 14 8 0
34 63 -14 0
-71 13 -61 0
25 -29 1 0
-53 -19 27 0
41 25 39 0
14 21 -72 0
-2 -16 75 0
62 -4 -41 0
30 -69 18 0
-16 75 18 0
-69 6 -1 0
-13 74 61 0
63 -38 -66 0
74 56 12 0
-72 -47 -56 0
-50 -26 37 0
60 -22 12 0
38 -58 -29 0
21 19 54 0
-52 -62 40 0
20 1 64 0
-31 63 51 0
28 -16 20 0
-25 60 -4 0
-75 -42 26 0
42 26 -6 0
44 -8 67 0
-27 26 -47 0
64 14 -74 0
39 -58 73 0
-19 1 -42 0
60 47 55 0
-51 55 -68 0
10 -23 65 0
-9 -44 42 0
-35 40 15 0
58 -31 23 0
48 74 -21 0
73 54 -67 0
33 -35 74 0
66 67 -27 0
-14 -29 9 0
43 75 67 0
-15 57 61 0
47 69 35 0
9 -61 -8 0
46 29 54 0
-46 -43 -27 0
70 -71 -44 0
32 71 19 0
8 -36 24 0
-40 -68 -45 0
-28 -68 -47 0
70 59 -27 0
73 -58 32 0
-65 39 2 0
59 2 -44 0
-73 -65 37 0
-44 -31 53 0
48 33 58 0
13 -18 -35 0
-61 -11 45 0
-55 -15 25 0
51 -29 73 0
-7 -16 75 0
72 63 66 0
46 8 11 0
-66 17 -10 0
-13 -23 34 0
29 57 8 0
-46 49 6 0
-2 -11 37 0
12 -59 -56 0
-29 -10 -41 0
13 60 62 0
-31 75 21 0
17 -7 25 0
2 -65 -61 0
63 -57 -31 0
-72 -2 -33 0
-15 42 9 0
-14 -16 -2 0
-34 30 -61 0
20 -7 52 0
67 5 -59 0
2 17 41 0
65 51 -34 0
-13 27 24 0
14 -43 -48 0
71 -51 1 0
50 9 -31 0
-15 -18 -42 0
-66 46 22 0
-17 -31 -27 0
48 29 25 0
67 -61 -20 0
4 -33 -6 0
41 34 5 0
-36 -65 -40 0
-33 -56 2 0
-38 74 72 0
-35 42 -28 0
-5 3 13 0
-66 -64 8 0
29 54 25 0
24 -6 -20 0
29 -10 -67 0
33 19 61 0
-10 -17 -38 0
-62 61 40 0
-11 -39 -10 0
50 -19 -3 0
-64 -20 -69 0
-31 60 20 0
-33 -62 53 0
-32 38 12 0
-22 26 35 0
-9 -60 4 0
-60 74 6 0
59 44 -14 0
62 12 20 0

c GPT solve time: 0.00 seconds

[Error] The model `gpt-o3` does not exist or you do not have access to it.
