c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=3
p cnf 75 225
-25 -2 66 0
57 -63 48 0
34 22 59 0
-72 -35 -70 0
47 14 30 0
40 -4 -75 0
-54 34 -48 0
-27 36 62 0
-62 67 -32 0
-45 -3 16 0
57 -51 30 0
-54 73 24 0
29 75 13 0
50 -45 57 0
10 -56 17 0
-41 -39 66 0
53 44 39 0
-54 24 13 0
-6 -7 53 0
6 -41 -16 0
-5 -36 -50 0
-43 -66 62 0
66 -67 -46 0
36 -35 -47 0
35 -63 42 0
13 57 16 0
25 43 22 0
-9 29 -7 0
-63 -50 -54 0
-18 63 -14 0
39 -65 15 0
48 -52 -73 0
45 -55 -27 0
-31 42 -51 0
1 74 75 0
-17 -5 -43 0
41 49 2 0
23 -2 -51 0
-67 -29 24 0
61 -19 5 0
40 6 8 0
20 55 41 0
-22 -4 -74 0
63 -19 -72 0
-56 -31 -67 0
-45 -70 -65 0
-19 61 -42 0
8 7 -35 0
9 32 33 0
32 -40 64 0
72 -41 50 0
6 56 46 0
-11 -19 32 0
33 -17 -36 0
-59 -14 35 0
-65 -46 7 0
-65 67 -2 0
65 68 -50 0
-30 -70 -6 0
-10 -20 46 0
-16 45 42 0
-55 -15 -63 0
3 -73 30 0
-58 9 6 0
25 71 -63 0
-30 -68 21 0
70 -36 -35 0
52 -44 -36 0
60 -57 -47 0
7 -33 -22 0
-40 43 9 0
30 63 59 0
-34 20 -23 0
-8 70 -47 0
55 7 -38 0
28 41 -14 0
-31 65 35 0
73 11 31 0
-23 56 34 0
72 4 -23 0
-42 -19 13 0
-61 37 -51 0
-31 42 -29 0
66 -21 -45 0
66 -42 12 0
-30 27 -37 0
22 73 4 0
64 -8 -49 0
-60 -48 32 0
-45 44 -14 0
49 37 -69 0
-69 58 1 0
-25 -2 59 0
36 2 -4 0
25 74 -68 0
55 -75 -73 0
62 10 -51 0
-68 -21 -39 0
-50 27 -24 0
27 -12 58 0
17 56 43 0
27 -16 42 0
-17 -51 58 0
-42 -12 -54 0
-21 -20 69 0
-6 5 -49 0
49 -14 -68 0
27 -43 -59 0
59 -73 20 0
-30 31 1 0
-66 16 60 0
-10 56 -70 0
-57 3 -42 0
-62 -24 15 0
69 -31 12 0
-44 -40 -62 0
-12 -20 -46 0
-42 -3 -1 0
-64 15 -29 0
9 25 -58 0
67 -23 61 0
-33 -26 -34 0
40 -17 60 0
43 40 -2 0
13 2 -55 0
50 14 52 0
-54 36 2 0
-69 14 -53 0
-16 -57 -45 0
-43 2 59 0
27 -64 -16 0
-21 -12 60 0
-1 -49 10 0
-10 -68 58 0
-1 -15 67 0
-46 61 1 0
60 41 -14 0
-52 49 -35 0
21 9 1 0
-53 33 -26 0
71 -74 75 0
5 45 -47 0
33 39 8 0
-63 -74 -69 0
-28 -30 14 0
-11 67 47 0
51 -3 33 0
-68 40 17 0
-1 46 -9 0
18 -10 -65 0
1 -42 8 0
10 -63 49 0
-73 -63 7 0
-11 -62 -22 0
-37 33 -31 0
-7 -75 -66 0
-26 -70 -28 0
-19 42 6 0
7 -22 -50 0
47 -66 -52 0
-46 43 -19 0
7 29 -44 0
57 -42 -8 0
14 -18 -22 0
-47 -15 32 0
-58 65 -46 0
-63 34 15 0
72 -71 7 0
31 3 -33 0
36 66 -9 0
-55 60 71 0
-53 69 -59 0
2 -63 -8 0
9 -49 39 0
66 -21 50 0
-13 9 -38 0
-36 -12 11 0
53 50 11 0
-53 30 -49 0
68 75 50 0
-53 -9 -69 0
-33 20 64 0
54 -29 -40 0
-9 29 67 0
-32 9 -14 0
71 64 -7 0
8 -23 24 0
41 -30 -34 0
29 -2 -30 0
-14 -40 -33 0
9 1 -22 0
-47 49 62 0
-41 54 -45 0
19 22 53 0
23 17 -14 0
70 -25 -28 0
-4 -7 51 0
20 -68 3 0
44 23 13 0
-60 20 -58 0
73 54 26 0
52 -74 1 0
-21 74 -45 0
20 -8 -53 0
-66 56 43 0
-58 -67 -65 0
-43 -38 14 0
61 -60 57 0
27 55 -72 0
-11 -58 12 0
55 -59 18 0
10 -21 -14 0
-26 60 14 0
-12 61 16 0
-64 -30 19 0
54 69 43 0
39 -38 57 0
-43 47 37 0
50 61 -15 0
-41 3 47 0
63 -31 -29 0
18 58 3 0
-7 40 -14 0
74 -21 -37 0
53 7 -63 0

c GPT solve time: 1.12 seconds

* SATISFIABLE  
* Number of branches: 17  
* Number of conflicts: 9
