c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=9
p cnf 75 225
9 53 -11 0
29 43 -5 0
-60 8 -44 0
41 75 7 0
61 -56 -66 0
-48 21 -71 0
61 53 60 0
26 -49 -58 0
1 -44 -49 0
-56 -9 54 0
30 3 -42 0
75 72 74 0
-26 -23 -14 0
54 1 -38 0
-12 -45 -63 0
-32 -55 -62 0
4 -40 41 0
-32 13 59 0
-73 5 75 0
-20 -39 22 0
52 -9 -8 0
-2 -18 74 0
16 -38 54 0
34 -9 -21 0
54 55 68 0
-68 9 -75 0
21 71 -32 0
-36 -26 52 0
31 58 -45 0
-54 -32 4 0
8 -13 75 0
-74 73 6 0
-54 -8 -1 0
-24 -32 -56 0
-58 -6 43 0
-50 25 71 0
21 -69 -45 0
-51 75 4 0
-59 69 20 0
-50 13 15 0
47 -57 -16 0
55 62 -48 0
65 -11 -45 0
55 22 -59 0
-45 39 -16 0
-24 -36 -49 0
-6 71 -10 0
48 10 -52 0
47 61 -58 0
23 60 51 0
-66 -73 -4 0
-74 -22 -68 0
-37 45 62 0
-49 -45 -8 0
-59 57 3 0
-54 33 22 0
52 62 -2 0
29 71 6 0
-58 37 45 0
64 -51 -33 0
-7 9 69 0
56 -44 55 0
3 -58 -70 0
-19 28 -69 0
-31 11 -57 0
6 48 20 0
1 -17 19 0
23 -42 19 0
57 -34 44 0
12 42 68 0
25 -7 -9 0
-2 -55 70 0
-53 3 -51 0
7 10 40 0
-44 -22 24 0
-6 -34 -31 0
4 -51 16 0
-44 75 -33 0
-71 25 -33 0
34 63 15 0
47 -37 -68 0
20 67 -35 0
-37 -54 58 0
-13 67 -42 0
23 70 71 0
14 57 50 0
47 59 53 0
-41 47 -58 0
64 -27 -17 0
-53 -47 72 0
-52 70 -47 0
10 60 -24 0
36 -12 42 0
-30 -17 44 0
-9 18 17 0
-29 20 -58 0
-17 -3 73 0
8 -36 -52 0
42 5 25 0
17 19 34 0
53 2 58 0
68 41 -22 0
-43 -73 53 0
50 -63 -37 0
-72 -8 -32 0
66 65 -39 0
-53 -32 54 0
25 -22 -18 0
33 9 48 0
-25 -41 -3 0
-67 36 35 0
2 68 -37 0
-18 72 10 0
58 46 23 0
-21 10 -23 0
-59 -32 26 0
46 67 52 0
-59 -29 40 0
21 65 36 0
-68 -70 -5 0
28 32 -38 0
-6 26 4 0
16 73 -72 0
-17 58 49 0
64 -73 34 0
4 -62 -51 0
-16 -53 50 0
30 -18 36 0
-19 -55 -40 0
26 -23 -15 0
-37 -72 -16 0
23 69 -40 0
9 -2 -7 0
-31 6 73 0
61 -3 -34 0
-16 48 -37 0
-18 -56 -72 0
-70 -47 -30 0
38 -1 40 0
-38 47 8 0
49 -67 -26 0
-13 34 58 0
11 -42 44 0
-61 22 -14 0
-63 -1 -8 0
38 43 -17 0
50 52 36 0
58 -61 23 0
-18 61 27 0
28 -72 22 0
51 73 53 0
-26 74 -33 0
-51 13 -38 0
-56 -47 39 0
7 -73 -11 0
-37 -66 -10 0
-16 22 59 0
13 -39 -46 0
-49 -21 -52 0
24 9 -51 0
41 -30 -8 0
-15 45 68 0
27 -5 -46 0
46 -24 11 0
28 63 31 0
19 6 7 0
-51 -37 -40 0
-55 -32 -50 0
32 -33 -56 0
37 40 63 0
26 75 -39 0
-66 -47 26 0
26 -73 -46 0
-74 -18 40 0
-64 -74 -26 0
-23 42 35 0
-58 -72 30 0
19 -24 71 0
-38 -16 5 0
46 -67 34 0
-41 29 -11 0
-57 -54 -25 0
-53 -43 41 0
-28 58 56 0
-11 -19 -21 0
25 41 32 0
-37 -51 -44 0
52 -24 14 0
-75 70 -44 0
15 -32 52 0
-32 48 39 0
41 -70 -17 0
3 -42 -2 0
-36 -18 -4 0
-2 -48 -38 0
17 57 -30 0
-11 -22 -65 0
33 9 -36 0
-64 12 -2 0
28 -47 45 0
-32 -5 -61 0
-5 -26 23 0
21 -73 -46 0
-69 23 57 0
-53 35 -40 0
-38 -7 -45 0
-7 -57 70 0
-70 43 5 0
-46 60 -6 0
62 -13 49 0
-16 -66 -46 0
-42 -62 16 0
-6 -34 -10 0
54 -70 66 0
66 46 59 0
19 -37 -1 0
26 52 -59 0
50 27 37 0
53 -44 56 0
-60 -7 18 0
-37 66 15 0
30 -7 -52 0
48 27 -14 0
50 7 -10 0
-36 1 -18 0

c GPT solve time: 0.64 seconds

* SATISFIABLE  
* Number of branches: 17  
* Number of conflicts: 9
