c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=10
p cnf 75 225
-64 55 -43 0
68 -26 14 0
-47 30 7 0
64 -52 3 0
46 21 24 0
16 55 -56 0
-57 -54 -33 0
41 2 57 0
-15 47 -29 0
-37 -17 -22 0
-41 -3 -54 0
23 -5 -50 0
-16 -44 45 0
-4 38 60 0
-32 50 -19 0
56 -26 -75 0
-13 72 29 0
19 -43 22 0
-6 15 -37 0
-43 -17 33 0
17 41 -15 0
-27 -71 48 0
14 56 24 0
17 57 52 0
-65 43 4 0
54 -66 41 0
-47 -34 -36 0
-8 -73 52 0
40 67 59 0
73 1 -53 0
-32 -70 44 0
70 -6 62 0
-41 10 5 0
-30 -45 6 0
-62 -14 66 0
68 -40 41 0
-33 36 -13 0
18 16 -67 0
38 -66 -75 0
-61 -20 -35 0
-34 -59 73 0
-8 -65 73 0
59 -5 6 0
-13 -2 -44 0
-23 54 -66 0
-3 -31 68 0
50 -34 -16 0
-44 67 -62 0
-3 52 29 0
52 -73 16 0
75 63 -54 0
-26 24 74 0
27 -35 -65 0
-33 60 -4 0
17 12 -32 0
39 -64 13 0
-55 -67 -5 0
-7 58 -40 0
61 -44 6 0
12 11 6 0
15 18 25 0
-5 -67 -58 0
-35 -39 36 0
-42 8 20 0
47 -15 20 0
-2 18 60 0
-47 -36 -46 0
-50 75 23 0
18 42 -20 0
73 65 7 0
-68 45 -61 0
-33 61 53 0
-58 18 -16 0
56 30 55 0
-74 35 -33 0
2 22 69 0
-47 -60 -32 0
19 14 49 0
2 6 45 0
-30 72 61 0
71 3 8 0
-13 25 24 0
73 -27 31 0
43 42 -16 0
15 -7 41 0
44 68 33 0
-59 58 -17 0
7 -38 -12 0
-26 52 -27 0
-46 66 15 0
21 -22 -19 0
52 2 8 0
55 -54 60 0
-51 38 -58 0
-45 -11 31 0
-12 54 70 0
-43 72 -18 0
-16 -14 64 0
-9 62 60 0
-40 -35 -22 0
49 -32 -74 0
-13 -71 28 0
-20 30 -57 0
-7 44 -41 0
21 -40 -35 0
-10 24 44 0
29 45 -37 0
55 2 10 0
19 40 -18 0
45 -46 -8 0
-51 -42 -73 0
12 14 -44 0
-22 63 69 0
-17 -43 23 0
-20 -53 71 0
71 61 -6 0
-32 37 -41 0
62 31 49 0
23 -52 7 0
41 64 5 0
-67 73 51 0
-4 -46 60 0
18 -74 -34 0
-46 -38 -33 0
-75 57 -63 0
73 9 -61 0
-70 53 -18 0
32 -62 21 0
-8 -29 -47 0
-62 16 -29 0
-46 68 -67 0
-24 -22 -28 0
9 65 -21 0
15 -25 -68 0
35 -48 -25 0
43 9 62 0
-26 6 -70 0
3 2 33 0
31 -28 43 0
-8 60 -41 0
-7 30 -39 0
-38 19 20 0
-58 -34 -65 0
24 66 -33 0
-71 6 -29 0
-63 69 52 0
13 -1 -63 0
-64 24 -12 0
35 70 28 0
63 16 -54 0
2 6 35 0
56 -53 -1 0
39 51 -49 0
-29 50 48 0
41 -2 -29 0
25 7 -61 0
45 -28 44 0
12 65 -18 0
-28 55 -21 0
-40 -53 35 0
15 -64 26 0
-48 65 28 0
64 -52 40 0
46 43 -73 0
-38 -62 48 0
57 -15 -13 0
38 -5 -65 0
74 41 -60 0
34 72 9 0
61 -26 35 0
15 42 -75 0
-27 -38 -5 0
11 55 -2 0
16 -20 65 0
-28 46 -65 0
26 -69 60 0
28 -52 -65 0
-10 -3 -5 0
62 -41 64 0
18 67 16 0
10 -44 48 0
-35 5 3 0
-33 -12 -20 0
-34 -61 -75 0
-14 -57 -45 0
-67 -17 63 0
-52 17 -66 0
60 -74 -13 0
3 62 29 0
-22 -10 -63 0
49 -62 -72 0
-39 -26 6 0
-44 -7 19 0
24 -43 -37 0
24 -16 -15 0
-71 -9 -20 0
-64 -53 63 0
51 31 -15 0
4 -68 33 0
65 69 -44 0
-50 -54 67 0
-32 36 -67 0
-5 -74 -35 0
-40 -72 -67 0
69 45 -8 0
29 -14 -21 0
34 -20 -40 0
-50 28 -48 0
-60 46 -2 0
-24 -6 20 0
-31 72 -74 0
73 72 60 0
60 54 -49 0
-57 -41 -65 0
-21 66 -16 0
-68 36 32 0
55 22 -54 0
-44 -42 -18 0
-39 55 -29 0
39 -18 -55 0
70 -53 -67 0
-54 8 24 0
-55 3 27 0
-22 -44 72 0
55 13 -15 0

c GPT solve time: 0.67 seconds

SATISFIABLE  
Number of branches: 17  
Number of conflicts: 4
