c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=1
p cnf 75 225
-60 -20 1 0
37 -47 -55 0
-1 -71 49 0
-63 65 -72 0
-46 -28 41 0
47 24 42 0
14 -35 25 0
9 23 -64 0
-49 23 -30 0
-45 -24 73 0
6 13 -5 0
70 44 -59 0
-64 2 45 0
-30 -74 -58 0
-39 22 48 0
-30 67 14 0
26 18 -48 0
4 15 -63 0
69 22 -33 0
20 75 -7 0
-16 -18 -12 0
32 -2 61 0
1 8 55 0
-23 12 72 0
39 4 -22 0
26 -2 51 0
-56 19 73 0
49 61 -38 0
68 36 -71 0
-69 32 -74 0
9 4 -26 0
-60 33 -13 0
14 -48 -64 0
-72 -24 -15 0
64 -35 -15 0
-53 43 56 0
27 40 -3 0
-72 -74 23 0
11 -75 17 0
51 61 16 0
-8 -56 -44 0
14 -68 -10 0
-39 -56 25 0
-39 -57 -10 0
49 42 -28 0
28 -8 57 0
-44 40 -29 0
42 -46 -47 0
-56 -74 47 0
18 28 12 0
-27 -33 -9 0
-66 61 23 0
23 74 -65 0
19 64 -46 0
51 53 -41 0
-70 34 -41 0
-58 -65 57 0
-53 -18 -60 0
60 56 25 0
33 31 72 0
-60 71 -21 0
8 -5 57 0
28 -1 -14 0
41 -56 -31 0
1 -42 -75 0
28 72 -26 0
-10 54 1 0
-40 71 28 0
1 -36 -12 0
-43 29 -11 0
-61 58 -50 0
-39 10 -69 0
72 -66 2 0
9 48 27 0
-15 -19 29 0
-38 -61 34 0
29 70 25 0
-18 41 -40 0
6 -75 55 0
41 -31 57 0
-48 -38 -4 0
-8 52 37 0
-30 -48 25 0
-16 -2 57 0
-56 -15 34 0
30 -34 -58 0
-70 -12 -56 0
-18 47 -29 0
-42 -69 15 0
-38 35 16 0
29 65 -34 0
-36 -67 -8 0
32 -50 -58 0
-24 -56 -71 0
51 62 60 0
-57 -46 -71 0
51 -30 -60 0
-32 50 12 0
53 28 -54 0
60 -30 -13 0
-5 -35 -62 0
-66 5 -23 0
5 29 47 0
12 7 -74 0
55 -69 14 0
30 -48 62 0
-35 15 -5 0
-67 -69 -31 0
-65 25 58 0
21 -74 39 0
-46 16 -36 0
-26 -63 -1 0
46 -66 -61 0
-73 29 54 0
8 -12 -1 0
-68 -36 35 0
65 -74 33 0
46 64 -40 0
-21 -6 -64 0
-49 -20 39 0
48 59 -52 0
-73 11 -39 0
-42 -16 41 0
20 54 8 0
-67 -41 28 0
-32 24 -42 0
-7 -50 -20 0
61 69 -23 0
66 31 -37 0
5 31 32 0
-61 15 65 0
-6 -32 64 0
44 -59 -27 0
-30 -15 -54 0
27 -31 -35 0
19 -15 -66 0
15 -63 -43 0
55 -53 70 0
45 43 -70 0
34 -26 42 0
43 -8 12 0
10 -5 -52 0
-25 62 60 0
-4 -2 34 0
63 35 19 0
-12 -56 -3 0
43 -8 -35 0
-55 16 -46 0
-52 12 -53 0
-18 -48 -12 0
9 33 43 0
-55 43 17 0
38 2 -26 0
-1 -27 -39 0
73 -32 -62 0
48 -43 8 0
63 43 -29 0
-33 69 -1 0
-26 -12 -74 0
-9 -19 4 0
-25 3 -21 0
3 -15 5 0
3 33 25 0
-67 1 14 0
1 -66 -28 0
-50 -23 6 0
-43 28 51 0
34 -37 -44 0
60 -26 -46 0
-44 4 -51 0
63 -29 -1 0
70 -73 -74 0
-13 57 -55 0
-7 -66 -72 0
-40 -57 -67 0
-41 25 23 0
70 -10 31 0
-31 -72 34 0
-7 67 -69 0
38 -8 -18 0
-31 66 -52 0
42 -62 -18 0
49 -2 9 0
-8 55 7 0
20 -74 59 0
23 26 -47 0
29 -71 -45 0
-15 -28 -6 0
48 26 -47 0
24 -19 14 0
68 -16 -22 0
63 16 -65 0
31 -34 73 0
-57 -64 -22 0
51 -59 -56 0
-10 -69 -23 0
53 48 -13 0
-4 21 -42 0
-1 -21 -12 0
-34 70 -17 0
-15 -56 43 0
28 -34 -61 0
56 52 -1 0
-29 -35 72 0
11 18 43 0
-36 -66 72 0
19 -41 -52 0
44 51 17 0
-1 -74 -73 0
-72 32 -15 0
-47 -72 -31 0
-70 -48 49 0
-46 32 29 0
35 -2 -62 0
55 -75 31 0
39 -50 -42 0
33 -24 35 0
69 -63 18 0
22 -14 -38 0
-61 43 -51 0
20 -51 -10 0
75 -5 -18 0
-11 7 21 0
-1 -74 -72 0
-8 -19 23 0

c GPT solve time: 0.73 seconds

* SATISFIABLE  
* Number of branches: 17  
* Number of conflicts: 9
