c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=11
p cnf 75 225
41 53 -31 0
-1 60 46 0
-31 52 5 0
-74 -35 72 0
35 -9 45 0
21 29 -69 0
-62 -73 59 0
-36 44 -59 0
-12 -35 -51 0
42 43 -31 0
-61 32 65 0
-71 -49 -28 0
43 -28 -23 0
29 -52 -63 0
75 -23 -40 0
6 -45 -64 0
-5 41 -13 0
-32 -36 -48 0
30 -24 -28 0
-72 -9 46 0
36 37 -60 0
-14 37 24 0
-62 4 44 0
41 -46 -4 0
-21 55 59 0
41 -35 16 0
56 -70 1 0
58 -48 -61 0
57 -74 72 0
53 64 16 0
4 -24 42 0
11 -57 31 0
-18 71 23 0
-6 -33 -56 0
-46 72 -10 0
-47 -18 68 0
65 61 9 0
48 50 3 0
5 -8 40 0
45 21 -47 0
45 48 21 0
44 -28 18 0
-20 7 -35 0
59 36 -62 0
-37 -2 3 0
-64 38 34 0
-39 10 56 0
57 -10 -4 0
-68 -19 -64 0
-18 10 50 0
20 33 -41 0
-22 73 -32 0
44 15 -14 0
-53 -18 2 0
67 -10 -52 0
-45 1 -51 0
35 -42 37 0
-64 -55 -9 0
28 -37 42 0
25 -55 73 0
2 -58 -26 0
-42 -52 72 0
-6 -12 11 0
68 -56 -62 0
-56 -35 -29 0
70 -59 -21 0
25 -23 -12 0
60 69 -20 0
-39 -62 1 0
70 -33 39 0
-2 23 -24 0
-48 8 26 0
58 -33 -53 0
37 -14 -5 0
-10 -62 75 0
55 -57 -67 0
43 49 -37 0
23 6 -48 0
58 35 -56 0
13 -72 61 0
53 -59 -52 0
-45 68 42 0
-45 -73 -49 0
-15 -52 25 0
-52 -28 46 0
-62 29 -59 0
61 49 47 0
-38 29 55 0
-31 -37 -6 0
10 68 -46 0
-6 16 -71 0
42 64 -22 0
36 40 68 0
-71 73 28 0
71 8 13 0
6 62 -15 0
16 -55 46 0
-3 13 35 0
-74 -28 -60 0
62 52 -54 0
73 74 -31 0
-41 22 30 0
-2 38 26 0
21 20 -18 0
-43 11 37 0
-54 -20 71 0
68 51 41 0
-13 12 -41 0
-27 -30 45 0
23 42 1 0
23 -35 41 0
16 -7 70 0
25 -29 -33 0
9 -61 -40 0
34 63 72 0
49 5 35 0
23 7 10 0
68 -51 -31 0
-26 -32 70 0
68 30 -55 0
32 -19 -16 0
69 71 -61 0
21 27 -70 0
37 7 -62 0
-68 -43 45 0
-1 -63 -37 0
-42 -75 3 0
14 21 -43 0
34 9 -53 0
56 45 -20 0
-25 55 2 0
-55 -11 -8 0
-43 73 -21 0
-15 -4 45 0
40 72 -45 0
34 -60 10 0
-53 -60 -24 0
7 -26 -65 0
-16 26 -34 0
64 -11 21 0
68 51 -39 0
4 -49 -18 0
-41 -8 -44 0
57 39 -67 0
-70 -25 46 0
-27 6 42 0
38 -6 57 0
28 -7 -62 0
15 33 -24 0
27 -20 -29 0
-62 -29 -34 0
-54 22 -12 0
-48 -45 -43 0
60 -41 -56 0
46 -17 48 0
-43 -3 37 0
63 47 -50 0
-70 10 24 0
42 -55 -36 0
1 -45 29 0
59 -34 -60 0
-12 5 -43 0
-75 17 -41 0
25 -63 -18 0
67 13 19 0
20 -8 -25 0
48 41 -53 0
2 29 -50 0
-61 -60 44 0
-58 75 -1 0
2 29 -67 0
-74 -55 -33 0
34 64 8 0
26 -56 -60 0
-14 3 -18 0
-47 -31 69 0
-43 -68 16 0
45 12 39 0
-17 75 -6 0
37 67 22 0
15 58 40 0
-16 7 -41 0
-22 43 -67 0
10 -50 -32 0
71 -3 -13 0
20 -1 17 0
7 61 -65 0
-30 21 -60 0
41 20 -17 0
28 54 -31 0
-38 73 -18 0
-59 57 44 0
-12 51 -20 0
4 54 -40 0
-29 -13 48 0
-65 74 6 0
-38 56 -18 0
-13 -63 -5 0
26 45 60 0
34 -45 23 0
58 -74 -5 0
61 52 -34 0
-38 -55 -66 0
-64 -34 -11 0
-61 -24 22 0
60 -25 -64 0
72 66 7 0
62 68 47 0
-1 9 27 0
15 58 -75 0
41 63 -42 0
-62 64 -32 0
-11 4 21 0
-8 -37 -16 0
5 36 53 0
11 40 -24 0
8 -41 -30 0
-21 34 15 0
29 72 3 0
43 -72 44 0
-72 19 59 0
-20 -28 49 0
46 25 -42 0
-39 -5 -45 0
-22 15 5 0

c GPT solve time: 0.84 seconds

SATISFIABLE  
Number of branches: 17  
Number of conflicts: 6
