c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=4
p cnf 75 225
11 26 60 0
-36 -50 -5 0
49 47 63 0
70 35 -13 0
-47 -42 -58 0
-42 55 21 0
-63 -43 72 0
24 25 -51 0
-33 -31 -60 0
-15 60 10 0
-54 65 66 0
11 44 -20 0
12 44 20 0
-15 71 36 0
75 1 -71 0
-50 65 -45 0
3 40 -71 0
-61 -30 -66 0
-11 -42 -70 0
-24 14 -53 0
11 10 43 0
-3 53 71 0
-73 -49 -15 0
-17 24 -62 0
-30 37 6 0
49 -6 -58 0
-5 -26 43 0
-10 64 -70 0
-40 36 -12 0
-38 -49 70 0
-6 49 -22 0
-47 -71 -41 0
8 -68 -22 0
-73 -37 70 0
-59 48 -74 0
-11 -29 7 0
10 75 24 0
-20 37 -24 0
-57 67 10 0
-43 -61 7 0
-1 43 70 0
68 -47 -7 0
16 -12 65 0
-35 6 20 0
48 -37 -20 0
46 67 68 0
46 -44 2 0
66 57 59 0
26 56 -67 0
29 -54 -30 0
-70 60 -17 0
-3 52 25 0
-27 -61 -60 0
-55 50 64 0
-32 -14 -41 0
12 75 -16 0
-58 -16 -36 0
-15 64 -5 0
-18 -69 60 0
54 -21 4 0
18 -23 47 0
47 -69 -30 0
35 -50 9 0
-62 11 41 0
-36 -41 -48 0
56 -13 33 0
34 74 -54 0
11 -39 63 0
-12 -56 -19 0
56 -21 7 0
-54 72 22 0
-26 51 -31 0
23 -45 -75 0
-19 -16 71 0
36 62 72 0
26 62 -75 0
-8 4 66 0
-9 -43 -26 0
49 -48 -19 0
-72 3 53 0
-24 23 21 0
-43 34 66 0
-74 19 7 0
-20 -71 60 0
40 -20 6 0
71 48 -27 0
-37 -74 2 0
38 -26 60 0
2 23 16 0
45 46 57 0
-15 -2 -61 0
-60 19 38 0
46 -72 45 0
-9 -14 -42 0
51 -39 -59 0
-65 25 -3 0
69 -28 -6 0
-22 -38 9 0
52 -73 69 0
-62 50 -8 0
-28 -6 5 0
-70 -32 -3 0
41 49 42 0
-33 -69 45 0
33 52 -71 0
7 25 -13 0
-14 11 -32 0
-73 -49 -67 0
61 53 -21 0
-33 -75 16 0
19 59 49 0
34 -42 -52 0
6 -40 58 0
16 11 -53 0
-49 -1 20 0
25 21 -7 0
-28 -15 -24 0
-29 -14 -12 0
32 38 -5 0
37 -75 64 0
19 -75 -21 0
55 50 -17 0
-50 40 -39 0
-54 19 46 0
55 -64 73 0
-75 -48 -53 0
15 33 62 0
-65 37 -2 0
41 -32 -35 0
48 29 53 0
23 19 2 0
57 27 -40 0
67 -21 41 0
-67 -61 -3 0
-71 -32 -51 0
25 65 16 0
-34 -75 47 0
18 19 -30 0
-6 -62 -50 0
4 15 29 0
-50 36 -46 0
16 31 -55 0
37 28 62 0
-28 -56 -21 0
-43 -54 66 0
-60 6 29 0
42 -9 7 0
1 -37 41 0
-11 49 -45 0
-61 -65 -72 0
-22 68 -32 0
-2 -66 -30 0
5 54 -37 0
17 46 5 0
-69 52 -29 0
-4 19 -36 0
-58 -55 -25 0
10 12 -11 0
-74 -1 70 0
45 -60 43 0
-59 -61 -19 0
-46 50 -67 0
-39 5 -18 0
20 -31 10 0
-24 -49 -28 0
-53 -36 -68 0
-15 58 38 0
-8 37 -18 0
-44 60 6 0
11 60 -69 0
22 39 -3 0
17 -48 -47 0
-49 -62 33 0
55 -9 -23 0
-38 -4 13 0
-74 -12 30 0
34 -8 62 0
21 5 17 0
-31 -38 -22 0
-23 68 46 0
-7 -28 30 0
-57 -18 -46 0
10 -4 3 0
-61 21 -17 0
19 27 60 0
50 -53 2 0
32 -18 -62 0
-52 70 55 0
55 -68 41 0
-20 53 -57 0
34 51 9 0
49 -74 -43 0
44 3 73 0
-72 -18 -24 0
-74 -70 -48 0
57 44 -16 0
61 -73 71 0
61 -14 10 0
11 -15 -48 0
-65 -23 3 0
40 70 -64 0
-17 -27 -12 0
8 -53 74 0
-63 -50 39 0
20 49 -66 0
-9 -1 20 0
-43 -37 16 0
70 -48 -10 0
3 42 23 0
34 -39 -46 0
-16 -23 7 0
-44 -4 40 0
-75 -54 -47 0
-44 17 -67 0
64 -13 30 0
44 -8 -10 0
32 4 -7 0
-42 72 32 0
-18 -36 -74 0
-16 -6 -24 0
17 -12 -56 0
3 -35 74 0
-18 -33 -65 0
-70 -32 24 0
70 -64 36 0

c GPT solve time: 0.94 seconds

* SATISFIABLE  
* Number of branches: 42  
* Number of conflicts: 17
