c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=2
p cnf 75 150
-64 -28 14 0
70 50 1 0
-22 -49 -5 0
75 49 -30 0
32 65 48 0
5 36 -41 0
-29 38 53 0
-40 72 -43 0
20 -44 -16 0
46 1 -55 0
67 41 15 0
39 -41 32 0
-72 27 -23 0
58 35 -13 0
32 -64 37 0
-40 44 33 0
-11 -3 -52 0
-10 -2 -44 0
-52 10 62 0
-64 -23 -57 0
-61 -26 -42 0
29 53 -61 0
-36 63 71 0
16 -46 -73 0
-29 -47 72 0
-53 50 -70 0
41 -47 30 0
-25 36 -74 0
59 8 -42 0
8 20 -18 0
41 62 -67 0
23 12 11 0
37 40 38 0
-64 19 -71 0
-62 -43 -21 0
62 -59 10 0
4 -62 -67 0
29 52 46 0
-28 -6 -55 0
62 -3 -28 0
-35 4 -32 0
8 -67 -75 0
-32 37 -54 0
-4 -61 66 0
-56 66 -1 0
-52 57 -37 0
-34 -38 -45 0
-24 29 38 0
-7 13 -42 0
-53 -39 -55 0
-31 -44 -16 0
-11 -29 34 0
50 -12 9 0
46 42 -61 0
23 24 3 0
-25 -22 -31 0
-24 -42 75 0
25 69 -53 0
-53 75 -50 0
67 38 22 0
48 -28 74 0
-35 46 -25 0
-21 -42 46 0
-26 -66 45 0
24 38 -22 0
44 69 -34 0
25 -60 15 0
-63 -59 31 0
25 67 27 0
69 -54 -49 0
-28 23 -75 0
67 -4 29 0
-64 4 1 0
35 -65 71 0
29 -38 55 0
19 -74 -21 0
47 40 -25 0
-49 29 -18 0
-32 35 72 0
23 28 1 0
28 -1 38 0
-44 -71 -5 0
-47 -17 -29 0
6 -54 25 0
-14 -42 7 0
28 49 41 0
32 58 23 0
-50 -19 52 0
-34 37 1 0
31 -34 5 0
7 49 -65 0
-2 -53 -13 0
-25 -21 -15 0
49 22 38 0
41 46 21 0
34 -57 -1 0
-45 -46 2 0
-69 14 -1 0
73 -57 68 0
-51 22 35 0
48 -66 16 0
39 20 -53 0
-1 -54 -12 0
16 -74 26 0
-27 -9 57 0
62 42 -13 0
12 -52 74 0
-27 -67 8 0
-59 68 16 0
-48 -8 -10 0
42 -22 -47 0
-12 -10 37 0
-56 11 -20 0
-25 52 4 0
69 2 64 0
-7 58 -11 0
-62 21 -48 0
-46 3 14 0
-67 -24 -17 0
29 13 51 0
-7 73 -67 0
-8 36 7 0
2 -49 -54 0
26 49 -34 0
-27 -22 65 0
-14 9 40 0
40 20 -30 0
21 -11 72 0
14 -28 26 0
-37 15 61 0
7 -57 30 0
73 -29 -51 0
69 54 -31 0
-63 -32 19 0
-57 -5 -10 0
44 -25 -59 0
-67 -52 56 0
65 -59 -74 0
-17 -45 -22 0
-56 -4 -75 0
40 -2 1 0
-46 45 -8 0
18 -41 -15 0
-60 59 -61 0
72 -48 -34 0
-72 9 25 0
42 -46 62 0
-74 13 42 0
-14 69 61 0
-43 -2 -67 0

c GPT solve time: 0.91 seconds

SATISFIABLE  
Number of branches: 17  
Number of conflicts: 6
