c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=10
p cnf 75 225
-63 4 -44 0
-5 -49 -70 0
-2 -34 -61 0
62 29 -57 0
24 68 12 0
1 -65 -58 0
-31 46 -60 0
-30 72 -68 0
4 -26 51 0
53 -20 9 0
-69 -38 -43 0
64 32 1 0
-64 65 -51 0
-61 -75 7 0
17 58 -27 0
45 75 67 0
-21 57 -49 0
28 71 72 0
64 -28 8 0
-56 -9 25 0
-47 61 18 0
30 35 -20 0
8 23 -22 0
-61 -54 43 0
1 19 14 0
-75 33 48 0
18 73 -9 0
-46 -31 29 0
-11 63 60 0
-7 33 -19 0
16 -27 63 0
8 -47 -42 0
-4 38 -23 0
-52 18 -1 0
45 57 -18 0
-32 -21 20 0
-41 -28 7 0
-3 5 10 0
-14 -64 -72 0
-58 -70 -13 0
25 -66 -32 0
-8 47 57 0
16 3 -21 0
47 -40 23 0
-64 -7 67 0
-3 63 10 0
-30 -8 -63 0
1 49 3 0
38 -20 19 0
-60 -64 69 0
44 11 -50 0
47 60 52 0
19 -63 43 0
53 6 5 0
37 -26 7 0
-12 67 -15 0
-7 -34 -55 0
-66 28 16 0
64 7 66 0
20 -27 -15 0
-12 43 -66 0
72 6 14 0
-20 33 -40 0
-14 -65 -4 0
34 27 -52 0
-52 60 65 0
-33 72 75 0
73 44 -6 0
-55 50 -69 0
36 10 37 0
16 -6 -49 0
-53 -4 -27 0
11 4 19 0
24 69 18 0
-17 -74 14 0
-15 32 -74 0
-1 -67 -65 0
70 -6 -51 0
55 67 32 0
10 72 -43 0
26 -13 -10 0
34 -74 -42 0
72 7 -26 0
59 -21 -69 0
33 65 -58 0
-4 -27 -12 0
-46 68 35 0
-59 -11 40 0
19 74 11 0
58 64 -72 0
62 -41 -29 0
25 24 28 0
-11 -13 -40 0
23 69 -53 0
-44 -11 23 0
-45 -52 37 0
46 17 -65 0
-18 -36 -11 0
48 -39 -14 0
-10 -69 -1 0
-44 -70 -34 0
-30 13 51 0
-19 30 26 0
-14 12 21 0
-64 -17 -52 0
-68 21 -47 0
-22 -40 10 0
64 63 -40 0
39 -5 -45 0
48 -20 -12 0
-22 -60 -12 0
30 -48 -10 0
-30 27 -21 0
-25 -9 42 0
36 -32 19 0
44 4 51 0
61 -75 49 0
55 -42 9 0
39 62 -9 0
19 -26 74 0
-42 -56 37 0
-64 -71 -40 0
4 -72 -47 0
60 70 -40 0
67 9 7 0
34 68 -27 0
-74 -18 1 0
40 -50 63 0
69 -43 8 0
-38 -70 -57 0
57 60 -68 0
3 -19 -8 0
-1 -16 -3 0
53 -28 57 0
46 -30 66 0
4 51 25 0
-4 21 -26 0
-25 35 51 0
17 -62 -11 0
-43 -38 39 0
37 15 -16 0
-13 -12 28 0
-38 -16 22 0
-10 -52 -49 0
-21 -70 46 0
-59 51 -19 0
-33 -50 34 0
-58 31 -47 0
-39 -27 30 0
8 37 39 0
-31 65 75 0
15 37 4 0
-29 57 30 0
-47 62 -71 0
8 -22 1 0
37 4 -36 0
49 -16 -9 0
45 -26 54 0
-67 46 43 0
-52 74 10 0
64 -19 -18 0
22 -65 -38 0
-47 -74 44 0
74 49 -5 0
-27 38 19 0
14 58 -3 0
13 -31 73 0
40 35 33 0
-39 23 -72 0
7 45 64 0
29 47 61 0
-65 -37 71 0
-62 -30 12 0
37 6 -50 0
23 55 75 0
-27 48 -19 0
22 45 57 0
10 -56 -16 0
65 -57 -12 0
-43 52 24 0
6 -50 -21 0
4 -62 -38 0
70 35 -42 0
-5 -69 -43 0
-31 24 39 0
-38 47 64 0
6 55 4 0
74 -2 17 0
-17 -67 44 0
-41 -25 51 0
10 -1 41 0
-8 37 21 0
26 -41 -37 0
-51 -64 -59 0
31 -5 20 0
5 -23 11 0
71 61 47 0
-20 -6 -31 0
67 38 23 0
-74 -66 -21 0
19 -36 74 0
41 -70 51 0
-21 -23 -12 0
13 22 -37 0
1 8 -10 0
-53 4 70 0
-57 -28 27 0
5 -1 7 0
33 14 68 0
66 -41 -53 0
43 -37 -31 0
30 -21 -50 0
-14 -68 -38 0
23 -42 54 0
-19 -75 25 0
-58 -45 23 0
26 35 1 0
-41 -71 2 0
56 27 -7 0
-74 -57 42 0
-18 -10 13 0
-73 -37 -2 0
-50 51 -44 0
42 23 33 0
-39 37 64 0

c GPT solve time: 21.28 seconds

* SATISFIABLE  
* Number of branches: 47  
* Number of conflicts: 18
