c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=11
p cnf 75 150
39 -26 69 0
-14 -61 3 0
-3 -27 -2 0
13 9 -23 0
-1 72 -55 0
61 -17 28 0
-14 54 -11 0
-40 30 -18 0
62 44 -23 0
-17 -10 11 0
-74 38 24 0
-71 13 -30 0
-15 -30 37 0
38 10 -72 0
-24 -26 -28 0
46 -2 -25 0
-74 19 -9 0
27 69 -39 0
-51 23 33 0
50 -55 73 0
-75 -47 -41 0
-48 -74 53 0
-3 75 -1 0
-67 25 -33 0
-52 -44 -14 0
26 4 73 0
-54 17 -24 0
35 -14 -5 0
26 60 8 0
74 51 29 0
-40 -5 -67 0
47 34 -32 0
-37 64 13 0
68 -31 1 0
-28 -54 9 0
-16 -12 -63 0
53 -28 -46 0
-8 18 -44 0
41 40 -39 0
38 13 -46 0
-13 60 -61 0
64 -70 -10 0
-59 -72 -31 0
-47 30 -54 0
1 -69 2 0
-66 -35 -64 0
2 18 46 0
72 18 -40 0
-28 12 5 0
-48 -62 29 0
-18 51 49 0
57 -36 28 0
-21 -9 -74 0
-48 74 -65 0
13 51 -69 0
33 -1 63 0
-13 38 -58 0
-24 -12 3 0
-29 26 -35 0
-9 -39 30 0
22 56 -32 0
-58 23 26 0
6 -20 -75 0
-21 4 -64 0
-63 30 24 0
23 18 14 0
-51 -22 -67 0
-67 4 -56 0
-37 -54 22 0
-71 -17 1 0
-62 5 -29 0
-75 -51 -48 0
55 31 37 0
5 -53 75 0
-23 2 62 0
41 -66 67 0
-53 9 45 0
75 24 -32 0
-71 40 -74 0
-72 23 -49 0
-3 55 46 0
73 69 5 0
23 -10 68 0
-74 4 -68 0
38 -56 11 0
-50 -60 -3 0
-61 57 53 0
56 -59 -27 0
-17 40 51 0
-54 55 -50 0
-1 -3 -5 0
-30 54 -36 0
-67 49 -43 0
-22 -53 19 0
61 52 27 0
72 52 -61 0
20 61 21 0
-3 46 22 0
2 -62 -12 0
58 24 16 0
-64 -5 -38 0
75 31 65 0
-17 59 -23 0
-29 70 62 0
17 69 8 0
22 -17 -12 0
-1 -54 -3 0
22 24 31 0
7 -4 -25 0
25 75 39 0
-51 20 -11 0
-23 39 37 0
68 -13 33 0
-22 24 75 0
-8 -30 26 0
22 38 -34 0
73 14 26 0
-54 4 -12 0
-63 -61 -3 0
-33 37 4 0
-27 38 47 0
71 26 -63 0
75 27 -20 0
4 -42 37 0
11 50 -39 0
-33 -71 73 0
-69 -29 -33 0
-55 -68 -65 0
-26 -19 3 0
4 34 -43 0
-3 -25 -73 0
35 -36 -6 0
-65 26 -27 0
14 19 6 0
55 -17 -28 0
-2 -69 -37 0
-5 3 -41 0
-53 36 -6 0
10 -11 -72 0
69 -26 22 0
36 -25 -24 0
-10 -22 57 0
5 -23 -15 0
-54 15 -50 0
-61 -38 73 0
70 -56 -3 0
-40 57 -30 0
-51 -17 -14 0
59 48 -17 0
15 -34 -2 0

c GPT solve time: 1.05 seconds

SATISFIABLE  
Number of branches: 47  
Number of conflicts: 12
