c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=20
p cnf 75 262
-60 53 -31 0
6 51 -32 0
-33 47 43 0
-60 45 -68 0
-68 43 -69 0
-28 59 -31 0
-53 15 -13 0
-73 -45 -21 0
55 54 -26 0
6 2 -13 0
-69 -16 14 0
16 60 -43 0
-40 63 32 0
6 35 -34 0
39 48 70 0
-16 36 -73 0
-56 28 -30 0
-27 -13 30 0
19 -66 37 0
-2 39 30 0
46 -34 -30 0
5 -3 -69 0
-42 31 -24 0
46 -3 -58 0
45 74 -46 0
-40 16 48 0
-24 -67 -51 0
11 54 58 0
-66 -46 -8 0
71 66 -34 0
30 -16 68 0
-50 -69 24 0
58 44 -26 0
-47 -44 -61 0
3 45 -62 0
24 59 42 0
-65 -22 7 0
8 49 26 0
-60 52 42 0
46 -17 -32 0
62 44 -3 0
-41 18 -65 0
-40 30 -12 0
-75 37 -68 0
-59 -48 -33 0
42 -63 -13 0
35 -73 -28 0
49 69 -3 0
-75 46 8 0
-3 10 53 0
-3 -73 38 0
-21 34 -11 0
67 -38 -13 0
58 12 -53 0
42 34 28 0
21 -26 24 0
64 3 -9 0
-50 -41 -46 0
-42 51 62 0
27 65 32 0
10 -20 59 0
-14 4 24 0
-50 12 14 0
-56 72 75 0
10 21 64 0
16 -26 19 0
-65 -64 48 0
45 -23 71 0
-8 -58 -73 0
67 -63 37 0
-8 13 -55 0
43 64 -61 0
-64 68 -2 0
-75 70 56 0
18 6 -13 0
33 13 39 0
-62 33 -59 0
-8 -19 66 0
-40 75 -5 0
-66 -48 53 0
-33 -50 -54 0
62 69 -7 0
-75 -21 -55 0
-63 -2 3 0
-75 -65 -19 0
-65 69 -55 0
-20 55 -72 0
-75 -8 -54 0
4 -45 32 0
49 -48 54 0
68 6 69 0
67 -5 65 0
14 58 23 0
22 4 -67 0
54 -55 -12 0
-68 35 -11 0
-42 -11 73 0
57 -75 -7 0
23 -4 -9 0
49 39 -35 0
14 71 -51 0
-36 -13 -17 0
-4 56 -13 0
19 -40 -48 0
-64 -10 56 0
-40 55 -48 0
-44 -57 25 0
63 57 2 0
-75 -42 61 0
58 67 35 0
-74 70 -47 0
-72 44 38 0
28 61 -55 0
-24 -35 -37 0
-66 61 -4 0
12 52 -40 0
73 58 -45 0
7 3 34 0
-40 -23 -3 0
-42 28 56 0
8 74 60 0
-6 11 37 0
71 -31 -45 0
60 42 -40 0
-23 13 -70 0
10 -1 -19 0
37 34 7 0
45 58 -22 0
-18 -46 19 0
-30 -53 -21 0
5 64 59 0
-24 -44 -63 0
-14 34 53 0
57 36 12 0
-37 -43 -17 0
-71 52 74 0
-70 36 -62 0
45 70 -35 0
-44 50 -71 0
19 -69 74 0
29 28 -21 0
-61 18 2 0
15 47 39 0
40 -69 6 0
14 -35 61 0
-21 38 -19 0
-31 -66 -69 0
-6 37 -31 0
-71 -67 52 0
-20 10 67 0
45 3 72 0
54 57 19 0
70 -66 -52 0
-51 -37 47 0
-48 69 12 0
-41 -21 1 0
16 27 54 0
-48 -11 -3 0
4 -70 62 0
10 71 -38 0
49 26 -28 0
-67 4 75 0
-50 42 56 0
-12 2 -33 0
26 -46 68 0
-56 -75 -67 0
10 -51 -16 0
-4 -39 -71 0
-7 -24 52 0
-9 -63 57 0
45 51 52 0
9 -31 72 0
45 -56 67 0
-71 -67 47 0
-6 21 -33 0
-16 -46 -70 0
-51 13 -25 0
-68 -8 7 0
47 -32 -14 0
-21 -64 22 0
-43 -73 -13 0
31 -63 -61 0
5 -53 14 0
64 -12 20 0
49 66 -21 0
-61 68 -11 0
16 -54 -57 0
-66 6 34 0
58 -42 -10 0
-21 23 61 0
57 2 -21 0
24 15 -37 0
-59 64 -39 0
23 54 -40 0
-32 48 -31 0
55 67 -31 0
-9 75 26 0
-60 50 -25 0
51 -41 54 0
6 -72 -37 0
-58 22 -41 0
-59 -70 -29 0
-70 71 -51 0
67 -4 -46 0
20 -12 55 0
-31 16 38 0
70 -8 23 0
2 67 45 0
40 13 -57 0
-12 -75 46 0
-27 -69 62 0
-18 10 64 0
26 -19 -64 0
-5 58 -70 0
-45 -70 49 0
-8 -34 -46 0
-23 -31 74 0
15 -74 3 0
-23 27 -1 0
-44 22 -3 0
50 33 51 0
54 42 34 0
9 -11 75 0
-31 41 49 0
42 33 -4 0
-7 46 51 0
48 57 66 0
-34 30 70 0
-61 54 57 0
38 -32 -16 0
-32 -62 -55 0
19 -48 -27 0
-28 -63 72 0
-19 -69 70 0
65 61 37 0
63 -13 -62 0
61 -4 -68 0
-70 -10 68 0
-9 63 62 0
28 -25 26 0
-48 -71 6 0
-6 -71 68 0
16 25 38 0
-55 31 72 0
5 -65 23 0
71 -75 -21 0
31 65 32 0
-28 -58 66 0
-5 22 -27 0
-75 51 73 0
2 -65 -9 0
19 55 -70 0
-1 -52 -26 0
-32 6 72 0
33 -28 26 0
60 -52 46 0
-8 -72 12 0
11 42 -30 0
68 1 -29 0
55 -13 -48 0
22 -56 -10 0
9 56 -70 0

c GPT solve time: 20.88 seconds

SATISFIABLE  
Number of branches: 42  
Number of conflicts: 17
