c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=11
p cnf 75 262
59 41 -28 0
56 72 58 0
-42 -59 71 0
42 -72 62 0
-22 -18 34 0
-13 47 -73 0
-67 22 -43 0
-44 -29 45 0
-4 17 -29 0
1 -32 51 0
-12 15 -62 0
18 25 16 0
-59 -71 -30 0
25 19 72 0
14 -62 -59 0
-74 -10 -30 0
-3 11 -35 0
10 -32 3 0
32 33 -42 0
12 19 68 0
-23 17 7 0
1 15 -58 0
38 55 -69 0
8 43 -56 0
-5 26 45 0
57 -70 46 0
-65 -23 -7 0
-22 20 -44 0
72 -68 -73 0
-25 27 -72 0
-56 -69 -49 0
48 15 -49 0
42 23 7 0
-49 62 54 0
17 -10 -60 0
-5 -8 74 0
13 -46 -53 0
45 71 30 0
42 -70 21 0
22 56 69 0
-37 45 -61 0
-25 21 9 0
55 75 -48 0
-57 36 -2 0
1 -57 38 0
47 -65 3 0
61 22 -28 0
-58 64 36 0
-26 69 6 0
-48 -14 62 0
68 61 -33 0
-42 -6 -62 0
70 32 9 0
-61 63 -24 0
-64 72 -15 0
-24 -28 18 0
-39 -57 -58 0
66 -68 3 0
68 -43 -47 0
-48 -45 32 0
59 -66 38 0
-4 41 -43 0
47 -4 51 0
60 -56 -35 0
16 33 28 0
-33 71 27 0
26 -68 -75 0
67 41 -59 0
-13 -57 -23 0
-41 1 -72 0
48 19 50 0
-73 -33 39 0
64 47 -30 0
-8 39 37 0
-74 24 23 0
50 -47 -56 0
-15 4 -37 0
48 4 -69 0
6 51 54 0
-60 34 -35 0
-73 -17 -24 0
64 -28 1 0
54 27 13 0
15 -45 34 0
28 -26 72 0
-24 60 63 0
-19 42 -31 0
-14 -32 8 0
37 -4 30 0
58 -32 12 0
-51 -8 26 0
-3 -47 -4 0
-38 9 -52 0
11 7 -49 0
-61 -68 -66 0
31 -36 38 0
-6 34 61 0
-61 -28 38 0
-36 -59 -2 0
55 15 -41 0
17 -12 -13 0
55 66 -4 0
4 23 -69 0
57 -70 52 0
-52 -67 -50 0
56 17 28 0
-75 -39 -65 0
-39 44 -42 0
-36 39 -48 0
6 -5 75 0
55 -51 -39 0
9 23 -10 0
70 6 45 0
-69 28 -5 0
-34 -21 10 0
-26 66 50 0
74 47 43 0
35 15 -67 0
-36 -13 20 0
73 -18 -58 0
56 -43 -53 0
-17 51 59 0
-12 -66 15 0
22 5 -40 0
66 63 45 0
-71 27 49 0
57 -62 65 0
40 3 11 0
46 28 74 0
46 33 36 0
19 67 -50 0
-4 59 74 0
-58 -9 -64 0
-32 13 27 0
64 -28 46 0
32 -17 47 0
13 -30 -31 0
-1 -68 -48 0
62 9 10 0
69 -38 66 0
7 69 -65 0
-46 38 -32 0
-47 -21 -45 0
-68 16 -47 0
-35 14 25 0
19 -24 6 0
-50 -10 72 0
46 17 53 0
-67 -7 70 0
12 -45 -43 0
-14 61 -33 0
-4 -37 53 0
16 -21 18 0
64 -67 2 0
-3 8 22 0
67 -10 -40 0
13 -17 31 0
-65 22 -53 0
-15 -74 25 0
21 -57 -25 0
67 42 -33 0
4 39 -56 0
-35 70 51 0
-27 -42 -32 0
-9 -54 32 0
65 -48 -41 0
15 1 62 0
-35 -49 50 0
58 61 -43 0
-35 -47 64 0
-58 34 -27 0
20 -55 54 0
16 -51 72 0
70 -69 -24 0
29 64 -17 0
-46 -35 -72 0
-27 37 -44 0
19 -41 -33 0
-22 35 60 0
-32 -57 37 0
45 -28 19 0
9 -34 -38 0
-15 -40 2 0
-25 -31 -24 0
-25 -38 67 0
-16 -6 -66 0
-1 47 -41 0
-30 -3 -32 0
-71 -24 -54 0
33 -66 1 0
-50 52 18 0
49 -19 -11 0
-45 -61 39 0
-50 -15 -16 0
-13 25 -45 0
-16 -40 8 0
41 27 -9 0
38 37 -66 0
28 -54 -4 0
45 12 27 0
74 61 16 0
-32 47 34 0
-52 -61 46 0
53 -70 1 0
62 -64 -17 0
44 2 -24 0
-26 -70 53 0
-67 -68 -54 0
37 36 53 0
25 19 59 0
14 53 32 0
14 -52 -50 0
61 -64 -44 0
-70 -62 2 0
66 8 14 0
19 -12 37 0
-13 71 -63 0
5 -12 -39 0
58 -33 -10 0
26 -15 -1 0
-73 65 -62 0
61 -12 -28 0
-37 72 -58 0
-74 69 -61 0
-68 57 50 0
50 -43 -64 0
-45 2 3 0
25 -53 -19 0
37 72 75 0
-22 2 47 0
-8 -16 -59 0
-60 -35 58 0
7 22 -45 0
-43 -46 -24 0
19 -23 37 0
42 -22 2 0
61 -10 45 0
-37 -7 20 0
-27 -12 68 0
3 -61 37 0
26 -31 -70 0
63 28 54 0
-42 43 48 0
-67 72 20 0
49 14 35 0
48 5 60 0
-71 -28 -48 0
-37 -58 -36 0
43 62 42 0
34 10 -17 0
-66 -28 -74 0
-49 16 -57 0
-3 -16 24 0
24 59 -62 0
-21 -51 6 0
36 -57 21 0
65 -14 -6 0
71 -6 -58 0
-17 -1 8 0
21 66 -8 0
25 56 -69 0
-55 -18 25 0

c GPT solve time: 21.31 seconds

* SATISFIABLE  
* Number of branches: 47  
* Number of conflicts: 12
