c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=10
p cnf 75 300
-42 34 -60 0
-9 -27 -41 0
-10 22 43 0
59 -38 69 0
51 -74 68 0
-32 -28 51 0
-60 58 8 0
-31 -51 5 0
-16 -41 54 0
-1 -62 -39 0
17 39 44 0
69 6 -19 0
-18 1 8 0
11 54 71 0
-37 73 67 0
2 11 -1 0
-71 -36 -31 0
-2 72 62 0
15 32 44 0
-68 -5 16 0
-73 49 -68 0
7 6 31 0
-44 -15 -65 0
25 20 -19 0
35 -26 75 0
62 68 -40 0
30 -58 -5 0
32 19 10 0
41 -28 7 0
-67 38 26 0
-54 -69 -44 0
34 70 -51 0
-71 67 -47 0
-70 -15 13 0
17 19 -14 0
15 22 -67 0
-45 13 -74 0
-18 -44 32 0
58 70 -46 0
37 -41 -49 0
3 -47 57 0
-71 -35 33 0
-10 9 16 0
-64 -16 -44 0
10 -58 -2 0
61 -32 -52 0
13 12 -41 0
-64 51 -19 0
37 7 63 0
-11 62 29 0
-15 -43 -4 0
-42 63 -36 0
-65 49 53 0
-58 59 -53 0
-2 9 57 0
68 36 -54 0
7 60 54 0
60 -63 11 0
23 59 -15 0
-11 -6 31 0
17 -37 49 0
50 52 56 0
-5 33 46 0
59 6 68 0
-31 34 10 0
23 22 -46 0
17 40 64 0
7 -11 3 0
46 -39 74 0
16 13 -28 0
-5 12 -71 0
42 55 17 0
-49 -4 -36 0
-5 38 -67 0
21 -64 51 0
-32 5 38 0
-14 20 -50 0
-73 20 60 0
-24 43 57 0
7 -43 -69 0
39 36 -9 0
49 -41 -14 0
5 63 -39 0
48 -16 10 0
69 32 58 0
-8 46 62 0
-8 40 62 0
-56 -18 -31 0
59 39 75 0
-19 -46 1 0
-61 67 -16 0
12 57 -14 0
-2 -72 -75 0
-29 -65 -59 0
-45 -61 -6 0
68 -29 -37 0
11 59 -68 0
11 -69 -12 0
-38 -29 25 0
59 8 -24 0
17 3 39 0
42 3 33 0
-66 -52 -74 0
-68 25 47 0
-2 -40 -59 0
18 -31 66 0
71 56 43 0
-48 70 -68 0
-54 32 -7 0
-27 -43 44 0
32 -20 -15 0
35 -70 -7 0
6 47 -7 0
50 -14 1 0
28 16 -60 0
25 55 2 0
37 9 -71 0
20 60 6 0
-72 -40 44 0
-10 -71 43 0
-24 54 9 0
19 -11 66 0
-1 -57 -17 0
-33 51 -45 0
-35 -32 -73 0
20 -68 -56 0
-17 29 -31 0
-7 62 -53 0
13 -47 -70 0
-49 -20 -39 0
66 38 14 0
56 -4 -45 0
-61 3 -30 0
-23 -54 -37 0
-41 -3 34 0
-39 -75 -59 0
69 -14 -42 0
-71 6 -38 0
54 -30 -46 0
15 50 23 0
-16 -73 -58 0
12 -58 -46 0
68 64 45 0
53 65 60 0
23 -45 10 0
-74 75 14 0
64 -56 16 0
50 -21 5 0
-31 41 35 0
-20 -40 62 0
-20 -59 -73 0
29 -23 -43 0
-7 6 -32 0
-54 15 19 0
61 23 -9 0
31 -33 -75 0
41 17 -38 0
46 -50 39 0
39 -72 9 0
28 9 -21 0
22 -23 -56 0
66 -57 17 0
20 -52 -32 0
33 5 -12 0
