c Random 3-SAT
c alpha=2.5, N=75, L=187, instance=13
p cnf 75 187
-72 41 45 0
25 -52 12 0
32 -30 8 0
6 -70 63 0
39 -65 50 0
50 55 -29 0
41 -70 -69 0
-18 60 55 0
-16 -9 8 0
68 -66 62 0
-22 53 5 0
44 -66 72 0
-34 -41 8 0
-72 40 -33 0
-24 33 -22 0
-14 61 -41 0
21 -5 -27 0
-14 2 30 0
5 -34 9 0
4 65 -36 0
70 8 -12 0
75 73 -7 0
62 12 -33 0
-5 13 53 0
-50 16 12 0
26 20 23 0
75 -18 19 0
-51 37 -46 0
56 -46 -69 0
-23 -44 -51 0
-62 2 -22 0
58 -69 54 0
5 -42 -50 0
-56 -70 -58 0
-22 5 -52 0
38 -34 63 0
62 -36 -40 0
34 -65 74 0
-18 -68 -24 0
-23 -36 -46 0
73 70 -4 0
-21 7 -40 0
1 15 24 0
5 9 -21 0
46 36 40 0
-39 -60 51 0
-36 -7 -75 0
-62 68 -1 0
73 -32 70 0
21 -46 -26 0
-47 37 55 0
-69 25 9 0
-71 61 24 0
-39 -75 -42 0
6 48 25 0
-28 36 40 0
66 -69 58 0
39 -3 -26 0
-34 45 -44 0
16 -75 11 0
-37 -43 15 0
-18 6 3 0
42 -30 -39 0
18 -11 54 0
15 -49 -22 0
-8 -38 -26 0
-21 5 52 0
-67 -74 15 0
-23 1 -9 0
-42 49 -8 0
1 -73 41 0
74 36 4 0
-75 44 -36 0
-68 -42 64 0
32 67 -34 0
56 -55 -58 0
-17 -24 -75 0
-72 -20 -48 0
13 -55 -15 0
54 39 58 0
5 -75 25 0
-36 -26 14 0
29 34 -14 0
52 7 -58 0
71 56 -53 0
10 -8 -1 0
11 47 8 0
24 -20 30 0
69 -10 15 0
73 -57 -49 0
62 -71 -12 0
-59 -15 63 0
-52 37 -47 0
-16 49 -54 0
75 68 5 0
9 18 49 0
54 16 17 0
-20 -53 50 0
37 39 24 0
34 -22 26 0
64 67 8 0
-8 19 -13 0
47 72 29 0
38 59 10 0
-20 74 -72 0
3 -69 28 0
65 12 17 0
-57 -65 -12 0
37 8 -40 0
38 28 -59 0
-67 15 25 0
-9 45 65 0
5 -10 -40 0
-75 65 49 0
45 -50 -13 0
39 5 68 0
-5 58 72 0
65 14 53 0
-20 -52 -33 0
-63 8 26 0
-16 62 20 0
-50 41 74 0
43 1 5 0
52 41 55 0
-43 42 -20 0
13 68 8 0
40 11 34 0
49 -75 -5 0
-7 -41 -63 0
59 -34 9 0
8 7 -34 0
-52 64 35 0
31 -25 -64 0
53 39 -49 0
60 -47 15 0
58 19 74 0
-73 21 -36 0
40 -11 -74 0
49 -47 -36 0
35 31 12 0
-50 -8 -45 0
61 -15 17 0
69 58 -2 0
50 46 55 0
13 -73 -12 0
-66 55 -9 0
43 -33 -32 0
-17 -34 -70 0
-65 3 -49 0
-16 -17 -4 0
7 -49 -66 0
-18 74 -72 0
-58 1 -21 0
14 -75 8 0
-9 25 -21 0
-27 34 8 0
-2 -41 39 0
26 41 55 0
31 73 34 0
8 23 68 0
73 -12 -42 0
71 -35 69 0
21 -34 24 0
26 -52 -14 0
30 58 -8 0
73 -60 58 0
-46 -63 10 0
-39 -33 -22 0
-17 2 -35 0
-45 -34 -7 0
48 -66 -16 0
13 -73 -2 0
38 -40 32 0
-53 -61 7 0
-30 -11 -51 0
57 71 -18 0
-75 -46 -50 0
-16 -23 72 0
-51 32 7 0
-35 19 14 0
-73 28 11 0
9 53 -48 0
-1 -68 67 0
-27 -38 -1 0
-47 9 -4 0
-4 34 -40 0
11 50 -43 0

c GPT solve time: 0.66 seconds

* SATISFIABLE  
* Number of branches: 17  
* Number of conflicts: 6
