c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=9
p cnf 75 150
-29 -19 -25 0
-59 -43 4 0
-8 14 70 0
62 2 57 0
8 -20 12 0
12 35 6 0
68 34 -67 0
-18 14 -16 0
-40 59 -64 0
-51 -56 55 0
7 23 37 0
-3 73 -56 0
-17 51 75 0
30 -29 -33 0
-11 22 -73 0
-3 -47 13 0
-38 50 -33 0
-23 7 -5 0
11 33 -30 0
-16 -65 -35 0
45 23 -59 0
41 56 49 0
-23 61 -52 0
68 71 -33 0
-39 -45 -69 0
49 33 62 0
66 -32 15 0
-26 -68 49 0
48 43 -40 0
11 5 19 0
39 21 -18 0
60 -3 50 0
-23 41 5 0
20 -74 15 0
-71 -49 8 0
8 -69 -56 0
-64 53 71 0
40 71 -41 0
-9 -42 48 0
27 24 -2 0
35 63 -28 0
-1 -75 -17 0
-28 -6 -66 0
-30 -70 -27 0
-75 -13 -16 0
-20 33 70 0
-49 -20 -50 0
21 30 28 0
66 12 -4 0
-36 -70 -56 0
33 -70 -59 0
-30 -2 13 0
-59 -24 -51 0
-62 -5 -69 0
69 -42 6 0
-42 25 45 0
-30 -19 -43 0
38 -75 53 0
-19 47 -45 0
-10 9 -42 0
-28 53 65 0
-7 -53 8 0
-44 35 -67 0
-64 15 72 0
65 -18 16 0
68 19 47 0
7 -16 20 0
-50 44 33 0
53 25 51 0
-29 -49 -9 0
-28 -56 10 0
-32 -40 -63 0
-21 26 67 0
72 -6 60 0
-9 48 -24 0
-2 -5 -62 0
-64 -8 -57 0
68 -59 -69 0
44 -41 58 0
49 4 48 0
14 12 21 0
30 -71 -51 0
-59 23 -55 0
-13 18 -64 0
26 -60 -46 0
70 32 -71 0
40 -33 -9 0
7 21 -26 0
-74 -59 -49 0
48 74 -33 0
6 -37 20 0
-27 49 -73 0
-53 4 -49 0
67 -53 -40 0
48 23 33 0
-24 52 -73 0
71 -15 -65 0
28 -41 -46 0
-10 -3 43 0
5 -11 -50 0
34 54 3 0
-23 -71 -70 0
-63 -60 -12 0
22 -6 -20 0
22 -53 39 0
-3 -41 16 0
-2 25 -22 0
-60 75 -69 0
-72 -23 30 0
-42 23 3 0
58 -12 18 0
61 -37 67 0
-42 48 -61 0
-48 -44 -45 0
-75 -55 40 0
-47 56 -75 0
-39 -59 -57 0
62 66 -74 0
39 18 -70 0
56 54 66 0
-64 50 13 0
-51 73 -58 0
27 -18 -28 0
-42 -46 -34 0
7 1 45 0
-65 -36 -40 0
-1 -54 60 0
63 -24 64 0
66 44 -27 0
7 -34 -63 0
-32 43 -65 0
24 31 -28 0
8 -59 -55 0
-31 54 61 0
-4 24 42 0
13 -69 -64 0
-68 71 -28 0
62 70 -19 0
-12 54 -61 0
-48 41 9 0
19 28 -64 0
59 -10 5 0
17 -48 72 0
42 43 -31 0
48 -24 -33 0
-57 19 -62 0
57 -8 17 0
31 1 2 0
-1 -22 -44 0
43 34 -10 0

c GPT solve time: 21.05 seconds

* SATISFIABLE  
* Number of branches: 17  
* Number of conflicts: 9
