c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=4
p cnf 75 225
-74 22 67 0
-37 68 -24 0
-58 -71 -6 0
-75 26 23 0
15 42 29 0
17 -30 24 0
-52 -33 23 0
56 -53 33 0
-64 -17 -54 0
68 2 -65 0
63 -9 -73 0
-70 5 15 0
3 25 58 0
-52 23 -4 0
-3 -57 34 0
72 20 -58 0
73 -54 -14 0
-75 32 -48 0
-7 29 23 0
57 -71 -60 0
3 28 -11 0
-30 63 -62 0
-37 -56 -5 0
-38 9 -33 0
36 15 22 0
-75 53 -32 0
27 -2 -13 0
43 47 -64 0
-22 -65 -44 0
-74 -60 4 0
58 -14 -13 0
-47 -29 -68 0
48 21 -60 0
11 -28 19 0
10 -74 48 0
26 15 57 0
-65 -37 -30 0
-19 53 -16 0
-22 15 51 0
-6 17 -32 0
45 56 -29 0
63 42 -20 0
22 -13 -61 0
-50 -66 -3 0
53 -47 -12 0
73 7 -72 0
50 -30 -21 0
-65 9 39 0
-35 -42 -2 0
-47 -53 52 0
32 -60 -6 0
30 57 -75 0
-54 -44 -50 0
-47 66 -64 0
-19 -28 11 0
-2 10 45 0
25 -41 -63 0
-27 13 -37 0
-47 -1 -48 0
41 -44 26 0
-75 37 -21 0
63 50 21 0
20 -16 -46 0
-55 46 13 0
-32 49 59 0
5 -8 -36 0
-12 -14 38 0
-73 -9 22 0
-65 13 -12 0
-70 -4 -15 0
37 -57 6 0
51 -43 23 0
-68 22 -59 0
19 -71 17 0
-60 47 31 0
-72 32 -7 0
-60 59 1 0
-8 32 62 0
-25 -42 50 0
-34 13 45 0
39 -11 34 0
-59 66 68 0
11 -20 -32 0
5 59 32 0
27 17 -45 0
36 10 -43 0
-58 44 30 0
32 -40 3 0
-14 -40 -70 0
30 -75 -11 0
-29 23 38 0
60 72 -24 0
51 -45 -56 0
24 -56 -64 0
10 -59 2 0
-30 14 46 0
26 38 -56 0
54 -67 -31 0
-71 -37 -15 0
-4 -75 57 0
-2 41 57 0
50 -36 -31 0
-60 -19 38 0
-60 61 48 0
-69 21 -34 0
-28 -13 -46 0
-70 -3 64 0
-37 -38 -70 0
-20 -41 -3 0
-45 62 -57 0
8 -10 68 0
42 52 -27 0
-52 64 -24 0
62 -55 -58 0
70 22 11 0
70 44 53 0
22 71 63 0
53 19 40 0
-19 -74 39 0
12 41 -16 0
12 43 69 0
-38 35 6 0
-3 8 -37 0
56 34 54 0
-54 64 -44 0
17 19 2 0
29 33 13 0
18 -14 -41 0
65 42 -60 0
-24 -32 29 0
41 -9 32 0
-22 -31 -64 0
3 -15 -33 0
-11 42 -33 0
70 13 -8 0
2 19 45 0
-58 -22 -72 0
-3 -23 -10 0
-63 69 10 0
3 9 4 0
57 20 48 0
-11 15 -17 0
50 4 -66 0
-62 -42 -37 0
69 -72 -63 0
-54 -53 75 0
-62 -58 7 0
-36 56 -16 0
-50 -18 -67 0
42 -69 -12 0
-53 -39 46 0
26 -23 -44 0
-38 6 14 0
-25 -40 -19 0
74 -23 -65 0
41 55 15 0
73 -60 2 0
37 75 3 0
33 55 32 0
46 9 -55 0
10 -9 -35 0
41 71 44 0
-26 -43 41 0
-16 48 19 0
49 -45 -40 0
-16 -28 4 0
-2 -39 -29 0
47 75 -41 0
-75 -19 -40 0
24 -71 74 0
-15 74 20 0
75 53 -51 0
-53 -22 -4 0
54 20 -28 0
4 -38 -74 0
-3 -43 33 0
-32 31 55 0
18 27 24 0
57 53 28 0
-69 -22 46 0
-22 68 -15 0
1 27 -11 0
-45 20 -21 0
7 64 51 0
-7 -46 29 0
-54 24 71 0
-51 -16 17 0
28 -48 1 0
74 17 -73 0
68 49 18 0
6 37 52 0
15 -3 -67 0
-55 11 -64 0
-36 -41 -38 0
16 33 75 0
25 -65 19 0
8 32 28 0
-57 27 72 0
40 5 62 0
-42 73 -14 0
74 37 -8 0
-30 -52 -12 0
-30 -35 -1 0
-52 26 -58 0
1 -10 23 0
-12 71 16 0
36 43 35 0
15 -19 67 0
-35 -1 -43 0
21 46 -26 0
66 19 6 0
-47 15 -63 0
-18 -12 -51 0
-57 65 -12 0
61 70 62 0
1 16 -17 0
65 -24 -57 0
72 3 17 0
-19 42 68 0
-8 27 48 0
-49 -11 72 0
-41 -21 38 0
-8 12 -72 0
57 73 -60 0
-3 -5 -65 0

c GPT solve time: 0.00 seconds

[Error] Your organization must be verified to use the model `o4-mini`. Please go to: https://platform.openai.com/settings/organization/general and click on Verify Organization. If you just verified, it can take up to 15 minutes for access to propagate.
