c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=1
p cnf 75 412
-52 -68 53 0
-46 47 41 0
-2 67 14 0
44 51 46 0
54 56 32 0
-10 -28 -61 0
37 38 60 0
-7 52 -39 0
-48 -21 -62 0
-28 61 51 0
23 57 36 0
-64 -70 -24 0
-44 -26 12 0
8 -12 54 0
75 11 -74 0
-48 -17 -71 0
-63 -19 -46 0
55 20 58 0
-17 -19 53 0
-17 -39 -60 0
-2 52 45 0
-41 57 -73 0
-26 40 65 0
-8 35 -18 0
45 52 -13 0
-4 -54 19 0
-42 -64 6 0
-62 -41 -60 0
60 41 -56 0
63 -58 -53 0
1 -64 -15 0
4 -50 44 0
-34 54 47 0
18 56 -57 0
53 -67 5 0
11 -16 36 0
59 14 8 0
50 60 -54 0
33 14 -61 0
-30 68 56 0
44 36 -49 0
-58 63 -70 0
65 66 54 0
71 23 68 0
67 -4 -19 0
15 -21 27 0
9 34 73 0
-36 -43 -35 0
14 -6 18 0
-64 -61 -56 0
-48 69 -16 0
24 55 -45 0
-47 27 75 0
4 74 9 0
29 -63 73 0
43 47 -42 0
28 61 73 0
16 25 67 0
-18 57 66 0
-43 -70 -11 0
-2 -8 -63 0
-2 -65 74 0
45 -57 39 0
44 -32 60 0
70 -58 24 0
-74 47 15 0
39 16 -7 0
52 -23 -20 0
53 -27 60 0
22 70 15 0
64 66 70 0
62 -11 48 0
73 12 34 0
9 46 -57 0
66 42 -17 0
-68 5 -51 0
63 14 1 0
-31 -28 44 0
-68 53 19 0
-36 -10 47 0
-32 57 49 0
57 6 52 0
-43 24 -68 0
2 63 -33 0
21 -37 -25 0
4 -56 -59 0
23 53 56 0
-53 44 -40 0
63 -74 51 0
-14 -27 41 0
11 -60 34 0
-35 13 -11 0
-69 75 50 0
-45 61 -56 0
60 40 -22 0
-65 -63 46 0
40 33 -35 0
35 -53 21 0
31 -73 62 0
16 42 -49 0
15 -13 50 0
-25 8 -19 0
68 73 -1 0
-47 -66 -38 0
56 -35 -14 0
-35 54 -38 0
-9 -3 32 0
-43 -10 -28 0
19 53 -71 0
-53 71 67 0
-72 42 -52 0
-1 -41 52 0
-28 41 -7 0
-10 -71 -39 0
45 22 -6 0
55 66 26 0
-51 -12 40 0
54 14 -25 0
-42 28 -56 0
67 -68 -2 0
-75 21 50 0
19 -28 61 0
13 -18 -70 0
-47 43 -3 0
8 16 -5 0
31 28 15 0
66 -42 19 0
65 75 19 0
41 18 44 0
-22 51 -48 0
63 5 -6 0
-48 -28 67 0
25 8 30 0
-47 -62 -50 0
-52 -1 -23 0
-48 11 -35 0
28 8 33 0
54 57 17 0
-54 12 -21 0
-22 57 34 0
-12 -28 60 0
62 69 51 0
41 -10 66 0
75 -47 14 0
30 29 -59 0
14 -11 21 0
-17 15 39 0
43 -12 -47 0
56 35 31 0
67 -55 53 0
14 -70 -65 0
13 65 -63 0
64 -37 -68 0
-10 -29 -39 0
-12 -47 -49 0
-24 -41 29 0
-65 -67 -25 0
52 -23 25 0
49 8 -31 0
63 47 22 0
-43 74 2 0
-45 -70 -19 0
52 -5 38 0
53 -31 -27 0
13 19 24 0
65 -46 -24 0
-68 63 -23 0
-22 -66 12 0
4 31 6 0
69 -9 -63 0
39 -5 -16 0
-1 -63 51 0
-17 54 -72 0
-16 -43 -60 0
-44 -5 74 0
31 -17 -48 0
71 -41 -52 0
-27 46 -41 0
73 75 47 0
-40 43 33 0
73 44 -70 0
-56 -33 11 0
-39 -71 28 0
-26 -35 32 0
-53 -18 -23 0
49 -25 -20 0
44 11 9 0
33 -38 -56 0
16 61 -31 0
-16 15 -71 0
-50 45 60 0
43 -14 48 0
-6 -63 -25 0
12 25 -59 0
28 43 18 0
19 49 11 0
-48 19 23 0
52 7 17 0
69 13 50 0
25 -49 71 0
-28 24 -49 0
-30 -1 -52 0
-9 -25 -72 0
-3 -14 -32 0
19 12 65 0
-37 14 -63 0
-13 -51 44 0
9 61 -39 0
-60 29 6 0
-65 39 -20 0
-14 10 39 0
-24 21 -27 0
49 41 24 0
-61 36 -15 0
-14 25 -67 0
-67 -38 60 0
14 57 66 0
-75 9 71 0
41 15 -21 0
-35 5 -63 0
-71 73 42 0
-49 55 61 0
42 -34 24 0
-35 24 -63 0
-67 7 40 0
71 61 36 0
-44 59 -31 0
7 8 -14 0
67 72 -57 0
21 33 -57 0
41 -48 -24 0
-10 56 -46 0
57 -32 72 0
57 52 -31 0
-60 61 -31 0
-26 19 -15 0
-65 -59 16 0
16 43 -55 0
37 70 -63 0
18 72 39 0
-19 -25 10 0
48 -58 3 0
-53 -8 -57 0
-62 -30 10 0
39 73 -62 0
-13 62 57 0
-18 57 -69 0
75 -25 -2 0
44 11 -74 0
66 -14 68 0
45 -22 -39 0
-61 -26 -16 0
-74 17 -44 0
29 34 75 0
-29 28 60 0
-63 -68 31 0
58 -38 -75 0
29 39 -14 0
62 -61 5 0
23 53 -10 0
-21 -22 -34 0
61 71 63 0
-68 70 36 0
-49 7 -70 0
39 2 -57 0
51 12 -40 0
38 -12 46 0
-58 -31 18 0
-54 -16 47 0
-5 -21 24 0
26 52 -18 0
-36 -60 -8 0
23 65 26 0
30 75 -4 0
7 -8 -46 0
-48 -26 -21 0
8 -2 -50 0
-1 23 11 0
30 49 -67 0
36 12 21 0
-63 73 35 0
6 -25 40 0
-26 -1 -31 0
46 35 -71 0
59 60 -55 0
63 -21 48 0
35 -47 52 0
-54 -24 34 0
-41 -55 -58 0
33 36 -12 0
-40 -75 31 0
4 -26 53 0
52 -63 30 0
11 52 -47 0
-18 -22 -44 0
33 37 -15 0
-14 -48 -64 0
-42 56 15 0
-74 -20 61 0
18 65 -70 0
-8 29 -70 0
-47 21 39 0
41 59 -72 0
