c Random 3-SAT
c alpha=5.0, N=75, L=375, instance=3
p cnf 75 375
72 -53 -49 0
-65 -30 -57 0
-23 -40 -68 0
65 44 71 0
-39 45 68 0
-6 -72 -37 0
-7 31 67 0
-7 20 12 0
-48 41 -63 0
-33 61 9 0
38 1 47 0
-52 -9 43 0
14 -48 -18 0
53 -45 -60 0
41 -11 15 0
67 21 -36 0
34 -31 -5 0
71 18 -62 0
54 23 2 0
16 34 -1 0
20 -44 69 0
74 39 -32 0
-59 24 35 0
20 49 59 0
69 -72 6 0
55 -44 -34 0
33 59 -2 0
41 67 38 0
64 -36 59 0
47 54 44 0
26 53 37 0
55 35 -50 0
-12 -46 42 0
24 -66 -21 0
16 7 57 0
-19 45 75 0
4 26 -51 0
45 -19 -3 0
74 10 -64 0
31 -33 -43 0
67 -62 5 0
26 36 -22 0
-53 71 18 0
22 14 -47 0
17 73 68 0
-29 -25 17 0
-1 6 -15 0
57 32 19 0
-36 50 -23 0
-69 18 10 0
-46 -17 4 0
-54 -46 6 0
63 -37 -30 0
46 -45 -15 0
28 19 36 0
72 40 27 0
-21 -18 70 0
-27 -60 31 0
8 24 -33 0
53 11 -34 0
-63 -45 -40 0
46 -16 49 0
-11 65 73 0
7 -2 19 0
48 67 -42 0
-38 -43 1 0
21 -18 -14 0
55 5 60 0
44 -62 74 0
-25 2 29 0
59 18 49 0
-68 -57 15 0
-57 -51 29 0
52 11 10 0
-65 -19 -53 0
-57 62 -17 0
55 -69 -45 0
-44 -66 29 0
-36 53 -21 0
-3 12 51 0
-17 73 -27 0
75 46 73 0
-39 33 57 0
35 -14 61 0
-15 -11 75 0
70 -10 36 0
-1 -28 49 0
7 8 -52 0
43 -20 59 0
-55 13 -36 0
41 70 54 0
-32 20 1 0
-2 3 -5 0
56 21 -10 0
10 2 -3 0
-47 -34 63 0
43 -65 20 0
-34 62 32 0
50 61 14 0
-43 -45 -54 0
41 42 12 0
-55 28 40 0
56 57 19 0
-13 -20 -21 0
-13 -7 -45 0
31 16 -66 0
35 -16 -50 0
67 -35 -36 0
60 -69 63 0
63 22 19 0
41 52 -63 0
66 15 -13 0
26 56 16 0
51 53 -29 0
-14 30 -32 0
-65 61 -27 0
9 26 -39 0
-33 -17 -74 0
-53 -21 -68 0
-15 3 -16 0
66 59 -16 0
-30 -45 -18 0
15 -73 12 0
-21 -25 62 0
18 -3 -72 0
33 29 -51 0
-66 61 -30 0
39 -54 -38 0
15 -6 -37 0
-42 74 6 0
-30 -18 -25 0
43 71 22 0
39 34 -66 0
-58 48 71 0
-60 -37 -4 0
-38 65 -9 0
28 -5 -71 0
-37 50 20 0
72 70 5 0
23 -55 -3 0
64 -66 71 0
-47 -8 12 0
16 69 -58 0
-59 -63 58 0
21 72 25 0
-68 18 -54 0
38 -45 26 0
-38 19 63 0
34 36 -38 0
55 -52 -40 0
-72 -53 67 0
71 50 49 0
9 -33 -36 0
7 -18 59 0
62 -7 60 0
-50 -40 -47 0
51 54 -30 0
-3 -70 58 0
8 55 -51 0
68 21 57 0
-24 -23 -36 0
-25 -3 -57 0
-51 27 35 0
25 -1 -4 0
-8 -36 38 0
-48 -67 55 0
-13 19 -16 0
-74 -73 -35 0
-65 -50 24 0
21 40 -42 0
7 -71 54 0
33 -68 7 0
-28 -1 -14 0
9 -37 53 0
-56 -23 -46 0
9 44 -38 0
-2 41 23 0
68 -6 -4 0
30 6 -74 0
-42 -6 5 0
37 -5 -68 0
-27 -62 -57 0
-53 -11 -18 0
-48 21 -59 0
51 49 11 0
-66 -63 -62 0
24 -29 -33 0
-27 -74 66 0
-46 7 -52 0
-62 10 42 0
-46 56 -18 0
58 40 -39 0
-34 -5 7 0
67 -45 -2 0
-53 10 -11 0
-49 -51 -12 0
10 53 75 0
-16 27 62 0
-9 -73 -25 0
-59 54 -4 0
-24 -4 -70 0
-29 59 -47 0
-21 -64 -29 0
41 57 1 0
-59 73 -32 0
-19 -44 29 0
72 -11 50 0
-32 -48 51 0
-25 -26 49 0
-72 24 36 0
-41 67 51 0
-61 22 -20 0
-74 -55 13 0
32 -34 -73 0
10 24 11 0
-18 -22 -31 0
18 -73 -12 0
-17 14 -55 0
-51 -18 71 0
-73 -33 69 0
19 20 -15 0
21 -33 -10 0
-54 42 10 0
43 9 8 0
6 68 -12 0
52 -37 66 0
-60 39 6 0
62 38 44 0
-64 17 62 0
-67 27 38 0
29 39 -59 0
24 33 -58 0
-65 32 -62 0
17 -26 -31 0
27 -10 -18 0
-28 20 -1 0
66 -27 9 0
16 -24 13 0
19 71 -53 0
-12 32 -57 0
52 28 -31 0
49 -1 -27 0
-17 -58 41 0
-14 -16 57 0
-28 -53 62 0
-44 38 60 0
-70 -28 35 0
25 64 52 0
-40 -29 -74 0
-39 -42 33 0
-74 68 38 0
-46 34 67 0
69 18 -51 0
-46 25 67 0
20 68 46 0
-35 -33 -45 0
16 72 12 0
20 6 23 0
51 -39 53 0
32 -2 54 0
-31 4 2 0
57 -24 -8 0
62 20 -49 0
-49 -20 28 0
-55 71 -46 0
-3 48 -35 0
74 -42 67 0
56 -5 2 0
-64 -6 73 0
36 -45 -7 0
55 -70 -50 0
-21 -54 -35 0
46 10 -69 0
-66 -15 -2 0
-58 73 -11 0
-8 64 -49 0
73 -7 -32 0
10 21 22 0
-17 33 35 0
49 67 -55 0
-27 50 75 0
10 -50 30 0
71 -35 22 0
-33 -60 -3 0
74 -15 -9 0
24 -3 41 0
56 -2 -25 0
-19 43 32 0
-28 71 23 0
-43 -15 -37 0
-17 61 -54 0
-67 -61 -32 0
-33 68 75 0
45 -21 -65 0
-44 -55 36 0
-5 13 -19 0
72 69 -47 0
58 15 -26 0
17 25 37 0
-19 49 25 0
-1 -58 -6 0
10 19 -11 0
36 -60 -67 0
55 69 -65 0
3 53 16 0
69 -46 -53 0
-29 68 -75 0
-20 68 -60 0
74 -36 42 0
-30 38 34 0
22 52 -50 0
45 -8 58 0
57 -13 -20 0
52 -12 43 0
59 -49 -9 0
6 -36 -33 0
-21 27 -46 0
63 55 -50 0
-34 18 57 0
40 50 33 0
40 26 -5 0
75 -49 45 0
74 -15 -52 0
-19 -21 -26 0
51 -61 -13 0
22 -74 25 0
66 71 -60 0
69 -31 32 0
-37 43 -45 0
36 12 -45 0
38 -65 -42 0
