c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=5
p cnf 75 262
-55 32 68 0
-66 30 20 0
-10 -50 -28 0
74 67 -29 0
-60 8 72 0
42 -39 27 0
8 24 72 0
-37 -18 -69 0
-49 37 71 0
49 47 40 0
-6 25 40 0
-63 31 52 0
-47 -35 17 0
-16 11 -75 0
13 27 36 0
-30 57 -44 0
64 70 -1 0
28 25 -63 0
-31 48 -42 0
-36 -22 -62 0
46 3 67 0
71 29 -40 0
38 -64 -20 0
66 -3 -59 0
3 -28 -45 0
28 -10 -52 0
48 -36 45 0
38 20 -33 0
50 -6 64 0
-46 -28 1 0
74 42 54 0
-18 -42 33 0
23 -8 10 0
71 43 67 0
16 -11 61 0
-63 32 -22 0
-75 -72 22 0
58 -31 -40 0
-20 -44 69 0
-17 51 -72 0
-13 64 45 0
-59 65 -38 0
25 -65 17 0
60 -66 59 0
2 -68 -73 0
-71 -65 -25 0
-42 74 23 0
75 60 -49 0
-40 -8 -25 0
39 6 67 0
-14 49 -21 0
-57 -33 -25 0
38 34 5 0
28 58 25 0
12 -62 -50 0
28 -34 -38 0
-29 63 51 0
-73 -51 16 0
-35 -64 -66 0
32 -52 72 0
-36 -69 62 0
26 2 21 0
-24 -28 21 0
37 -5 33 0
-8 -32 -40 0
53 1 11 0
-15 64 33 0
46 30 47 0
-42 69 -15 0
-26 -27 -25 0
60 43 10 0
-15 14 41 0
-32 -30 -42 0
-48 34 -38 0
11 -29 -8 0
62 -48 33 0
58 53 -63 0
5 63 4 0
-1 65 39 0
23 49 74 0
-63 -52 -35 0
-68 -71 29 0
57 -15 9 0
-29 -13 -23 0
48 19 -72 0
-9 15 -74 0
50 35 -56 0
-41 -2 43 0
-56 68 -10 0
-39 52 54 0
-24 -69 -5 0
-64 -60 10 0
32 -49 -3 0
73 -28 -7 0
7 -43 -71 0
-68 55 28 0
12 54 -25 0
8 -37 -48 0
-9 14 35 0
56 -55 -48 0
37 21 -72 0
-70 22 68 0
26 30 63 0
-7 -32 -53 0
31 18 57 0
17 -52 -32 0
-64 71 43 0
46 -72 44 0
-43 26 16 0
-17 -10 29 0
13 -30 21 0
13 -43 34 0
-43 -5 -18 0
-26 31 38 0
-73 -22 -5 0
59 28 -22 0
73 44 60 0
-32 73 -2 0
53 15 -64 0
-35 60 -14 0
-34 7 15 0
31 -34 -27 0
61 -21 -73 0
9 -67 -28 0
-40 -48 -16 0
18 -72 70 0
-6 -32 -69 0
-45 -46 -54 0
-69 -14 -39 0
-42 -75 16 0
-55 62 16 0
11 -30 62 0
-48 69 -23 0
-18 72 65 0
16 25 -6 0
-43 1 -22 0
-30 -22 11 0
7 40 -1 0
46 50 43 0
14 61 -51 0
14 33 -67 0
52 -57 -28 0
-24 30 59 0
39 -52 -60 0
-69 -57 -65 0
28 56 71 0
56 -73 -7 0
-21 -74 -65 0
-30 54 59 0
-54 -61 42 0
71 -49 68 0
25 -73 26 0
51 63 55 0
-18 -24 59 0
-18 42 -63 0
-30 -9 19 0
68 36 -31 0
-37 -50 -45 0
-62 72 -49 0
-36 54 -21 0
57 -14 -35 0
63 -15 8 0
1 38 -18 0
42 71 47 0
-48 13 -49 0
-66 39 14 0
26 36 -19 0
-6 -60 69 0
25 3 40 0
5 42 -38 0
-9 -8 36 0
2 -62 -20 0
-52 46 -8 0
25 -65 69 0
47 16 -63 0
66 -20 27 0
49 -16 11 0
-17 -33 -47 0
13 -11 -60 0
20 -36 13 0
54 -14 -29 0
53 -1 -10 0
-2 -68 -74 0
34 44 -17 0
15 65 -29 0
-59 -18 -41 0
-30 -60 -28 0
45 23 -32 0
56 74 -13 0
-36 -11 -14 0
-32 45 -18 0
-40 66 -52 0
56 -27 -19 0
24 -13 58 0
14 -10 50 0
9 58 -6 0
54 -1 -2 0
-16 50 -69 0
11 -19 17 0
-42 57 28 0
30 -66 -65 0
28 52 -13 0
-51 7 71 0
18 9 -71 0
36 -66 2 0
14 -22 65 0
-13 15 27 0
53 -7 22 0
-45 -64 -21 0
-2 -47 49 0
-14 -3 34 0
54 -69 -65 0
-27 -7 -55 0
-25 35 -4 0
44 -64 -47 0
-57 54 -56 0
65 59 2 0
60 31 1 0
5 18 -47 0
12 3 -9 0
61 -30 -51 0
16 -63 -6 0
52 70 23 0
-10 7 58 0
35 39 1 0
34 15 42 0
57 -12 -33 0
-4 -53 19 0
-26 47 -62 0
-54 74 -38 0
-44 -12 28 0
-8 -28 38 0
-53 33 63 0
-73 56 -5 0
-24 -64 66 0
46 -20 1 0
48 -3 -67 0
-39 13 -65 0
30 21 12 0
-57 13 7 0
-8 14 -6 0
43 -26 10 0
-8 -37 56 0
-5 19 -6 0
-19 -56 1 0
-31 -6 -30 0
20 -43 -49 0
-39 -6 -62 0
-32 -61 69 0
-42 6 21 0
-37 73 -8 0
-65 -72 46 0
-72 73 -16 0
-50 -60 35 0
8 21 28 0
66 -75 -27 0
27 -70 41 0
21 42 -41 0
-47 -75 5 0
-35 9 33 0
52 -16 5 0
-66 -30 -75 0

c GPT solve time: 0.72 seconds

* SATISFIABLE
* Number of branches: 12
* Number of conflicts: 4
