c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=2
p cnf 75 225
-25 8 24 0
7 -70 -61 0
72 -6 -30 0
-73 -62 -55 0
-37 21 -74 0
66 72 8 0
34 -23 -63 0
46 31 41 0
46 58 45 0
61 -18 -41 0
-41 29 38 0
24 -60 20 0
-62 41 15 0
14 -68 -32 0
-29 1 -74 0
28 25 -59 0
3 37 -72 0
63 60 53 0
-47 -66 35 0
29 68 11 0
-15 4 -3 0
-35 41 59 0
3 58 -25 0
53 -46 -71 0
28 61 20 0
52 2 57 0
-3 -20 -38 0
-23 -67 27 0
-14 8 55 0
-66 -73 -18 0
57 1 15 0
10 58 39 0
50 39 27 0
-43 -57 10 0
-72 44 3 0
-54 -33 -55 0
-3 -38 61 0
9 -55 -48 0
-12 27 -56 0
-65 -50 51 0
-53 -9 46 0
51 -42 -31 0
8 -12 -52 0
24 -14 29 0
23 53 -16 0
30 16 -67 0
-23 14 -58 0
-44 -43 13 0
-6 -16 63 0
-75 26 -69 0
56 29 -21 0
8 -50 -3 0
70 71 37 0
37 -48 -47 0
-41 69 18 0
12 40 49 0
-27 -23 -67 0
74 53 -25 0
-55 20 -29 0
-2 -19 -44 0
26 40 -17 0
-19 49 45 0
-46 -51 -4 0
-41 53 -71 0
14 -12 -43 0
-65 -35 61 0
-18 -28 4 0
52 32 -31 0
55 2 12 0
-53 -29 42 0
-66 65 16 0
-32 72 33 0
-7 -5 -64 0
-8 14 59 0
45 58 24 0
49 58 -41 0
-48 24 -47 0
17 -71 54 0
60 -6 -4 0
-48 51 -49 0
-61 73 -32 0
-33 4 10 0
-16 72 -24 0
-26 62 -6 0
5 13 -54 0
73 11 33 0
-29 71 -40 0
25 29 -6 0
-18 47 -30 0
60 12 -72 0
58 -8 45 0
9 37 -28 0
-51 -72 -54 0
74 49 -17 0
-73 67 21 0
41 4 75 0
-74 -37 34 0
-33 32 -3 0
54 -29 62 0
35 -33 -52 0
-14 -9 -6 0
39 -11 65 0
-12 65 -4 0
48 -30 -22 0
9 53 -39 0
-4 74 -16 0
44 -46 -40 0
33 10 -17 0
-68 30 21 0
-38 63 13 0
9 71 12 0
41 3 20 0
-60 -41 51 0
-50 18 -36 0
39 47 15 0
6 -8 -5 0
17 -34 23 0
72 -14 24 0
45 69 -75 0
3 -29 17 0
-23 -67 70 0
-13 67 31 0
-42 -30 24 0
74 -16 61 0
60 18 -34 0
-24 62 58 0
-74 -62 -7 0
-2 65 -33 0
-20 39 -59 0
-18 -41 -1 0
53 2 -51 0
-41 -56 -13 0
-55 -23 44 0
65 -23 -28 0
29 8 -27 0
71 -31 4 0
27 61 -23 0
-12 27 68 0
55 51 -40 0
-31 10 23 0
-55 -8 -63 0
-60 -31 42 0
10 50 45 0
-51 10 58 0
-49 43 42 0
-42 -59 13 0
62 -29 1 0
-66 35 32 0
-65 49 29 0
-24 -47 55 0
-52 -5 -42 0
-32 -30 68 0
-52 42 25 0
-31 36 38 0
74 -39 -16 0
65 -34 39 0
-36 -68 -37 0
42 27 45 0
-28 27 32 0
7 21 71 0
-29 23 -64 0
-10 -22 52 0
43 -28 2 0
-20 -63 -49 0
-56 34 20 0
-13 -61 40 0
-67 -59 8 0
-25 -3 32 0
-11 -68 3 0
-56 -4 6 0
24 38 31 0
70 -27 51 0
-64 -75 -23 0
71 -4 54 0
14 8 -49 0
43 54 36 0
5 -10 66 0
1 19 -15 0
8 66 34 0
-48 -36 -3 0
-41 20 -17 0
-19 -23 -25 0
-24 75 42 0
61 75 42 0
56 -62 51 0
-18 39 14 0
-46 -57 -44 0
-54 28 -25 0
-57 64 41 0
-3 66 22 0
54 18 69 0
-16 18 68 0
39 -55 38 0
-5 56 -69 0
-73 60 -26 0
67 -50 -37 0
11 35 -38 0
4 39 25 0
47 -15 11 0
-9 -69 -65 0
42 -24 46 0
-24 -64 -1 0
-37 63 -1 0
-56 25 12 0
36 -44 19 0
26 29 8 0
-16 -11 -53 0
-11 -50 52 0
3 -8 72 0
18 41 -27 0
-45 11 -63 0
43 -58 -10 0
-60 -34 -21 0
26 37 44 0
-53 17 56 0
34 -49 -42 0
-7 -34 -46 0
41 -57 52 0
-58 -19 66 0
-72 -14 -35 0
30 49 -3 0
-8 33 -39 0
53 50 21 0
-74 45 -18 0
-9 50 57 0

c GPT solve time: 0.89 seconds

* SATISFIABLE  
* Number of branches (i.e., decision points): 0  
* Number of conflicts (i.e., backtracking steps): 0
