c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=20
p cnf 75 225
-20 -50 40 0
-25 39 41 0
-63 18 3 0
-68 -7 42 0
-65 19 32 0
-12 15 -23 0
34 -45 54 0
-70 -64 66 0
-21 -66 -35 0
-18 -21 7 0
33 -61 30 0
8 2 -50 0
75 -69 -49 0
-75 32 -74 0
7 1 35 0
-21 36 20 0
21 -48 39 0
-24 66 51 0
-31 68 67 0
10 49 -74 0
75 -41 49 0
10 9 41 0
-55 -43 -26 0
29 62 18 0
67 -32 52 0
-69 -63 50 0
41 -68 24 0
-20 40 63 0
-6 -49 71 0
-71 35 -63 0
-19 74 38 0
73 -44 34 0
43 8 -75 0
-45 24 43 0
20 -19 38 0
-52 40 1 0
-17 10 43 0
9 29 40 0
10 -46 50 0
-73 70 8 0
72 -26 43 0
8 68 23 0
-69 74 -58 0
72 -48 -62 0
32 -17 74 0
73 -35 69 0
-8 -51 -69 0
39 -27 -47 0
50 -2 10 0
-52 -3 -67 0
-70 -28 -41 0
10 -53 -60 0
17 -14 11 0
-9 48 11 0
73 -32 18 0
52 49 -18 0
63 26 -14 0
-26 14 9 0
12 -23 53 0
63 8 60 0
-60 29 37 0
3 6 -63 0
43 42 -74 0
-32 -28 67 0
14 -39 -41 0
-65 6 21 0
-25 -23 -71 0
-6 -73 -9 0
33 -73 75 0
25 56 -31 0
-53 -1 15 0
-63 61 -5 0
-56 7 -37 0
-69 -30 -5 0
16 -44 46 0
-67 23 -13 0
11 31 70 0
33 23 29 0
-37 -49 -47 0
34 57 -72 0
54 -55 66 0
-34 -20 9 0
-3 -52 -4 0
-59 38 23 0
26 44 -64 0
-41 -68 30 0
62 -5 3 0
-71 27 -69 0
62 -32 -45 0
-27 -51 21 0
-68 -66 51 0
-42 -37 11 0
56 -39 29 0
-49 23 40 0
43 75 51 0
-25 68 71 0
51 54 -66 0
-75 -49 68 0
50 48 -6 0
-67 -14 53 0
-67 -57 10 0
-14 37 -63 0
-33 22 57 0
-69 -32 17 0
-21 65 -56 0
36 -1 27 0
46 -67 -47 0
39 -18 -52 0
71 63 26 0
-24 -20 -15 0
56 53 -33 0
-28 -14 -64 0
38 71 -5 0
-63 50 -37 0
19 -26 -45 0
75 -3 -43 0
-15 23 -54 0
21 -68 48 0
49 28 -1 0
1 35 -7 0
-39 -9 -53 0
-65 -6 15 0
-58 47 -38 0
46 39 -70 0
-57 -44 65 0
-71 19 11 0
-34 -35 -24 0
-57 48 -69 0
57 12 -47 0
12 -20 16 0
-8 73 -22 0
-40 -14 2 0
-43 -2 -23 0
1 71 -53 0
-2 -69 10 0
54 73 -4 0
-70 75 -73 0
26 7 75 0
-42 -47 49 0
-17 55 -38 0
59 -53 -12 0
1 -23 -13 0
-4 -14 49 0
56 48 40 0
-20 -29 -70 0
-15 -57 23 0
-7 9 36 0
-33 5 45 0
-41 -52 -5 0
59 -65 74 0
-46 21 48 0
2 9 -69 0
-49 68 28 0
-53 68 -26 0
42 13 -23 0
22 -33 63 0
-45 54 -21 0
73 49 -75 0
8 65 -18 0
26 57 4 0
-67 -23 8 0
-49 -18 -48 0
18 -37 -34 0
-73 -11 -20 0
35 -57 23 0
-17 26 -7 0
-69 50 32 0
-71 -23 -13 0
-37 -66 -61 0
40 62 -63 0
42 -12 -45 0
52 -11 -43 0
42 18 -5 0
-63 40 -60 0
57 -73 -6 0
51 6 8 0
-15 35 74 0
72 15 1 0
-9 -54 -37 0
47 20 -9 0
39 -72 65 0
15 -4 -25 0
31 5 -28 0
17 52 55 0
-60 -21 28 0
65 -13 -29 0
-8 -15 -75 0
-20 71 -46 0
51 -52 29 0
13 -68 -48 0
63 14 62 0
24 -17 -26 0
19 17 6 0
74 -16 7 0
-61 36 28 0
6 -41 -53 0
16 26 5 0
17 -19 -24 0
69 39 -46 0
-8 55 -45 0
4 48 11 0
2 -71 14 0
59 -2 24 0
60 -28 -22 0
53 -49 58 0
21 -31 62 0
-12 -13 -41 0
24 -27 -2 0
39 41 2 0
-63 -45 61 0
51 -74 23 0
-13 -73 9 0
-25 43 13 0
12 54 53 0
49 -72 65 0
32 -66 -62 0
-8 40 -32 0
-28 35 -72 0
-36 -70 6 0
3 -24 -10 0
33 -13 -24 0
42 34 44 0
65 -23 -47 0
-56 -64 -72 0
60 -45 -12 0

c GPT solve time: 20.69 seconds

SATISFIABLE  
Number of branches: 1  
Number of conflicts: 0
