c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=3
p cnf 75 412
-1 72 -10 0
19 -6 74 0
69 -43 -49 0
13 -62 -54 0
41 24 -52 0
37 -66 53 0
-66 18 59 0
41 27 -31 0
-55 -13 -37 0
11 -37 -60 0
-16 8 -68 0
-62 3 65 0
4 -47 44 0
-56 71 -42 0
-42 -49 32 0
-46 7 -2 0
14 -55 23 0
-73 28 16 0
-23 -39 14 0
-64 71 70 0
71 -28 -21 0
27 3 -39 0
44 -35 47 0
72 -38 14 0
-36 -25 -7 0
8 72 75 0
20 -51 3 0
-66 -20 53 0
64 27 -1 0
-64 -41 16 0
8 -43 -9 0
38 40 18 0
13 3 -33 0
-68 -51 -19 0
39 -70 3 0
-15 35 -18 0
-41 -23 -70 0
48 -66 -19 0
-13 -39 65 0
59 69 -42 0
-39 14 60 0
-35 10 53 0
25 -11 -40 0
-1 38 -55 0
-6 -33 35 0
-35 46 69 0
-2 -57 58 0
64 -42 -62 0
-8 -63 2 0
-55 23 46 0
-39 -69 -59 0
63 -58 -37 0
-47 74 22 0
-34 -2 -72 0
42 22 -3 0
75 16 45 0
24 -1 41 0
19 74 -56 0
23 -46 68 0
41 -24 -5 0
3 56 66 0
13 -67 38 0
-74 10 -28 0
-65 -12 -26 0
23 -64 -69 0
-48 41 70 0
12 44 -70 0
-65 -42 50 0
-18 51 -63 0
73 -4 6 0
74 57 -36 0
17 68 35 0
63 -4 68 0
-69 23 15 0
-54 37 71 0
5 -36 -68 0
-10 -56 7 0
-19 -9 38 0
-49 -68 36 0
-8 54 -37 0
16 59 56 0
4 51 59 0
-41 -54 -9 0
-59 68 21 0
51 -45 74 0
-37 20 -30 0
-55 -2 46 0
37 -10 -34 0
44 -46 56 0
1 -50 -67 0
-15 21 39 0
-8 60 34 0
-55 71 59 0
25 -39 16 0
-73 -5 -15 0
-64 -35 -28 0
-15 17 65 0
75 -67 11 0
-24 -68 55 0
63 68 20 0
74 10 28 0
30 -60 -48 0
75 72 10 0
45 -43 65 0
41 33 -45 0
-67 -1 -37 0
-4 47 -69 0
-70 51 66 0
37 -26 42 0
31 -40 -49 0
34 -61 -53 0
4 9 39 0
-26 -47 25 0
22 58 -45 0
-59 2 57 0
11 -70 1 0
51 59 -40 0
-36 37 -7 0
-40 6 -29 0
36 66 38 0
-9 -6 38 0
-25 -31 49 0
-69 -35 9 0
36 41 -38 0
25 -57 5 0
-32 38 -2 0
11 -7 -25 0
-66 -73 -1 0
-39 -62 70 0
26 -9 -69 0
-27 -58 -5 0
22 -9 62 0
62 39 -49 0
-54 63 -39 0
71 -25 -13 0
24 42 -34 0
-52 30 25 0
-70 -13 -73 0
-19 -58 11 0
-25 -40 -27 0
-71 -25 13 0
-67 -23 50 0
-39 71 -8 0
-1 -72 -51 0
38 46 -61 0
6 -34 7 0
17 -2 -57 0
-74 33 -69 0
-63 -32 -62 0
55 -48 -59 0
23 67 -37 0
-57 -30 -11 0
-64 38 -17 0
57 3 -51 0
43 -12 -33 0
-12 54 -53 0
10 -68 72 0
7 70 -35 0
45 46 -48 0
-25 20 -44 0
-52 -33 -30 0
68 50 52 0
-73 -41 -10 0
49 -57 -46 0
-75 -48 -52 0
-28 -47 17 0
-63 -75 -41 0
-3 -43 1 0
-6 70 -35 0
-37 -64 -74 0
57 -4 71 0
41 25 73 0
-16 -72 -63 0
-31 -32 67 0
33 -50 9 0
74 -66 -41 0
15 69 18 0
15 -11 -33 0
-43 -56 70 0
69 38 -22 0
-71 -75 -30 0
-54 24 32 0
30 4 25 0
-3 -32 75 0
-38 30 68 0
-70 -41 32 0
34 -45 -22 0
-63 -39 5 0
6 13 -48 0
-25 -38 -54 0
-4 58 -60 0
-51 69 -25 0
-55 -18 64 0
30 -70 61 0
67 9 6 0
-36 58 -55 0
-42 40 28 0
-54 1 -37 0
-4 64 -58 0
32 -51 61 0
66 -31 -28 0
4 1 55 0
-33 -48 -72 0
30 -68 -24 0
17 69 -72 0
33 -30 9 0
52 -49 46 0
56 -30 -2 0
37 -32 4 0
-11 24 -41 0
-38 61 71 0
-20 27 -57 0
-35 72 40 0
28 11 -4 0
