c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=8
p cnf 75 412
-28 -10 -14 0
44 -75 -35 0
-25 -4 26 0
15 -8 -57 0
-29 2 18 0
-6 -58 -59 0
-67 -42 -59 0
-59 65 -1 0
5 71 59 0
47 -39 48 0
-18 -31 26 0
2 72 24 0
-33 -11 -56 0
3 64 -4 0
-51 6 66 0
4 -53 48 0
-23 60 -47 0
-10 6 64 0
74 -59 -69 0
1 66 -46 0
29 27 -18 0
11 -61 67 0
-55 30 70 0
-25 -68 -52 0
-5 -21 52 0
11 55 56 0
9 -31 27 0
-8 -66 49 0
48 -28 17 0
-3 -16 -35 0
48 -74 -13 0
-67 48 -13 0
12 -3 -10 0
-62 5 56 0
-17 64 -62 0
-33 43 -62 0
26 -6 58 0
70 -75 -2 0
-1 6 -18 0
74 -5 31 0
74 -1 49 0
39 68 1 0
-15 -18 -31 0
-15 -58 55 0
11 18 21 0
48 72 46 0
-55 -58 -40 0
31 -6 2 0
-75 2 -52 0
-7 71 74 0
40 8 -63 0
56 -54 12 0
-71 39 -15 0
-66 -42 62 0
-39 -38 47 0
59 -60 56 0
-38 -56 -29 0
-69 5 -59 0
-66 -42 52 0
27 -39 60 0
-20 58 -60 0
30 48 22 0
-33 48 3 0
-51 24 -26 0
70 25 -20 0
67 -29 9 0
-54 -72 -64 0
-12 -33 -43 0
6 40 71 0
3 -13 -65 0
17 -43 -55 0
-55 -14 -42 0
-58 60 8 0
31 -62 42 0
19 -18 41 0
16 -38 -45 0
12 43 58 0
18 21 44 0
73 -45 -65 0
-53 -70 41 0
53 -16 73 0
-39 57 55 0
-31 -13 1 0
-18 22 64 0
42 -34 31 0
35 75 -12 0
8 -72 12 0
32 55 -51 0
70 62 17 0
-4 -66 -47 0
35 -48 68 0
-35 -42 -73 0
51 46 45 0
6 -49 -72 0
-72 -74 -34 0
-31 -43 -68 0
-3 -58 69 0
-40 32 -8 0
40 -50 64 0
52 -47 40 0
-68 30 64 0
39 -65 -74 0
-13 47 16 0
-47 -24 -57 0
-31 45 20 0
-61 -28 54 0
70 -53 -2 0
47 -24 18 0
26 10 -51 0
70 4 -61 0
74 40 -66 0
-46 23 71 0
24 -60 -38 0
-14 -53 -10 0
54 45 -14 0
4 39 72 0
17 -36 48 0
-58 2 -74 0
70 -25 -56 0
60 1 -64 0
56 -60 -24 0
