c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=4
p cnf 75 262
-15 -20 65 0
30 -66 8 0
-56 68 -54 0
22 -18 -25 0
-25 26 -20 0
-58 -17 -74 0
-29 15 17 0
-27 56 13 0
59 29 -55 0
20 -42 -64 0
-7 -57 75 0
-53 35 55 0
-17 -62 70 0
14 21 66 0
-32 -2 15 0
-7 -23 -65 0
44 -31 27 0
-33 46 -40 0
25 4 -11 0
71 -12 40 0
-71 44 45 0
39 -68 -43 0
-9 28 -68 0
-12 47 11 0
74 -40 -63 0
-20 -32 36 0
-57 -36 -14 0
-53 17 -30 0
-68 34 46 0
72 -6 -75 0
31 -37 48 0
65 42 -17 0
-54 -49 -1 0
43 -58 -69 0
-73 54 -51 0
-27 44 -15 0
-5 -31 34 0
-16 53 -41 0
31 -38 -21 0
-20 -55 12 0
-2 66 45 0
62 -27 38 0
67 11 36 0
-36 -34 -40 0
-42 15 61 0
-32 -20 -22 0
-51 64 -43 0
-49 24 -61 0
3 -39 -75 0
-56 -71 -4 0
63 -69 5 0
21 43 25 0
10 35 52 0
33 -47 55 0
42 -59 60 0
-24 -15 36 0
-48 46 42 0
-64 67 -3 0
17 -69 -59 0
-29 8 -43 0
-22 -75 7 0
53 -1 -73 0
3 72 30 0
-12 -61 -69 0
-3 -17 -33 0
-47 -71 26 0
-26 -21 25 0
-14 -38 71 0
72 43 9 0
-24 64 -31 0
1 -70 -48 0
3 43 -66 0
14 57 26 0
-13 -59 -64 0
-19 46 -14 0
-51 21 9 0
-7 -28 49 0
-34 -65 -15 0
-73 -53 -69 0
3 59 18 0
67 3 -10 0
5 36 -2 0
-41 39 -11 0
27 -15 13 0
-2 -6 75 0
26 29 17 0
15 -52 -10 0
-5 52 -39 0
12 -4 -61 0
8 -29 44 0
-8 9 62 0
4 8 -45 0
-37 -58 -52 0
-63 51 -10 0
-49 25 42 0
-13 14 12 0
-36 -67 -69 0
-39 -3 -12 0
22 -48 -25 0
43 -24 55 0
6 -40 9 0
-49 -10 43 0
65 -42 -3 0
-72 32 71 0
-5 -49 2 0
-14 -65 -70 0
22 45 -62 0
19 -2 61 0
-73 54 14 0
27 39 -10 0
20 -63 -10 0
68 56 10 0
30 13 -1 0
-75 34 33 0
-67 3 59 0
36 46 -30 0
72 65 38 0
-49 50 -39 0
60 -36 19 0
54 31 60 0
-5 -65 -10 0
25 46 23 0
-6 -33 -11 0
-13 57 9 0
-69 -22 66 0
53 -5 -59 0
13 -3 36 0
53 17 -50 0
-56 -33 17 0
-65 50 34 0
-69 73 13 0
-33 -19 -74 0
74 34 23 0
46 29 -31 0
39 5 -2 0
-16 -66 -42 0
-43 -12 -13 0
-43 -48 -56 0
-33 51 -65 0
21 5 33 0
53 21 37 0
38 -31 -40 0
-3 40 -75 0
-58 -72 64 0
75 -22 8 0
-17 36 46 0
-60 -48 -68 0
64 -5 18 0
-45 -26 -35 0
-50 -33 -62 0
-1 -17 22 0
37 -8 35 0
1 -63 -27 0
71 34 50 0
52 -21 61 0
-33 -63 -73 0
35 -37 29 0
65 -31 24 0
22 60 18 0
-34 -35 33 0
-25 22 1 0
43 64 -62 0
66 -3 10 0
22 35 3 0
70 37 -53 0
-58 -68 11 0
-55 11 26 0
24 48 50 0
-59 -50 -49 0
-30 -3 70 0
28 30 24 0
71 -7 44 0
69 53 56 0
-53 -12 18 0
31 -13 61 0
-66 37 55 0
53 -7 -54 0
-48 -74 9 0
3 -26 37 0
-73 53 -10 0
7 -70 -17 0
-53 72 -45 0
-20 -39 56 0
-56 33 -25 0
-29 31 56 0
-4 61 74 0
-60 -25 41 0
73 71 52 0
-42 -16 71 0
45 -66 25 0
25 -47 -42 0
7 -17 -36 0
-50 34 47 0
-41 -43 16 0
8 -57 34 0
-7 -53 59 0
-23 55 35 0
55 74 -23 0
-7 -19 12 0
18 41 26 0
4 -37 69 0
52 71 -16 0
30 -60 18 0
8 -64 -19 0
-75 -17 41 0
74 67 -38 0
23 2 -42 0
-55 -48 12 0
-60 56 61 0
-49 68 14 0
-50 -72 -47 0
25 29 36 0
-72 -39 -14 0
-13 18 19 0
-13 -66 -42 0
-53 -75 57 0
54 -36 20 0
12 -14 -42 0
-46 4 -30 0
30 70 -74 0
-71 -15 10 0
66 -74 53 0
5 20 53 0
48 -67 -63 0
42 7 -23 0
-32 68 13 0
75 -55 -5 0
-20 72 35 0
71 59 36 0
61 20 -52 0
-64 -35 65 0
15 -71 29 0
-71 -14 25 0
16 15 63 0
23 74 2 0
60 47 -72 0
3 70 73 0
-42 -3 38 0
-75 55 -46 0
-58 -55 -17 0
-52 -56 31 0
19 23 38 0
3 75 13 0
-21 34 -9 0
37 -25 46 0
52 -66 74 0
-8 34 -67 0
15 -25 2 0
-34 -70 40 0
-42 20 -11 0
-26 42 20 0
-62 30 -43 0
35 10 67 0
30 29 -62 0
-5 48 -65 0
-29 74 -6 0
-67 13 -39 0
60 -4 52 0
45 54 64 0
48 17 11 0
-60 66 45 0
-70 -24 21 0

c GPT solve time: 20.70 seconds

SATISFIABLE
Branches: 1
Conflicts: 0
