c Random 3-SAT
c alpha=1.0, N=75, L=75, instance=3
p cnf 75 75
-12 -68 -24 0
1 -15 3 0
-48 -51 -19 0
-67 17 -24 0
-28 12 -40 0
-28 36 -7 0
-41 -65 43 0
2 -72 32 0
-35 -52 23 0
5 -32 60 0
46 8 -65 0
66 -6 23 0
13 -44 21 0
-67 -62 -49 0
8 25 47 0
37 8 46 0
-32 -73 3 0
6 49 35 0
56 -32 -39 0
-32 -56 17 0
-74 -27 -11 0
-43 33 26 0
-15 19 -63 0
56 -73 51 0
42 -53 7 0
-58 37 -22 0
-56 -48 17 0
-24 71 -31 0
52 -10 -73 0
59 2 -9 0
26 8 46 0
33 63 -5 0
63 9 3 0
46 -53 -48 0
31 -9 19 0
2 11 -14 0
2 -10 -68 0
-68 -74 -28 0
3 -34 -50 0
-46 56 32 0
6 41 -68 0
69 -25 -47 0
17 42 -72 0
-17 30 -8 0
-26 -25 34 0
-40 -47 64 0
72 57 -69 0
-50 44 -68 0
73 -68 46 0
-28 -48 -4 0
75 11 -12 0
-38 56 -52 0
11 54 45 0
25 -57 70 0
-66 -70 -51 0
-31 -71 -11 0
-17 -39 34 0
-58 -13 18 0
19 47 -18 0
-24 61 -41 0
59 -7 -41 0
46 -2 -50 0
-8 -37 -29 0
-35 27 6 0
74 -18 8 0
36 13 -73 0
45 31 3 0
-19 46 -17 0
67 58 -73 0
11 -5 59 0
-54 26 -61 0
1 -18 -10 0
20 42 -64 0
59 -42 -24 0
31 29 48 0

c GPT solve time: 35.61 seconds

