c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=18
p cnf 75 300
72 27 -16 0
32 -75 -49 0
-30 49 33 0
24 39 -27 0
23 -53 62 0
57 8 -48 0
43 3 16 0
-68 -47 -11 0
41 70 -6 0
-35 -7 22 0
58 -22 39 0
17 -22 -42 0
-47 31 -63 0
39 -29 -8 0
1 -19 22 0
12 56 -22 0
-41 -46 61 0
-17 -13 32 0
6 -74 13 0
-47 -43 10 0
-64 -3 36 0
15 43 -20 0
-58 -3 -59 0
-21 7 -38 0
-24 -9 1 0
-30 -17 -48 0
6 -69 -31 0
58 30 -14 0
-35 -54 70 0
24 -56 54 0
20 -54 3 0
-2 -20 -38 0
-30 75 45 0
72 29 4 0
69 -13 -44 0
46 -4 75 0
-15 8 68 0
-42 -75 29 0
-56 -38 30 0
-28 33 -29 0
30 -70 -66 0
-21 22 25 0
-7 5 -72 0
4 -52 42 0
-11 29 -64 0
-65 44 59 0
58 4 -25 0
-67 -33 7 0
2 -28 73 0
26 38 19 0
43 -41 57 0
-1 53 -47 0
9 56 -27 0
65 -36 63 0
-15 -73 -29 0
-56 42 -73 0
49 -54 -18 0
-18 73 -3 0
-33 20 -1 0
64 -44 42 0
-51 -52 75 0
20 -9 -12 0
-12 -75 62 0
-28 62 33 0
-11 -52 33 0
30 33 -38 0
-8 33 -44 0
-6 57 -27 0
-19 33 -56 0
73 -72 14 0
-41 -10 73 0
75 -51 -56 0
-21 -51 -26 0
25 -38 13 0
-65 38 -44 0
12 -18 -67 0
-75 46 -32 0
-13 43 -39 0
45 26 -13 0
-20 -27 40 0
14 48 7 0
46 -73 -40 0
-11 -45 -12 0
-72 -4 -52 0
56 -52 35 0
28 -9 -42 0
23 -35 42 0
70 41 38 0
-58 24 -18 0
73 -31 -20 0
1 -31 20 0
33 -56 -65 0
-48 41 -61 0
49 -15 -11 0
74 -65 -35 0
23 61 -26 0
-38 -56 3 0
-22 9 -4 0
34 6 14 0
6 26 39 0
74 51 -26 0
-32 -20 -59 0
66 -35 -26 0
-32 -12 -3 0
-60 -25 23 0
66 27 26 0
5 -23 -73 0
45 -61 -62 0
35 13 40 0
-69 -24 -60 0
-66 -73 -69 0
74 28 -39 0
-15 72 -51 0
-58 6 -28 0
-45 10 60 0
-5 29 51 0
-62 2 29 0
-30 -14 35 0
-15 67 35 0
-70 -23 -75 0
-7 -35 -69 0
-72 64 -62 0
3 -16 39 0
-4 59 -43 0
-51 -4 -33 0
-6 -70 19 0
20 -39 -26 0
-44 27 -20 0
-60 71 37 0
26 -27 19 0
-9 -23 74 0
-5 -15 53 0
-21 -60 20 0
-6 3 63 0
31 -58 -14 0
-2 -41 -32 0
-17 74 -70 0
26 48 -28 0
-72 -68 -70 0
60 -6 -42 0
-11 -34 -71 0
68 -4 -2 0
-46 10 64 0
9 -56 16 0
45 -37 32 0
11 -20 70 0
-32 -51 40 0
68 -14 -22 0
-24 55 -6 0
24 -35 49 0
-3 4 -2 0
54 -14 32 0
58 17 7 0
8 12 68 0
-48 51 -44 0
24 -74 -21 0
-38 17 -75 0
14 -63 -44 0
-13 57 -44 0
23 60 50 0
10 55 23 0
37 9 16 0
65 -19 7 0
41 -43 -62 0
-75 -33 62 0
4 20 58 0
-53 -20 -7 0
8 -58 37 0
-74 31 -21 0
-8 -69 -27 0
46 -41 12 0
-15 27 -44 0
1 62 56 0
-72 5 3 0
-44 -49 37 0
20 -61 13 0
9 -36 59 0
-37 -51 -42 0
-4 73 24 0
-16 27 54 0
-3 -70 -29 0
-48 59 11 0
49 41 -48 0
-39 -23 35 0
63 23 75 0
-5 -46 -68 0
-39 -2 -63 0
32 9 -72 0
41 -22 4 0
-72 -51 -73 0
59 -58 67 0
70 32 -74 0
30 -55 -9 0
58 -40 19 0
53 42 -61 0
55 -48 72 0
-31 17 -15 0
25 55 -33 0
-16 -52 -1 0
17 -47 -48 0
-72 -24 -27 0
8 -31 41 0
57 -60 -11 0
56 -70 -16 0
-66 23 -49 0
-65 53 26 0
-39 42 -58 0
2 57 23 0
56 -19 28 0
-46 3 41 0
53 -11 35 0
-54 -71 -7 0
14 -23 50 0
30 67 -10 0
-15 21 2 0
43 13 26 0
-69 -28 42 0
-20 16 62 0
-73 -42 17 0
-53 10 73 0
-67 33 47 0
-37 -5 15 0
-4 63 -5 0
40 63 45 0
-59 42 -54 0
-9 11 12 0
-32 -27 9 0
-51 -56 37 0
-63 -5 50 0
-49 -43 25 0
