c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=11
p cnf 75 337
-73 7 22 0
29 23 20 0
61 30 -60 0
49 -19 20 0
-4 7 -16 0
-65 -67 -22 0
-12 -30 -69 0
-63 -33 60 0
39 -48 -64 0
-11 -68 75 0
1 -67 48 0
-34 68 3 0
70 51 18 0
-42 66 -36 0
-59 -65 61 0
-58 26 40 0
57 -45 -38 0
32 41 25 0
-5 -49 69 0
20 -59 37 0
-61 23 -10 0
-45 -29 -59 0
-56 47 45 0
58 31 11 0
-19 10 -30 0
-18 63 10 0
72 -30 36 0
-34 -66 -44 0
-31 -4 -5 0
-56 9 34 0
-63 -68 -47 0
21 -29 5 0
48 -47 73 0
65 69 11 0
9 -41 35 0
59 1 74 0
9 25 32 0
-23 42 -8 0
12 33 -8 0
-75 -46 -21 0
20 -60 -62 0
-38 11 -26 0
-57 -36 68 0
55 -16 -63 0
-44 40 -61 0
-19 43 9 0
15 -23 -46 0
-74 21 26 0
62 -51 -57 0
36 51 8 0
5 7 -19 0
-6 47 -73 0
65 13 -52 0
56 -40 44 0
-58 -8 71 0
-44 29 10 0
-55 -28 -2 0
-43 -48 -54 0
-33 16 -74 0
-21 -37 75 0
-15 -70 51 0
-67 -65 -11 0
-14 -24 -67 0
-50 -69 -16 0
-53 -6 50 0
39 -8 -4 0
-58 56 -70 0
-73 29 1 0
-13 19 -34 0
-37 3 -69 0
31 64 24 0
13 39 9 0
54 5 63 0
-6 41 -57 0
4 -20 -31 0
56 26 72 0
-8 -21 -3 0
-21 -38 5 0
5 -61 55 0
34 23 33 0
-46 6 44 0
-42 -48 -13 0
-26 -59 58 0
54 23 30 0
-8 -56 -57 0
-9 37 47 0
-23 -20 39 0
-69 71 -65 0
11 40 54 0
-69 -52 -72 0
-74 35 -15 0
-9 11 -74 0
50 8 -28 0
32 68 -24 0
66 36 14 0
63 -28 58 0
25 -69 -54 0
-23 18 -27 0
67 54 53 0
60 16 23 0
63 37 -73 0
25 -35 -52 0
-23 48 62 0
16 -33 -73 0
-17 42 66 0
33 22 -6 0
31 27 -71 0
46 -55 -18 0
13 69 38 0
50 47 -6 0
-5 -30 74 0
64 18 29 0
57 -21 53 0
39 -61 29 0
40 -7 23 0
19 45 -27 0
-8 -36 -48 0
-23 71 26 0
-63 75 35 0
-73 24 26 0
29 73 71 0
