c Random 3-SAT
c alpha=4.5, N=75, L=337, instance=10
p cnf 75 337
65 25 68 0
30 -40 -48 0
-9 28 -40 0
-45 -39 -61 0
-44 19 75 0
69 3 62 0
14 -16 1 0
10 75 -60 0
7 -5 11 0
30 -49 -2 0
10 -55 -66 0
38 73 -10 0
-32 -10 -63 0
53 36 -50 0
59 37 -67 0
11 -20 72 0
14 29 -52 0
56 -75 -51 0
8 -60 42 0
70 -11 49 0
-66 43 -14 0
73 -12 54 0
-64 34 -13 0
-60 -36 -54 0
75 1 13 0
-35 -68 40 0
50 -17 -24 0
-66 40 6 0
-70 -29 -31 0
-46 -48 74 0
25 62 -30 0
38 -21 -52 0
-23 2 -5 0
-9 31 -65 0
-69 11 -23 0
-66 21 -25 0
-34 -69 20 0
53 61 -8 0
-59 -44 -16 0
-50 -61 -72 0
-4 -75 -29 0
64 27 16 0
69 -60 73 0
46 -7 -50 0
56 15 -65 0
-66 40 39 0
46 -19 62 0
41 65 -55 0
54 3 -46 0
-30 -20 -47 0
-43 -75 -27 0
27 -19 59 0
39 13 -53 0
54 44 39 0
-27 57 25 0
-74 30 -3 0
3 7 2 0
-64 -8 18 0
-22 51 -2 0
-73 44 -24 0
24 -64 -25 0
-3 -53 -70 0
72 7 27 0
37 48 19 0
40 -2 -47 0
-45 -58 55 0
22 48 -4 0
18 -13 10 0
-44 -11 51 0
-40 39 42 0
-11 50 29 0
53 -54 -41 0
34 -58 6 0
-8 -66 -12 0
-27 13 42 0
66 -41 60 0
7 37 -63 0
-36 18 -56 0
67 -6 -53 0
-22 -68 -53 0
35 58 -54 0
-37 45 63 0
19 -11 -6 0
-44 -1 -32 0
-57 18 31 0
-61 -54 21 0
20 24 4 0
-20 -53 -73 0
12 -51 -55 0
9 -7 64 0
22 63 -42 0
28 -9 20 0
-28 72 59 0
-35 41 67 0
-51 -54 -52 0
71 31 58 0
51 -7 -10 0
-50 5 27 0
26 19 -38 0
9 -3 -40 0
-24 -10 -36 0
52 28 53 0
67 52 -14 0
24 -53 68 0
-33 -5 -49 0
-4 75 60 0
-1 -36 -32 0
-58 49 10 0
30 -23 -46 0
47 -70 -5 0
40 15 58 0
-23 -75 21 0
49 4 -10 0
-41 32 35 0
-68 33 1 0
3 -8 -28 0
-50 -38 34 0
-44 8 41 0
-30 31 -13 0
23 -74 38 0
-28 -26 -7 0
-75 -9 57 0
-73 -69 67 0
31 43 25 0
19 -20 -2 0
31 -55 15 0
66 74 9 0
-44 -63 66 0
16 36 54 0
-67 -41 66 0
-55 -62 23 0
60 11 58 0
50 26 -64 0
59 53 -48 0
-9 20 -33 0
-18 -12 -60 0
5 -45 48 0
-7 31 69 0
-12 74 64 0
5 -72 -17 0
-47 -69 8 0
