c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=8
p cnf 75 225
-75 -67 4 0
28 59 -3 0
42 22 -62 0
9 65 -16 0
-30 -22 -12 0
32 -24 61 0
-54 73 71 0
71 23 63 0
-17 49 -56 0
27 -56 58 0
-33 -62 -6 0
70 -39 -15 0
-39 -60 6 0
-34 -69 -51 0
36 -38 -54 0
-36 26 -1 0
-37 43 61 0
-51 -24 6 0
65 -68 46 0
-17 27 -60 0
74 -54 50 0
43 33 52 0
-6 2 39 0
44 -57 -68 0
51 47 40 0
-59 -56 29 0
16 -31 2 0
-49 58 -15 0
-18 -19 -70 0
-7 -74 59 0
-2 36 -38 0
46 24 54 0
-18 14 66 0
-2 24 59 0
66 -13 -67 0
59 36 -4 0
-29 -46 -26 0
4 39 16 0
-30 -15 -40 0
-66 -7 15 0
44 -61 -10 0
2 73 -32 0
37 -40 -70 0
-41 53 -49 0
61 46 52 0
34 49 -42 0
63 29 14 0
-4 -46 -34 0
40 -6 38 0
-67 35 -73 0
16 -41 -10 0
74 -30 46 0
-19 45 -25 0
-35 -26 23 0
25 -40 9 0
11 -8 -17 0
38 52 -3 0
-55 -71 47 0
6 -9 11 0
30 20 48 0
35 -38 73 0
-20 -27 -37 0
1 44 -40 0
-21 49 69 0
42 -63 -75 0
-65 41 27 0
-2 69 40 0
59 -25 41 0
32 49 -69 0
-22 69 -59 0
-40 -44 35 0
-23 11 75 0
-29 9 66 0
-14 -25 -52 0
50 2 -26 0
68 -60 -17 0
35 -13 53 0
-13 45 -56 0
-58 28 45 0
7 -35 56 0
56 -44 29 0
30 -1 62 0
-22 -12 -61 0
14 40 -47 0
22 17 72 0
25 -68 67 0
28 23 -14 0
73 -30 2 0
51 -31 -41 0
-3 70 33 0
-45 -52 -65 0
-64 -57 -60 0
-70 -75 -65 0
-56 -73 19 0
-13 55 23 0
19 -68 18 0
61 -52 -39 0
-47 22 36 0
36 19 -6 0
-14 -63 -43 0
30 -7 -9 0
-7 -38 17 0
-10 17 57 0
-52 30 61 0
28 -46 33 0
-22 46 53 0
63 -43 72 0
23 50 -7 0
-53 6 -51 0
66 -37 8 0
64 35 -70 0
-8 -27 -17 0
58 39 67 0
-8 69 37 0
40 41 64 0
7 -47 45 0
-63 -22 23 0
-34 -17 19 0
18 -40 70 0
-28 64 -50 0
54 -24 -4 0
-51 54 -31 0
-50 69 -39 0
-48 -27 24 0
70 24 -66 0
6 25 53 0
-46 -63 32 0
-4 53 -5 0
-27 4 -59 0
14 -72 13 0
-46 43 33 0
39 -19 2 0
61 52 -22 0
61 42 -2 0
-11 29 -61 0
-20 -62 66 0
-63 29 -8 0
70 33 21 0
38 -29 55 0
7 48 11 0
11 -65 64 0
38 -69 31 0
-12 -48 -66 0
-16 64 29 0
-59 47 3 0
31 14 -22 0
52 64 21 0
-7 -25 -18 0
-24 5 49 0
37 -53 66 0
-36 75 -39 0
20 64 -47 0
66 74 37 0
49 -57 12 0
-64 11 56 0
-39 30 71 0
58 57 42 0
-8 -14 34 0
64 32 53 0
-21 66 32 0
-65 14 52 0
-75 -28 -12 0
9 -22 74 0
-40 62 -24 0
33 56 -28 0
48 20 -24 0
22 36 -42 0
26 57 15 0
66 49 22 0
62 46 52 0
59 -13 4 0
-62 49 -74 0
22 17 38 0
2 -44 -51 0
-64 -51 14 0
27 17 -55 0
23 34 20 0
-10 44 -57 0
5 -45 -22 0
-65 31 54 0
-25 26 -22 0
-54 17 44 0
-36 16 73 0
74 43 6 0
-63 -47 42 0
10 14 -18 0
-2 -75 24 0
-8 17 33 0
12 -3 -51 0
-1 -18 66 0
69 -19 -47 0
49 12 -46 0
-48 -68 39 0
-11 -54 2 0
-28 5 60 0
-1 66 63 0
5 -44 -28 0
14 21 -53 0
-37 27 13 0
1 -24 47 0
-47 31 -67 0
-26 23 -27 0
14 58 -69 0
28 32 -73 0
-26 -15 13 0
68 8 45 0
-35 -38 -20 0
-49 -71 -34 0
10 -15 34 0
-54 28 -34 0
-52 42 29 0
-61 -73 -28 0
-40 -48 -16 0
-70 56 -58 0
-27 -70 29 0
-12 -33 52 0
27 43 51 0
-36 72 71 0
48 66 42 0
-60 14 64 0
68 -15 26 0
-62 -31 45 0
24 47 33 0
-18 -33 -60 0
-21 -41 -38 0

c GPT solve time: 20.62 seconds

SATISFIABLE
Branches: 1
Conflicts: 0
