c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=1
p cnf 75 300
9 -47 28 0
9 69 1 0
24 -30 56 0
-9 -67 54 0
-39 -29 41 0
5 -73 38 0
-27 -55 72 0
1 35 -54 0
-64 -13 1 0
41 33 4 0
30 -59 49 0
-5 -62 -26 0
72 -18 -69 0
21 -65 -70 0
30 3 4 0
38 3 6 0
22 28 -32 0
75 71 13 0
56 -34 52 0
-58 -57 -30 0
-33 -66 23 0
27 -3 32 0
-59 -16 13 0
39 -28 -49 0
-17 26 -49 0
40 43 -59 0
-36 70 17 0
-30 33 -7 0
1 55 40 0
3 38 66 0
35 16 38 0
5 -49 -71 0
-43 2 8 0
-67 -4 24 0
-47 25 17 0
-59 24 -55 0
40 3 42 0
18 -68 42 0
-54 -64 -38 0
49 25 -18 0
-30 2 -23 0
-4 -9 -21 0
-40 71 70 0
53 -31 -24 0
63 -46 75 0
-8 -16 54 0
2 35 64 0
-37 41 -75 0
-34 62 54 0
-17 52 -39 0
-49 20 -31 0
34 -58 10 0
71 28 -54 0
51 36 9 0
55 -1 41 0
-68 -4 63 0
71 -61 5 0
69 6 49 0
18 -41 -16 0
18 22 33 0
69 -11 -32 0
38 -52 -56 0
63 13 30 0
14 -3 43 0
-45 -50 -30 0
38 -67 1 0
-74 30 -36 0
-20 -54 64 0
54 2 55 0
20 69 16 0
-42 13 -58 0
-51 -19 49 0
60 -65 -50 0
41 29 -6 0
-25 38 -23 0
69 4 36 0
62 -72 7 0
-50 -75 56 0
-37 67 -14 0
-27 -8 17 0
-67 63 -6 0
-63 -34 61 0
54 -70 72 0
-7 -61 -64 0
60 -23 15 0
-39 13 -58 0
42 74 58 0
55 -4 -1 0
49 -5 -31 0
-70 50 1 0
-73 -1 -35 0
53 -74 -42 0
74 -67 -65 0
11 -42 21 0
-55 14 -20 0
71 13 49 0
21 64 45 0
-61 67 60 0
36 -66 -51 0
3 -6 -42 0
8 34 61 0
39 14 8 0
-49 61 -74 0
3 -10 20 0
-24 37 13 0
70 35 48 0
61 29 70 0
35 -25 -71 0
-6 -74 63 0
57 74 -73 0
69 -1 60 0
-14 -23 -43 0
13 55 -23 0
-66 -63 21 0
-29 46 68 0
-69 -26 7 0
30 19 62 0
-52 30 40 0
5 39 -11 0
-33 -25 6 0
30 -65 44 0
25 -39 4 0
33 66 72 0
27 47 -22 0
44 -20 64 0
-60 17 36 0
-44 -15 46 0
-2 31 -68 0
-55 26 -57 0
63 -23 -53 0
25 50 -30 0
71 -58 -40 0
-73 -8 30 0
19 70 -60 0
22 -64 -49 0
-31 -36 -37 0
26 -4 71 0
56 -31 36 0
73 -1 49 0
-72 -55 69 0
6 -66 46 0
-63 65 -51 0
-35 4 -17 0
17 59 21 0
