c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=18
p cnf 75 412
11 31 -46 0
19 42 69 0
31 21 -6 0
27 -42 37 0
43 2 -67 0
-23 28 58 0
-59 -71 -52 0
33 -57 -59 0
48 54 -13 0
11 -43 70 0
-56 -38 16 0
-5 72 -18 0
-71 68 -36 0
-64 -46 -71 0
-48 -71 15 0
40 -52 13 0
-3 -73 53 0
-72 10 -45 0
-46 38 -14 0
8 44 -1 0
38 49 -70 0
-75 -65 59 0
-25 27 -68 0
74 -45 -40 0
-15 23 -1 0
-33 -73 -66 0
50 70 15 0
38 46 -71 0
7 -6 -10 0
-17 70 -16 0
71 -21 35 0
50 54 42 0
-7 -8 -38 0
54 -49 2 0
-18 -49 -4 0
24 28 -18 0
-44 61 -55 0
46 -36 -26 0
37 -46 -58 0
-42 58 -27 0
-51 39 -6 0
-28 18 73 0
66 29 -28 0
48 60 45 0
11 50 -73 0
51 73 48 0
22 17 -14 0
56 38 -44 0
-22 57 -70 0
26 -47 -23 0
22 -33 53 0
57 -65 64 0
-42 67 24 0
21 23 -27 0
-17 -27 -4 0
-28 -4 18 0
62 57 -4 0
-60 32 3 0
37 30 57 0
50 -43 22 0
18 31 -66 0
38 -23 42 0
54 39 70 0
-34 -35 -10 0
-16 22 30 0
10 -54 -14 0
52 -69 25 0
12 -18 57 0
43 5 30 0
63 -41 -20 0
11 6 -18 0
-46 -68 -26 0
-52 -70 66 0
-27 -68 4 0
-61 -62 32 0
60 -64 -34 0
60 1 -44 0
55 50 -1 0
22 -66 -39 0
44 47 -50 0
-16 -73 -49 0
65 62 -33 0
-46 49 59 0
19 73 -75 0
-18 -8 -30 0
28 -73 -32 0
73 6 -63 0
-67 -59 5 0
39 12 -73 0
8 -62 -26 0
20 -52 3 0
43 46 47 0
16 75 -36 0
-36 23 -44 0
72 13 12 0
-21 44 20 0
51 -72 -11 0
-70 -37 35 0
-47 -5 -64 0
9 40 -72 0
66 31 -65 0
-34 -4 -23 0
16 2 63 0
-14 -21 75 0
9 63 38 0
40 -32 -53 0
-54 -12 -51 0
-57 41 61 0
36 -51 -33 0
70 18 12 0
-26 31 -4 0
-23 -59 -8 0
-50 27 -47 0
6 74 -15 0
12 -9 -66 0
56 66 -43 0
-7 70 2 0
-17 66 -10 0
-29 -59 -56 0
56 65 22 0
20 72 7 0
16 10 -1 0
25 -5 -27 0
-20 -36 -28 0
48 34 -49 0
41 -11 10 0
71 63 -59 0
26 75 47 0
-54 57 -34 0
26 61 47 0
35 38 41 0
53 -50 -5 0
20 -15 41 0
-63 -30 -44 0
-2 56 4 0
-10 9 55 0
47 -69 -44 0
-13 -19 65 0
67 -21 52 0
16 70 -75 0
44 -10 15 0
-52 8 27 0
54 -44 -27 0
-3 -10 -45 0
-29 -43 59 0
6 37 44 0
-10 12 -73 0
63 -32 16 0
20 -17 19 0
45 -37 -69 0
-15 -47 -8 0
33 -11 -17 0
23 -53 -6 0
46 30 64 0
-8 -1 -64 0
23 75 43 0
-67 46 65 0
-69 -4 -75 0
12 -39 -49 0
45 37 65 0
24 -63 72 0
70 -44 -52 0
-67 -26 -43 0
69 -72 -62 0
29 -19 -66 0
74 -61 -72 0
15 -61 47 0
-55 63 -64 0
-55 6 -12 0
-18 -42 -32 0
-33 60 4 0
-62 1 3 0
-11 69 -62 0
18 30 2 0
-9 -5 64 0
-23 64 14 0
21 58 -29 0
-11 -73 53 0
68 29 -28 0
18 -41 -3 0
-64 67 68 0
-58 -29 -20 0
-33 48 74 0
23 7 71 0
-24 -72 -40 0
-21 71 18 0
-39 8 57 0
-33 30 32 0
-5 36 -17 0
-59 -7 63 0
-20 72 17 0
-35 31 -69 0
5 -39 30 0
-49 53 23 0
-31 -33 -8 0
73 30 -67 0
-40 -19 -17 0
-39 -36 15 0
-7 24 17 0
-43 -69 -12 0
-36 -60 42 0
57 -16 34 0
-8 -10 -38 0
31 -30 52 0
-58 45 -69 0
-29 -42 23 0
-2 8 -42 0
-38 7 -4 0
33 61 -44 0
1 -62 -49 0
-69 -37 -59 0
-1 -9 -64 0
39 -70 -36 0
60 -3 44 0
-5 -51 46 0
-30 -43 -28 0
10 -57 -21 0
41 75 14 0
-38 19 -62 0
-24 27 49 0
4 21 50 0
-31 -52 28 0
-19 -8 27 0
57 18 37 0
-64 -51 -42 0
6 17 31 0
11 -27 69 0
33 61 59 0
-66 41 2 0
74 -18 -60 0
34 -59 -50 0
74 15 -34 0
-73 -36 -67 0
20 -69 -58 0
3 -9 20 0
-9 -40 -43 0
-29 22 -65 0
-26 -24 34 0
-57 8 -19 0
-3 14 35 0
58 25 -5 0
64 68 -26 0
-70 -57 8 0
-4 -15 68 0
-41 4 -66 0
59 -41 -38 0
56 -41 -17 0
-8 31 -58 0
-31 -14 -21 0
-57 7 -18 0
-13 -51 -60 0
-48 67 -54 0
-47 -70 -55 0
17 -58 -35 0
-10 25 27 0
-62 -74 -67 0
-15 51 24 0
-34 72 51 0
-67 -73 24 0
27 -23 -10 0
-71 -21 3 0
54 -45 -21 0
-5 -73 -6 0
66 12 -37 0
-46 -54 -37 0
25 -21 -64 0
-8 -44 -37 0
3 -26 -67 0
40 4 -19 0
53 39 -37 0
-7 43 70 0
6 -51 -53 0
29 -67 7 0
-38 -69 -31 0
13 -30 6 0
24 49 40 0
-41 23 17 0
-28 37 39 0
40 -8 54 0
-65 1 36 0
21 -12 46 0
42 4 -12 0
24 -65 33 0
40 23 -56 0
47 39 -72 0
-68 -22 -37 0
-65 -61 75 0
29 22 -68 0
-33 -3 55 0
-12 -21 -36 0
-18 -43 -11 0
-67 13 44 0
-53 -48 -6 0
-33 50 -10 0
53 62 -11 0
-4 63 33 0
63 -67 38 0
52 -30 -57 0
-3 -14 66 0
52 23 27 0
-60 27 9 0
55 -73 -21 0
-70 -12 20 0
-18 74 -64 0
-52 -34 -22 0
49 -47 -46 0
-24 40 70 0
-10 38 27 0
-26 -68 64 0
-34 -58 65 0
52 -51 -37 0
37 -44 62 0
-67 32 23 0
2 42 31 0
69 44 -18 0
73 37 -29 0
29 -17 -69 0
59 -21 -20 0
-56 11 6 0
55 -14 72 0
-2 27 -16 0
40 73 69 0
1 72 38 0
63 -3 -21 0
70 17 5 0
47 -3 66 0
41 10 58 0
27 -41 -8 0
-30 7 -65 0
43 61 -41 0
30 -25 -48 0
-53 -64 -8 0
-73 44 30 0
33 -38 40 0
-38 30 55 0
34 -33 -1 0
57 -51 -45 0
67 22 61 0
13 38 -34 0
26 60 23 0
17 -32 40 0
-73 -67 -40 0
-66 74 58 0
-73 69 56 0
66 -32 37 0
27 2 29 0
-75 35 -16 0
47 25 12 0
-6 -33 -3 0
70 -18 -72 0
13 -42 -48 0
-26 -3 -31 0
25 -12 8 0
-64 -49 66 0
45 -26 41 0
-59 20 2 0
-24 26 53 0
3 22 62 0
-75 54 -19 0
28 19 -8 0
-51 -9 56 0
23 1 -35 0
-51 17 61 0
47 45 59 0
54 58 -62 0
30 40 31 0
38 75 -66 0
-72 -2 16 0
52 38 36 0
14 55 61 0
-21 -13 -33 0
-58 -34 -57 0
19 -75 5 0
-24 1 -22 0
-65 -42 43 0
-71 -58 6 0
44 -49 38 0
38 16 -25 0
51 75 30 0
-65 -38 -40 0
1 40 -32 0
-16 67 -43 0
38 -52 -54 0
-69 -54 -32 0
-33 18 -65 0
-31 42 43 0
7 23 -32 0
-60 -45 73 0
-62 8 47 0
61 7 -60 0
69 -20 -72 0
72 -58 -74 0
-70 -75 -48 0
24 35 17 0
35 -72 60 0
-28 54 -20 0
45 -17 -74 0
2 31 -27 0
-36 42 66 0
-10 -6 -17 0
-6 29 -9 0
39 -69 32 0
74 -45 -34 0
-74 64 22 0
-53 -38 -21 0
16 -28 68 0
23 -44 68 0
-17 72 -63 0
40 -31 49 0
60 51 -45 0
-18 22 -60 0
48 18 45 0

c GPT solve time: 424.69 seconds

SATISFIABLE
Number of branches: 1
Number of conflicts: 0
