c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=16
p cnf 75 300
33 -2 -8 0
-47 10 44 0
-18 25 -45 0
5 36 58 0
-21 30 16 0
-27 18 -61 0
34 -10 38 0
5 69 -28 0
-42 -59 -60 0
27 13 45 0
5 -60 -6 0
-43 66 25 0
-15 -37 -65 0
13 -2 41 0
-23 -52 -62 0
-70 54 8 0
-8 -70 44 0
50 -20 34 0
-74 10 -17 0
-19 -13 -73 0
13 26 -9 0
-75 41 -28 0
-40 24 -54 0
32 -4 63 0
-7 72 40 0
-55 -1 53 0
21 29 52 0
-19 72 32 0
49 -66 -35 0
-49 71 58 0
-30 16 11 0
56 -20 -23 0
-7 28 -1 0
-5 -72 7 0
-33 -35 -10 0
-57 51 -71 0
-2 -37 52 0
-17 33 -37 0
-1 -59 -37 0
51 23 57 0
-4 -22 -50 0
-35 -26 -22 0
-20 29 -11 0
-25 -37 -67 0
2 39 60 0
-5 -31 25 0
-41 40 -13 0
21 55 -3 0
-58 -51 -18 0
51 45 -34 0
67 -7 -35 0
-61 68 42 0
-22 57 28 0
-37 -35 -63 0
-28 40 -47 0
18 -71 -1 0
-54 -72 44 0
-68 60 -75 0
-9 -65 -13 0
27 -5 -71 0
-61 -68 49 0
15 -24 69 0
-74 57 -75 0
-45 -22 -10 0
-37 38 -4 0
-29 -64 44 0
-5 61 20 0
28 -22 39 0
54 -64 17 0
29 42 -57 0
59 56 65 0
62 16 -44 0
-12 -68 -69 0
37 46 36 0
-51 -68 -59 0
68 -29 65 0
18 -64 -8 0
26 5 47 0
47 -3 -49 0
-59 60 21 0
-39 63 -3 0
-54 -55 9 0
-58 -4 22 0
-16 -10 35 0
-59 -52 -60 0
-49 -70 -21 0
-44 34 36 0
4 50 -2 0
61 67 42 0
32 63 16 0
70 63 -31 0
52 -62 26 0
-55 -32 22 0
29 -2 68 0
-22 -12 24 0
-49 -60 -70 0
6 -40 28 0
-59 -75 1 0
-40 -57 9 0
-56 15 42 0
6 -2 -14 0
-24 -12 -58 0
-9 -60 -56 0
35 -67 22 0
4 6 50 0
4 -9 64 0
71 -34 1 0
36 -53 33 0
25 -54 47 0
63 61 -4 0
-73 -14 -33 0
-34 -65 -70 0
-54 10 -46 0
40 61 48 0
-19 35 45 0
48 -30 -74 0
19 -22 56 0
-72 -30 -39 0
-35 -52 14 0
43 -8 32 0
10 11 -13 0
-15 51 -6 0
-48 68 33 0
-1 -17 36 0
-64 -30 -24 0
43 -58 30 0
-72 12 -73 0
-57 62 -30 0
-4 38 2 0
-27 -11 46 0
12 -16 -62 0
-24 1 11 0
-40 2 48 0
34 23 22 0
-56 40 -19 0
75 23 -71 0
-19 7 32 0
69 62 -70 0
43 -57 -53 0
67 -29 -71 0
-59 55 -56 0
47 22 50 0
63 -73 -14 0
16 -32 -14 0
63 -10 -24 0
72 18 1 0
-74 13 41 0
-41 12 -24 0
-68 -1 48 0
48 -8 2 0
-27 -4 43 0
-36 -30 -1 0
14 -10 -64 0
-12 29 -49 0
