c Random 3-SAT
c alpha=5.0, N=75, L=375, instance=2
p cnf 75 375
-49 73 41 0
-50 30 26 0
20 -49 -61 0
48 -74 59 0
-53 -73 -64 0
67 -22 -20 0
-9 -63 -65 0
-65 -48 -3 0
-27 -29 59 0
-53 -54 57 0
-3 75 -41 0
62 38 72 0
1 -64 -29 0
53 -56 -20 0
-31 -11 -44 0
36 -61 -32 0
-66 56 65 0
70 -50 -59 0
-32 -31 6 0
-7 4 50 0
-24 -1 33 0
58 -21 16 0
-17 65 -23 0
-31 -10 42 0
-50 51 14 0
-31 -56 47 0
-30 -26 -22 0
50 72 45 0
25 -5 -44 0
67 10 62 0
33 -22 26 0
6 70 9 0
53 13 -40 0
-2 55 26 0
42 47 21 0
-72 -32 -40 0
-46 -11 72 0
-17 -29 -33 0
8 45 3 0
30 41 -74 0
20 65 24 0
-73 10 -68 0
-52 -24 35 0
65 8 32 0
-16 14 58 0
-27 -5 -70 0
-63 -70 18 0
-44 -52 -1 0
6 -66 1 0
-57 -12 -52 0
-6 -40 -60 0
9 -14 -13 0
-12 57 52 0
-14 34 45 0
-61 51 65 0
-60 26 25 0
9 8 -26 0
-22 -9 -72 0
43 34 -22 0
-25 57 74 0
40 -51 12 0
13 42 32 0
-61 67 -11 0
59 32 57 0
-9 -39 40 0
60 8 17 0
-66 -11 42 0
-44 -15 54 0
-11 -20 -31 0
-58 63 -13 0
-11 36 33 0
-57 52 -23 0
71 -37 50 0
55 -58 62 0
67 33 -72 0
37 61 21 0
4 -48 35 0
72 44 49 0
75 42 -12 0
-26 21 -6 0
34 55 -60 0
49 -35 42 0
13 -33 -25 0
21 6 15 0
-47 40 27 0
61 55 -65 0
-32 27 -25 0
24 -43 -53 0
66 30 -33 0
73 25 -23 0
58 18 57 0
-28 54 10 0
-74 42 73 0
-69 -7 3 0
30 43 73 0
-12 -1 -50 0
-29 -58 1 0
24 35 -12 0
68 -27 -11 0
-6 60 61 0
-16 -58 43 0
63 73 38 0
-54 66 -28 0
12 72 -30 0
43 17 -60 0
54 52 43 0
29 24 -20 0
37 11 -5 0
-3 -67 -16 0
-46 66 -24 0
-54 -11 38 0
72 -38 -27 0
59 42 16 0
-31 -39 -61 0
-41 -68 -30 0
-41 -61 -7 0
-1 25 -58 0
17 -45 60 0
40 37 14 0
-7 37 -57 0
-58 -9 -14 0
44 -33 25 0
-55 -58 -68 0
-11 -37 20 0
-28 -24 73 0
-63 -33 62 0
59 -37 49 0
-53 10 -57 0
8 19 17 0
67 -74 -38 0
-58 11 -45 0
1 -66 -20 0
51 41 69 0
-67 66 -39 0
-28 55 30 0
-17 13 -2 0
65 5 55 0
16 2 26 0
58 -3 -36 0
-62 -43 75 0
-14 -63 -42 0
-74 -8 6 0
-7 -56 -55 0
32 -5 -3 0
-28 -63 -67 0
-71 7 44 0
7 5 50 0
-57 63 -33 0
-13 36 -8 0
14 -23 -72 0
-31 53 -46 0
56 12 -54 0
28 57 -55 0
46 22 -75 0
-27 5 67 0
-31 19 -53 0
46 -23 21 0
33 -8 -66 0
30 39 11 0
53 -15 41 0
26 59 -15 0
30 -45 -33 0
-41 58 25 0
-47 1 -57 0
-34 42 30 0
-65 71 72 0
-38 -39 -72 0
37 -67 16 0
69 44 48 0
-2 50 72 0
-74 -31 14 0
-4 17 -71 0
36 34 28 0
15 59 46 0
-2 12 -48 0
24 -42 -47 0
-68 63 40 0
1 51 -40 0
-37 9 -73 0
-49 9 52 0
-49 28 29 0
-45 -51 -5 0
68 75 -56 0
-38 13 53 0
34 -52 -46 0
61 -27 73 0
-42 4 37 0
-29 73 -27 0
34 61 -50 0
56 11 -55 0
1 75 24 0
43 -12 -60 0
42 20 -26 0
6 38 49 0
31 -66 49 0
69 -49 -8 0
47 28 64 0
-21 48 -39 0
-5 -52 47 0
-36 -30 7 0
-39 -37 60 0
-28 -45 -49 0
-34 -66 32 0
-58 41 -56 0
25 -52 -67 0
-25 3 -51 0
-70 44 39 0
43 67 -48 0
56 -54 62 0
-70 22 -53 0
-55 29 -62 0
43 -13 64 0
19 67 11 0
36 -40 3 0
38 25 66 0
73 -21 44 0
-6 75 -67 0
35 41 -54 0
72 10 68 0
-1 42 54 0
-45 -6 -54 0
67 -35 14 0
18 -54 71 0
-62 -41 -12 0
71 34 -23 0
-30 -17 -57 0
58 38 -32 0
-72 50 22 0
-67 -53 -21 0
66 74 47 0
19 43 17 0
14 -34 -74 0
60 16 12 0
-16 -17 -31 0
56 35 62 0
-38 -67 70 0
-36 74 -25 0
-48 -11 52 0
19 -38 48 0
25 20 -19 0
5 21 -38 0
16 30 58 0
-6 62 8 0
31 36 -53 0
-31 -65 -73 0
-41 53 -35 0
-38 45 22 0
-68 46 45 0
7 -60 -10 0
55 -19 -52 0
45 -59 5 0
18 -10 -64 0
46 6 17 0
-37 44 -75 0
-4 -54 8 0
72 29 30 0
-60 -15 -8 0
-54 13 22 0
-3 14 45 0
-11 43 37 0
51 -60 31 0
30 10 75 0
27 -60 29 0
2 -49 -5 0
-56 -32 -37 0
-30 -20 -5 0
-73 -50 -31 0
52 17 29 0
55 1 72 0
23 -6 -13 0
-73 6 26 0
-68 70 -13 0
46 -18 -31 0
57 27 -40 0
-22 -60 -15 0
25 42 37 0
24 -8 -4 0
51 58 -73 0
-16 -3 -40 0
71 -25 41 0
-19 -7 11 0
66 -69 57 0
-37 -22 -14 0
6 -49 -63 0
15 62 61 0
-37 -7 63 0
51 -9 73 0
47 -63 -58 0
-65 15 59 0
18 13 50 0
47 37 61 0
9 59 71 0
-6 -52 30 0
-40 5 39 0
-45 57 -46 0
-17 -33 46 0
51 -57 62 0
34 -59 -5 0
-44 24 -5 0
66 -73 -53 0
-16 -2 -67 0
-60 -62 15 0
-34 40 28 0
-70 -10 -16 0
-37 -56 -17 0
-69 -70 -14 0
-17 -61 -24 0
-71 29 49 0
48 20 7 0
49 -9 59 0
47 23 11 0
29 74 -60 0
-67 -11 74 0
-28 -7 61 0
-73 -54 35 0
-56 -68 61 0
-48 32 -66 0
-31 -8 -17 0
-30 29 -72 0
31 -37 -32 0
17 -3 41 0
-17 33 -66 0
-6 3 -41 0
22 47 24 0
-73 20 -70 0
-75 -60 -70 0
-55 -75 48 0
33 51 -43 0
51 65 -31 0
30 -24 -3 0
-2 31 -52 0
29 9 6 0
7 -50 28 0
34 -53 -4 0
7 -6 3 0
25 30 -58 0
-55 50 -49 0
10 40 -45 0
35 -25 -63 0
-73 -55 -35 0
51 -67 22 0
-36 -32 -62 0
50 -38 21 0
-55 -74 -53 0
-53 54 35 0
71 -4 -35 0
