c Random 3-SAT
c alpha=3.5, N=75, L=262, instance=19
p cnf 75 262
-66 -22 -60 0
20 67 35 0
-46 -66 58 0
36 -26 -72 0
-1 -13 54 0
75 26 74 0
23 -10 72 0
52 -57 67 0
73 14 -64 0
29 5 20 0
56 15 -1 0
-45 31 -55 0
2 24 -3 0
53 -71 -6 0
-24 49 -39 0
-73 -44 -3 0
23 7 -48 0
-66 -22 62 0
-33 -70 -67 0
28 -58 -42 0
15 13 -8 0
-72 8 -58 0
-41 26 21 0
-8 29 64 0
66 -53 -74 0
-55 57 21 0
-71 -23 68 0
75 -14 -49 0
41 -11 -67 0
30 16 28 0
-42 -63 72 0
53 27 -13 0
15 -29 -28 0
43 -6 48 0
36 -45 -51 0
56 54 21 0
-71 -39 12 0
-74 9 12 0
1 63 -45 0
39 -27 18 0
-64 75 7 0
35 -16 -34 0
54 -63 56 0
24 63 48 0
-17 8 25 0
15 -2 41 0
54 15 -1 0
40 47 27 0
-27 47 -71 0
-50 44 -46 0
69 -39 73 0
-11 -28 67 0
-32 9 -51 0
-9 -70 75 0
71 -4 -37 0
10 -21 -46 0
49 10 -66 0
3 55 36 0
-48 23 -44 0
39 -1 -2 0
-63 72 26 0
71 41 21 0
44 -14 45 0
39 -30 -48 0
53 56 62 0
-62 58 24 0
-70 54 41 0
-4 41 25 0
-24 -39 -57 0
35 -1 -15 0
-22 5 52 0
50 -38 4 0
-43 1 26 0
-18 -26 -71 0
7 -40 -17 0
-61 39 7 0
53 -31 68 0
-5 -1 35 0
-32 -5 43 0
8 24 20 0
10 68 -54 0
-21 -75 -69 0
45 -40 -16 0
8 31 -13 0
38 33 12 0
56 -27 -13 0
-67 63 68 0
-55 -57 -53 0
24 20 -26 0
-33 17 44 0
-52 -9 35 0
19 10 33 0
33 4 -75 0
66 -71 21 0
-46 -13 -71 0
-48 53 -5 0
74 -43 63 0
60 -68 57 0
-6 18 -14 0
-31 29 -8 0
46 -32 -67 0
-36 -22 67 0
-61 -35 24 0
-50 -49 54 0
-9 72 20 0
35 -33 -67 0
27 41 -31 0
55 -11 2 0
52 -59 -60 0
33 23 -44 0
36 51 -30 0
-43 -63 61 0
-38 66 -75 0
47 -40 -66 0
-46 -27 74 0
2 37 -17 0
-2 -27 70 0
-67 -43 2 0
49 -64 -74 0
13 -57 -65 0
4 -32 35 0
-28 -38 13 0
-71 -3 -11 0
35 -20 63 0
-16 8 45 0
-28 8 29 0
3 -58 -66 0
-20 -46 -17 0
12 -24 62 0
-5 -15 -7 0
4 11 -38 0
46 45 58 0
22 -62 -23 0
7 32 -41 0
38 4 48 0
52 5 -30 0
5 -26 35 0
-61 -13 9 0
43 25 -9 0
34 15 -36 0
-40 3 51 0
26 -67 -40 0
-41 31 -75 0
7 49 13 0
74 -24 26 0
9 6 40 0
-27 58 -69 0
-36 -70 -48 0
-33 -69 8 0
4 41 57 0
-18 16 58 0
-27 -68 2 0
70 -17 -66 0
3 41 -19 0
-13 39 -63 0
-27 59 46 0
-31 -72 42 0
-36 43 -51 0
-6 -7 30 0
-6 42 -53 0
70 -10 -64 0
72 56 44 0
-67 9 17 0
-18 27 37 0
-54 -41 14 0
56 15 68 0
-69 6 -1 0
11 57 36 0
63 -30 -37 0
-66 50 19 0
-19 27 -70 0
2 -28 61 0
28 26 -62 0
-62 -20 3 0
51 72 -7 0
-54 43 39 0
-8 -47 -45 0
27 13 -2 0
-29 54 -23 0
65 -59 -17 0
-54 46 -25 0
70 -44 59 0
-44 3 -18 0
-40 -52 34 0
-24 -31 -61 0
-26 37 -1 0
46 -52 25 0
71 42 -32 0
-48 -8 -45 0
3 -72 48 0
-73 31 74 0
-60 1 37 0
-22 -43 -69 0
11 39 42 0
-49 30 50 0
-2 43 -23 0
45 26 -56 0
-31 -11 -47 0
43 5 46 0
29 23 -18 0
-71 29 37 0
44 68 -11 0
4 54 61 0
-66 9 -43 0
1 -51 -37 0
71 52 -54 0
-64 -30 -28 0
1 8 -66 0
-57 -32 -44 0
43 -52 -67 0
59 -23 19 0
36 72 67 0
37 -30 56 0
-36 12 14 0
-20 71 73 0
-6 9 51 0
-60 66 -37 0
43 -44 64 0
-55 19 -34 0
44 -9 28 0
-20 32 -65 0
-10 45 65 0
50 21 34 0
-65 60 73 0
73 23 61 0
66 -73 -14 0
-5 -67 25 0
20 -3 53 0
63 -18 29 0
-69 73 -57 0
54 7 -15 0
-1 -75 58 0
12 -71 7 0
40 31 -12 0
30 -42 23 0
16 -40 -10 0
-9 58 28 0
-43 73 -34 0
-36 25 -64 0
-43 7 -11 0
-6 40 71 0
-53 -43 46 0
-61 -29 -57 0
64 -73 42 0
33 -62 39 0
31 56 -14 0
-63 67 53 0
-2 -15 46 0
64 -18 58 0
-70 -17 -71 0
-56 55 -19 0
-62 43 35 0
-53 64 54 0
10 65 -1 0
48 65 -6 0
50 2 -75 0
-37 -12 69 0
20 -73 -33 0
10 39 -70 0
6 70 23 0
62 55 57 0
8 -20 10 0

SATISFIABLE  
156  
78
