c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=4
p cnf 75 300
-34 -14 -48 0
62 4 11 0
-47 -11 -72 0
72 -53 27 0
-70 47 3 0
-64 41 2 0
28 -19 35 0
-5 -12 -72 0
-10 40 64 0
9 -26 -72 0
50 -22 -29 0
22 16 -56 0
-51 63 -13 0
51 35 54 0
63 72 66 0
-39 30 52 0
6 -43 64 0
32 -59 5 0
-36 8 -51 0
56 21 -19 0
55 16 -36 0
-48 -10 -51 0
-36 -66 40 0
-31 12 70 0
53 -56 62 0
-40 -23 30 0
-74 19 -43 0
-17 43 -69 0
-61 65 -7 0
-5 -49 -19 0
-36 -8 -19 0
-23 -56 11 0
-57 5 -2 0
75 74 62 0
60 -6 74 0
73 15 38 0
17 -5 -8 0
-48 -40 -64 0
-41 -17 4 0
-70 -69 -13 0
-69 -14 -65 0
14 52 7 0
-8 -5 36 0
74 -61 18 0
-38 -56 71 0
-50 57 29 0
30 57 17 0
6 -31 -53 0
40 -30 15 0
8 39 62 0
-38 -28 46 0
-69 -58 50 0
-53 61 -14 0
-2 -66 -32 0
17 12 -23 0
12 -20 69 0
-12 -72 -43 0
-26 -42 -71 0
-61 43 -26 0
34 -17 -20 0
-29 18 -30 0
71 -36 51 0
-45 47 31 0
-74 4 57 0
-2 5 -50 0
-46 49 42 0
3 -66 -71 0
15 -75 8 0
-31 16 65 0
32 -1 30 0
-22 -34 55 0
-57 18 3 0
-53 74 71 0
63 -23 42 0
31 68 -44 0
68 8 72 0
20 -33 55 0
25 40 -56 0
20 53 -13 0
-54 -20 -9 0
32 -59 10 0
-17 -69 -36 0
-52 -26 25 0
55 62 -41 0
72 -53 34 0
42 -17 -33 0
-13 29 -6 0
-50 20 -4 0
-14 -40 -23 0
-38 -59 -12 0
71 -2 -43 0
46 -55 -11 0
52 46 -56 0
-20 -13 37 0
-24 29 -2 0
-4 -38 -34 0
39 -3 73 0
-34 49 4 0
-57 40 37 0
49 -58 62 0
38 48 -49 0
38 -21 12 0
30 14 -66 0
-5 47 -11 0
-55 33 47 0
5 28 63 0
40 -44 -45 0
-40 -22 -33 0
40 -66 -20 0
-29 46 12 0
-68 -44 37 0
2 17 49 0
48 51 74 0
31 54 -19 0
-61 53 -4 0
-1 -55 74 0
-38 -9 -4 0
4 1 -11 0
69 -14 53 0
-1 -7 -29 0
-72 5 -36 0
-63 -16 -30 0
-4 -52 -31 0
58 39 -2 0
-23 35 56 0
