c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=11
p cnf 75 412
-18 -36 -13 0
39 55 69 0
-44 -46 -50 0
54 -74 7 0
39 44 -2 0
45 61 -58 0
-43 -69 21 0
-4 -74 -1 0
-58 -63 73 0
33 21 -70 0
4 -50 61 0
-38 -52 69 0
70 41 -19 0
-57 -69 -3 0
38 -39 57 0
-9 -50 36 0
-32 67 37 0
29 67 -39 0
7 -41 -71 0
15 33 38 0
-15 -45 28 0
-39 -32 63 0
28 26 11 0
-50 37 -49 0
-9 27 48 0
8 31 -42 0
-28 4 39 0
16 -1 -8 0
59 -62 12 0
51 29 -30 0
49 53 61 0
40 24 -49 0
-37 -58 -29 0
-28 35 -24 0
-55 35 -17 0
73 -20 65 0
-31 18 -36 0
-28 24 26 0
9 -11 -38 0
52 65 -17 0
63 53 -61 0
73 57 -13 0
-48 10 26 0
-74 12 37 0
-64 -37 -73 0
47 -42 -7 0
-13 9 35 0
15 -5 -44 0
17 9 55 0
10 -33 -6 0
5 -29 27 0
72 4 -35 0
-46 -48 -65 0
10 -58 46 0
40 -52 -45 0
-52 70 -8 0
65 -75 50 0
-45 -13 -37 0
15 -67 14 0
-37 -28 -3 0
-68 10 -47 0
-7 42 13 0
30 -38 57 0
65 -51 -62 0
6 43 -64 0
33 75 14 0
27 -29 36 0
-47 74 -41 0
2 -20 68 0
71 -4 -34 0
46 -65 67 0
47 25 61 0
73 55 -57 0
32 3 -60 0
27 -14 -59 0
-13 32 24 0
-67 -17 -20 0
31 63 -53 0
-2 17 -58 0
29 -66 17 0
71 -44 54 0
-35 64 -30 0
-72 22 -63 0
-16 -47 -72 0
-53 27 -37 0
4 45 -72 0
-34 -61 43 0
1 63 -62 0
-49 -15 -16 0
3 57 51 0
60 -63 61 0
24 49 53 0
25 68 17 0
31 -30 -45 0
-6 41 -20 0
9 -42 -55 0
-36 -22 -28 0
22 74 -23 0
-18 26 72 0
71 28 -48 0
48 -43 29 0
3 18 54 0
48 -54 39 0
