c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=1
p cnf 75 225
49 -21 -34 0
28 -38 15 0
-43 56 -66 0
-23 2 33 0
64 58 -46 0
-44 65 -4 0
-3 -25 2 0
60 -59 43 0
-5 37 -55 0
40 -54 -12 0
-69 62 -48 0
-70 75 -5 0
-74 -6 27 0
-1 2 32 0
7 15 42 0
7 -3 69 0
-26 53 -12 0
73 58 50 0
57 73 -43 0
3 50 45 0
7 31 -6 0
70 23 -16 0
64 -40 -53 0
-5 28 -2 0
44 -5 66 0
21 39 38 0
57 -49 45 0
-5 67 -16 0
40 -14 -47 0
-24 -22 -51 0
-53 61 71 0
71 27 -8 0
13 74 46 0
-5 23 75 0
-6 -18 4 0
-53 32 -17 0
10 -28 69 0
-5 -60 -28 0
-20 69 48 0
24 9 -65 0
-74 -66 -49 0
-26 34 14 0
-19 -9 -46 0
-52 -14 27 0
-52 -63 -1 0
44 -49 -57 0
21 7 -51 0
-4 14 -59 0
-14 2 30 0
-46 -5 -37 0
49 26 20 0
-34 8 29 0
-17 41 -56 0
51 14 59 0
-58 -1 -73 0
-10 -1 59 0
-70 -72 -11 0
-19 -44 -29 0
7 -34 -72 0
34 -44 39 0
-59 -73 30 0
17 -26 15 0
69 74 -67 0
-36 -31 -7 0
-66 48 50 0
28 34 -16 0
-25 20 -70 0
74 41 19 0
62 -5 -7 0
42 45 -72 0
25 -13 47 0
61 19 21 0
74 -57 71 0
-58 19 30 0
53 44 -72 0
25 -41 -22 0
23 -69 66 0
-29 -28 30 0
43 -6 41 0
-44 22 -12 0
49 4 -62 0
50 -32 58 0
55 5 8 0
56 70 7 0
-48 14 -22 0
-71 59 11 0
-13 -20 50 0
-62 -24 29 0
-53 44 62 0
2 47 17 0
1 -67 37 0
-15 31 -42 0
-67 24 -48 0
-25 -50 -67 0
-34 57 25 0
-2 14 -56 0
-21 -19 23 0
32 4 28 0
58 -22 73 0
-16 45 -38 0
62 72 28 0
51 57 46 0
-47 65 64 0
41 -75 -53 0
-35 -54 33 0
-48 49 59 0
18 28 26 0
66 7 11 0
-65 -25 13 0
-10 -54 -5 0
-19 54 -35 0
-23 71 18 0
-47 -45 -40 0
13 57 -2 0
18 -13 72 0
-37 -35 56 0
-36 -72 -11 0
11 23 -28 0
-45 74 -39 0
8 68 -25 0
-43 -70 46 0
-60 15 -22 0
-64 22 11 0
18 -17 -13 0
-54 -37 56 0
69 24 -41 0
-63 -19 -54 0
-46 17 -72 0
-45 61 27 0
63 42 -56 0
41 14 20 0
-56 72 -17 0
51 -35 41 0
32 -8 16 0
61 53 40 0
-68 -61 54 0
-2 6 55 0
-8 40 68 0
-56 66 -19 0
-4 24 46 0
45 37 -1 0
-26 45 -50 0
-25 24 -59 0
66 -70 26 0
47 -35 -2 0
-36 38 6 0
-22 62 -73 0
-58 -73 -1 0
17 31 -71 0
-7 46 65 0
41 -35 -52 0
-20 1 36 0
-55 -18 -52 0
-24 -27 -20 0
51 71 -25 0
22 -46 -44 0
70 61 5 0
-17 63 15 0
-5 15 -65 0
-70 -8 -13 0
10 59 13 0
-39 67 23 0
14 -43 16 0
-11 2 56 0
38 -5 9 0
37 66 -41 0
-33 -18 -74 0
8 29 7 0
-50 -16 39 0
64 -17 1 0
-25 -71 -37 0
73 -31 41 0
-14 24 -4 0
14 63 -43 0
-37 -14 -45 0
-13 64 -31 0
73 -60 -67 0
-73 67 3 0
46 30 63 0
21 -33 -13 0
-72 48 -70 0
28 -31 -42 0
30 -17 -1 0
-4 -58 15 0
14 -9 -2 0
-48 -16 47 0
31 68 -74 0
72 6 32 0
-49 -66 -6 0
-48 -6 -50 0
45 -8 -41 0
13 -24 -33 0
-9 -54 -75 0
-35 26 56 0
-61 -64 25 0
-27 -28 60 0
9 -5 -56 0
-56 7 37 0
57 -43 32 0
59 -42 -44 0
49 -5 58 0
-12 -73 69 0
-13 26 -20 0
24 8 -75 0
-5 -61 3 0
-14 -53 -59 0
-18 -7 62 0
-65 23 -12 0
2 -13 8 0
-67 75 -63 0
-8 15 43 0
25 -70 41 0
61 -21 12 0
9 67 3 0
29 -63 -16 0
29 -54 -43 0
55 13 -45 0
-54 73 -21 0
-64 42 -72 0
61 -17 27 0
-12 34 -11 0
-64 50 -40 0
-58 53 -69 0
-71 41 -34 0
-65 34 13 0

c GPT solve time: 1.85 seconds

SATISFIABLE  
Number of branches: 0  
Number of conflicts: 0
