c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=6
p cnf 75 225
-21 -26 24 0
1 68 -39 0
47 34 -29 0
36 -69 -14 0
-27 41 18 0
-19 62 36 0
66 -24 -64 0
25 6 -66 0
20 -30 17 0
-54 -1 -20 0
-18 -72 57 0
-30 35 -31 0
-41 13 -46 0
16 -40 56 0
50 37 -56 0
13 35 63 0
-41 39 -56 0
34 43 25 0
7 -24 -67 0
-15 -18 32 0
48 -71 46 0
59 30 68 0
-46 -44 -36 0
-28 -46 53 0
-16 70 -61 0
22 -42 -75 0
-18 50 49 0
-35 -64 8 0
30 -55 3 0
54 -31 4 0
38 52 67 0
1 44 51 0
-73 -23 5 0
-71 -18 23 0
-73 27 54 0
46 -43 -22 0
-54 -19 -66 0
-62 43 -27 0
-68 32 4 0
41 74 -62 0
-60 20 58 0
32 62 -12 0
-67 61 66 0
-13 -31 39 0
41 45 -50 0
72 -59 5 0
-53 44 -27 0
-65 -48 -62 0
64 26 52 0
3 -71 -45 0
54 27 37 0
-45 -9 58 0
6 -9 47 0
28 -24 58 0
5 -52 -20 0
-35 -23 -66 0
19 34 67 0
-53 -71 34 0
-72 38 11 0
-48 -53 51 0
-57 -16 -28 0
-31 -33 71 0
53 41 -35 0
-54 16 -1 0
20 -72 -8 0
-43 -3 -74 0
-46 -30 48 0
-63 12 -13 0
65 -19 34 0
9 51 31 0
-44 75 3 0
-2 32 45 0
-17 -57 22 0
43 -23 -8 0
-54 57 32 0
-38 -53 68 0
-5 69 -57 0
-51 15 -57 0
27 33 25 0
65 -26 -15 0
51 -46 -50 0
-25 -52 3 0
13 68 -32 0
12 32 6 0
-54 -23 60 0
-43 -32 -57 0
26 -31 -10 0
14 -4 -35 0
70 -8 -5 0
-32 1 49 0
-3 -31 17 0
-33 -14 46 0
-51 67 16 0
66 -35 -25 0
-3 -14 -65 0
14 -74 17 0
-64 -59 20 0
-70 73 46 0
-57 -52 17 0
45 -68 40 0
7 -25 -2 0
63 44 -13 0
-7 -46 66 0
46 36 12 0
55 52 68 0
-45 10 -46 0
22 -49 30 0
-69 -64 12 0
17 11 -7 0
32 61 -13 0
68 -48 -63 0
19 -30 -43 0
-41 4 40 0
23 39 -15 0
-41 -61 72 0
-66 13 -23 0
-18 -19 58 0
14 39 -19 0
53 -45 -40 0
-37 -53 -39 0
72 -69 -74 0
52 71 -26 0
37 -29 25 0
59 -12 20 0
-2 11 12 0
-21 -19 18 0
38 41 9 0
22 -56 70 0
-69 -30 -25 0
47 27 50 0
-31 -62 -50 0
14 -60 43 0
-31 73 -57 0
60 17 27 0
21 4 5 0
25 -24 41 0
66 39 -60 0
51 61 38 0
-72 -57 20 0
-54 71 4 0
-68 10 -70 0
-19 -70 -11 0
13 -20 33 0
-28 8 2 0
-74 -66 -38 0
48 -11 -5 0
-26 -37 43 0
-45 -42 16 0
-31 25 -43 0
-34 -35 7 0
-19 69 24 0
-57 60 32 0
-71 56 -16 0
9 8 -40 0
71 48 -11 0
-50 41 61 0
-34 -60 61 0
-46 -26 -24 0
-25 11 74 0
-31 -61 25 0
3 -73 2 0
48 55 -30 0
-64 -61 45 0
-49 -75 -59 0
74 -43 -65 0
47 30 -23 0
38 45 64 0
18 -75 -44 0
21 -12 -36 0
44 61 37 0
1 66 -13 0
-33 75 28 0
22 -32 -69 0
-1 -67 -43 0
-18 40 69 0
-48 -33 67 0
40 12 4 0
31 -8 -14 0
9 50 -40 0
-47 60 62 0
-16 15 -23 0
-71 70 -16 0
57 70 13 0
42 -10 35 0
27 26 20 0
-18 58 -42 0
-7 6 -40 0
60 72 9 0
19 -24 -68 0
-74 54 19 0
25 44 22 0
65 61 35 0
-16 -27 57 0
3 -47 -20 0
-29 73 -23 0
-16 -61 69 0
-64 62 36 0
-74 73 26 0
-24 -38 50 0
24 13 15 0
-64 -36 16 0
67 61 -75 0
-57 40 58 0
-74 -44 38 0
-8 -75 54 0
-25 -21 34 0
-71 -62 -61 0
-20 63 12 0
-18 -29 -48 0
69 -26 -58 0
-61 -38 -42 0
60 -66 -73 0
1 -52 -14 0
-8 -2 24 0
-20 -67 -54 0
-14 -39 36 0
-72 53 -26 0
-51 -8 -48 0
-48 -5 12 0
40 70 47 0
-30 -7 -74 0
-5 -46 -2 0
-62 11 63 0
59 -28 3 0
49 -75 -42 0

c GPT solve time: 1.13 seconds

SATISFIABLE  
Number of branches: 0  
Number of conflicts: 0
