c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=9
p cnf 75 225
-57 -15 -62 0
9 35 -71 0
-12 24 -7 0
30 -59 -19 0
-34 -2 5 0
5 45 -47 0
2 -57 -5 0
-4 -18 44 0
17 -3 59 0
65 61 54 0
-51 32 39 0
-48 15 70 0
-44 25 -61 0
-34 -9 -66 0
-72 -20 47 0
4 -35 -67 0
45 40 -9 0
33 44 -11 0
52 -29 -40 0
-29 62 65 0
-34 49 -24 0
46 -14 -47 0
-10 18 -33 0
-1 75 38 0
28 -43 47 0
74 -36 24 0
-7 37 30 0
38 65 -28 0
-74 -53 -42 0
-19 -51 48 0
-23 -15 33 0
-39 57 46 0
47 1 -50 0
61 -12 -67 0
-48 -5 -62 0
32 -63 -26 0
-24 17 37 0
-58 34 26 0
24 33 -49 0
50 -11 73 0
-10 -57 48 0
-1 64 56 0
-72 -18 1 0
53 -46 37 0
68 58 23 0
-6 66 -4 0
2 53 62 0
39 -52 -57 0
65 -66 -34 0
26 -68 1 0
35 29 52 0
-1 69 55 0
-27 -48 -7 0
17 -7 -8 0
-24 74 15 0
-56 64 -65 0
22 26 63 0
30 51 44 0
-47 53 7 0
23 -9 -74 0
5 -45 -61 0
56 -6 32 0
74 38 -47 0
47 56 61 0
30 -67 -70 0
61 48 34 0
60 -74 31 0
-19 -13 34 0
-54 14 -53 0
39 -6 59 0
32 -39 28 0
-13 18 -30 0
27 -7 -30 0
-75 5 71 0
71 -3 -46 0
16 -6 -55 0
70 -37 42 0
9 35 -19 0
-61 -71 -14 0
-5 -12 26 0
-66 -20 4 0
30 33 38 0
56 11 55 0
-12 -51 -21 0
-12 -23 -56 0
19 -49 -21 0
-71 -72 -27 0
62 -49 -56 0
14 -29 52 0
71 -24 75 0
70 -34 -71 0
-30 -51 -50 0
-38 -11 -39 0
29 21 -6 0
-19 -58 -20 0
65 27 -23 0
52 16 28 0
30 -35 -51 0
10 42 17 0
-32 -40 52 0
66 -74 64 0
67 15 63 0
-34 63 -53 0
-69 10 -31 0
28 -35 -8 0
49 26 -25 0
-28 -66 38 0
-11 23 8 0
36 -41 15 0
21 48 -1 0
-18 50 36 0
-21 1 -26 0
-69 -64 -74 0
37 -28 43 0
-32 75 -52 0
60 23 22 0
-64 37 -44 0
54 -55 -26 0
-54 -53 -39 0
58 -23 -7 0
55 61 9 0
14 -24 -59 0
32 26 61 0
-56 -46 6 0
35 72 6 0
-25 64 -17 0
-25 -46 56 0
43 46 -4 0
60 7 -17 0
-65 -2 35 0
-54 74 -62 0
-61 41 -49 0
19 -1 43 0
-65 31 -34 0
37 43 -20 0
-51 -40 -38 0
3 -25 49 0
-27 50 73 0
-52 54 -28 0
-72 60 -58 0
57 18 -61 0
69 62 42 0
-47 -45 11 0
21 -32 54 0
-15 53 -9 0
67 10 24 0
64 36 22 0
28 43 -52 0
-74 -9 2 0
-73 27 -22 0
-54 12 -46 0
-39 9 7 0
30 -71 -15 0
39 32 -35 0
16 -15 -70 0
-57 44 -21 0
-20 75 -35 0
-20 -23 48 0
-45 67 -6 0
72 75 21 0
7 -6 -72 0
-18 -41 -16 0
-17 38 54 0
-33 -51 -30 0
55 -71 5 0
51 67 -36 0
46 41 -59 0
-58 47 -35 0
35 22 42 0
-7 51 9 0
-10 51 -74 0
-44 -51 1 0
-8 -14 53 0
22 26 43 0
-67 73 28 0
61 10 59 0
14 -33 -53 0
-4 8 -20 0
9 -1 -12 0
22 67 -62 0
-23 -1 -57 0
-35 47 -24 0
67 -11 -24 0
20 -4 -60 0
-2 -47 30 0
4 -34 -40 0
32 22 28 0
-23 20 -73 0
7 -68 -75 0
-6 36 11 0
-56 50 67 0
37 27 -66 0
60 39 -47 0
1 57 10 0
-13 20 -50 0
5 -64 62 0
9 58 -23 0
-71 18 65 0
-50 46 26 0
34 25 -48 0
-51 -45 -15 0
-70 72 61 0
59 53 -35 0
46 19 -38 0
28 -46 -25 0
-8 62 17 0
15 11 -13 0
4 -9 -10 0
50 40 -26 0
30 -25 -50 0
-17 -32 -16 0
-63 -65 -38 0
-17 -56 63 0
-69 -43 -63 0
55 59 -27 0
-10 68 22 0
-43 29 -21 0
55 -21 -72 0
27 -42 -60 0
39 -24 -68 0
3 -2 -66 0
-66 19 -37 0
23 15 -57 0
-3 35 55 0
29 40 11 0

c GPT solve time: 1.08 seconds

SATISFIABLE  
Number of branches: 0  
Number of conflicts: 0
