c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=7
p cnf 75 225
-10 64 -19 0
-46 -41 -19 0
55 73 29 0
-29 -66 -7 0
-32 67 -18 0
-15 -68 -4 0
30 -16 58 0
64 52 45 0
74 -72 -27 0
65 -24 32 0
-28 62 -59 0
-54 -40 -51 0
72 4 28 0
-51 -56 -28 0
-49 -12 -24 0
-21 18 26 0
22 53 17 0
-34 -75 -9 0
-5 -36 8 0
56 2 40 0
-13 -60 -73 0
-12 10 39 0
64 -49 53 0
-71 35 10 0
-69 19 48 0
47 -75 5 0
13 66 1 0
73 58 70 0
20 -63 -4 0
72 25 -18 0
-67 46 -28 0
73 -67 41 0
67 -8 2 0
-60 37 -2 0
-30 -28 -27 0
-7 62 -38 0
-53 3 51 0
50 -37 -42 0
-56 57 -71 0
9 -7 65 0
65 32 33 0
35 -24 -60 0
19 -35 46 0
3 -32 -59 0
-30 -2 61 0
-54 -36 62 0
-9 33 53 0
11 60 50 0
54 -28 -16 0
35 4 -23 0
12 -48 37 0
-38 -43 -27 0
54 42 50 0
54 23 15 0
58 54 -69 0
55 -53 -6 0
-42 64 -74 0
5 -30 -7 0
-35 72 -73 0
-73 -44 36 0
-13 -23 -75 0
-72 -46 34 0
-44 -7 -53 0
-33 -61 -59 0
-53 -10 -36 0
-18 -43 19 0
-58 -50 -18 0
-3 60 -59 0
-44 56 71 0
-59 40 -42 0
-16 -58 -14 0
75 -6 4 0
30 42 -37 0
14 13 -70 0
-66 32 39 0
-8 28 -50 0
-16 41 33 0
-14 -69 -27 0
-30 -23 -55 0
38 72 61 0
-38 62 6 0
-24 -65 57 0
-62 -57 66 0
-23 25 -56 0
68 -31 -52 0
17 56 -2 0
-35 -1 -36 0
-3 54 -43 0
-74 -19 -7 0
63 -8 -48 0
22 49 40 0
-7 59 -74 0
9 31 12 0
34 4 21 0
-31 59 -74 0
-21 -63 75 0
-50 74 -63 0
-71 -65 34 0
63 7 -2 0
54 -43 61 0
13 29 -30 0
31 57 -62 0
-51 46 68 0
24 -57 -72 0
-73 22 -56 0
-39 -51 -72 0
18 63 -26 0
14 -7 75 0
52 -47 -21 0
58 -63 74 0
56 -14 -29 0
-22 -16 -19 0
-48 -54 -46 0
-64 16 -52 0
19 21 -18 0
-28 -50 -59 0
-24 -32 -59 0
48 23 -71 0
13 -62 -45 0
54 72 -31 0
31 -60 -74 0
-41 -30 -47 0
30 32 -24 0
-62 47 -73 0
61 -45 64 0
-74 26 -16 0
-2 12 -6 0
-65 -12 -18 0
38 20 33 0
-16 30 26 0
58 51 -46 0
38 -9 -72 0
28 -24 33 0
-64 -48 36 0
7 -47 -13 0
3 2 -70 0
25 -40 5 0
67 -15 12 0
59 -50 53 0
43 32 64 0
-30 -43 -17 0
62 -70 -2 0
18 31 -12 0
-48 71 40 0
-36 -59 -56 0
-1 38 -55 0
-45 53 -28 0
-13 -50 22 0
-55 49 -18 0
-53 27 -17 0
38 71 -1 0
-34 41 -14 0
71 -61 42 0
-75 -32 -74 0
29 -74 23 0
57 -48 6 0
-62 11 -5 0
56 37 10 0
6 61 57 0
57 -44 30 0
25 44 -15 0
5 46 2 0
-49 16 26 0
2 55 36 0
-48 32 -30 0
33 -75 -46 0
-69 -23 -58 0
-40 4 23 0
11 40 63 0
57 41 58 0
27 45 -33 0
-46 50 40 0
-37 -36 -74 0
38 -67 15 0
-13 -43 -15 0
-9 -31 -3 0
-70 58 18 0
10 74 -6 0
74 13 -29 0
26 -71 -66 0
-53 72 21 0
71 31 -27 0
25 31 -19 0
-29 -50 61 0
67 49 -61 0
39 75 -4 0
-3 17 -34 0
14 51 9 0
67 -48 11 0
-34 -10 15 0
-4 19 12 0
27 9 19 0
-69 -54 -50 0
28 6 3 0
33 -57 32 0
-21 -58 -23 0
-73 -35 -63 0
44 55 -6 0
68 -4 -72 0
62 -74 -54 0
-25 22 68 0
8 -7 -66 0
38 -33 74 0
5 -18 -14 0
35 -21 -18 0
37 25 49 0
52 51 32 0
40 -68 -18 0
58 -62 -10 0
-28 -34 -64 0
21 70 17 0
16 -12 -44 0
-63 -17 48 0
-9 -65 -13 0
63 1 -26 0
-29 46 19 0
-35 21 -17 0
18 -46 -10 0
-51 -9 -50 0
-74 39 -18 0
-20 16 42 0
52 -22 -38 0
34 6 53 0
-59 -75 -3 0
-40 -74 63 0

c GPT solve time: 2.41 seconds

* SATISFIABLE
* Number of branches: 0
* Number of conflicts: 0
