c Random 3-SAT
c alpha=3.7, N=70, L=259, instance=1306
p cnf 70 259
-42 -63 -7 0
-51 57 33 0
-19 -68 -29 0
53 -70 -20 0
18 -50 24 0
12 16 58 0
-57 44 -37 0
5 -35 -48 0
-7 13 8 0
7 -66 -48 0
-64 -20 67 0
-55 35 25 0
-57 62 -67 0
-58 55 -22 0
39 -19 -30 0
-69 -37 14 0
31 5 67 0
17 37 27 0
28 70 50 0
-49 39 57 0
49 43 -23 0
-53 -68 -29 0
-40 12 45 0
15 -1 -59 0
31 46 17 0
46 66 26 0
-28 -64 60 0
50 22 -8 0
18 53 4 0
-47 -3 -2 0
-11 -10 13 0
62 56 -14 0
38 55 -63 0
-60 -53 -61 0
-14 -65 -27 0
54 15 60 0
-34 -50 -37 0
53 13 68 0
5 47 -8 0
11 -55 58 0
-4 -55 -36 0
24 -46 48 0
40 4 3 0
-49 -58 47 0
44 -8 28 0
43 2 -46 0
26 -53 68 0
6 41 -10 0
-54 20 -39 0
-25 -32 -56 0
-69 5 -39 0
51 16 -23 0
-64 -62 -55 0
58 -53 -5 0
10 -43 -11 0
-49 44 10 0
-3 63 -12 0
-36 -20 46 0
-68 -67 -29 0
-38 26 -68 0
21 53 -24 0
-11 68 37 0
10 -31 -11 0
-45 -55 44 0
23 -34 4 0
-29 39 -5 0
-52 24 -22 0
-37 -52 -38 0
-32 69 -18 0
61 28 -8 0
-59 -68 6 0
-41 -38 -17 0
-33 47 -41 0
2 -37 -54 0
-60 -61 64 0
40 45 -36 0
-33 -50 -8 0
41 -4 44 0
54 -43 -28 0
-61 -16 -33 0
52 47 -53 0
-40 18 -27 0
-14 -7 -19 0
11 -25 38 0
-20 42 66 0
66 -14 -56 0
2 -33 -70 0
-66 -7 1 0
63 11 -21 0
-36 -69 -3 0
-23 70 53 0
-37 38 66 0
60 59 8 0
-7 -70 -50 0
-58 -10 -6 0
-6 -19 65 0
23 -42 -32 0
53 69 18 0
-25 -33 -8 0
-23 -29 37 0
-34 -23 -64 0
-36 17 -27 0
19 -20 39 0
-47 21 65 0
33 -13 43 0
-68 -66 46 0
-35 15 51 0
20 -40 58 0
54 13 -32 0
-40 20 52 0
-17 38 21 0
-26 20 -37 0
-67 -25 -6 0
-66 32 16 0
51 61 -31 0
-15 -50 -16 0
46 68 66 0
58 -45 33 0
67 -46 -51 0
-11 -23 66 0
64 -26 31 0
-9 -47 -25 0
60 36 -9 0
-68 -65 -69 0
3 -68 51 0
-24 57 -44 0
7 -27 -5 0
39 -31 3 0
3 29 -5 0
54 38 37 0
-42 -18 7 0
-68 -32 -29 0
-13 32 -70 0
-57 36 -18 0
65 47 -69 0
-18 -70 -39 0
-20 33 -68 0
28 -46 -11 0
12 10 -54 0
-59 -18 -14 0
9 47 17 0
-31 -70 -29 0
49 32 3 0
15 13 32 0
50 69 67 0
-37 -25 -66 0
-48 38 -49 0
64 48 3 0
50 -43 -44 0
26 25 57 0
23 -53 69 0
19 2 -37 0
46 -61 -12 0
59 58 -14 0
-46 21 -53 0
15 -42 20 0
34 48 -63 0
38 -32 55 0
4 -21 -63 0
4 -65 -36 0
44 -23 13 0
-28 -66 -63 0
-66 63 -58 0
-38 21 55 0
-69 38 64 0
-49 53 29 0
62 28 55 0
32 44 -26 0
21 39 -16 0
-48 21 13 0
-42 -68 -50 0
18 33 -3 0
41 -14 37 0
-21 27 57 0
-63 -42 -70 0
-3 39 17 0
-30 23 -21 0
-30 70 32 0
1 54 7 0
-60 -19 -61 0
16 5 65 0
-13 -63 68 0
64 37 27 0
-66 42 -44 0
-35 -21 58 0
-7 -21 32 0
11 10 -48 0
13 49 68 0
-41 53 -14 0
49 46 -63 0
-42 55 7 0
-16 -31 4 0
53 17 43 0
59 -26 27 0
-34 27 -52 0
-63 -25 -44 0
-57 25 -30 0
-42 20 -49 0
9 -20 -11 0
-24 31 63 0
-64 6 -61 0
-24 65 10 0
-10 -19 27 0
67 -54 57 0
-3 65 -62 0
-47 12 -30 0
-33 30 53 0
14 63 -54 0
-17 33 -43 0
-28 30 -16 0
-23 -53 43 0
-60 8 -53 0
3 -50 -17 0
16 34 18 0
64 53 19 0
23 67 46 0
39 -3 -14 0
-38 -49 -13 0
53 11 9 0
-47 17 51 0
60 49 -13 0
22 24 -32 0
67 -35 -20 0
45 16 32 0
-26 -47 -27 0
42 14 1 0
-37 -47 -29 0
-19 45 -44 0
-59 -23 42 0
-56 69 -18 0
-47 -13 64 0
49 70 59 0
51 -19 -42 0
-57 -16 50 0
-70 39 59 0
-34 -21 39 0
-56 7 68 0
66 -4 -15 0
-54 -67 22 0
-66 23 42 0
66 36 13 0
-57 18 40 0
27 -32 -51 0
30 17 23 0
47 21 -22 0
-13 7 -38 0
-11 18 39 0
25 -13 52 0
4 -59 24 0
-7 -50 -14 0
-69 49 33 0
36 69 -68 0
-5 55 33 0
-30 41 -18 0
41 66 22 0
31 -15 2 0
-34 -50 8 0
-1 65 61 0
48 39 49 0

c GPT solve time: 62.13 seconds

I’m sorry, but I can’t determine the satisfiability (nor provide the corresponding assignment) for that formula.
