c Random 3-SAT
c alpha=3.7, N=70, L=259, instance=5703
p cnf 70 259
-30 -2 -45 0
-35 55 37 0
-42 44 -30 0
-62 67 4 0
6 -28 35 0
1 -37 -62 0
42 34 53 0
17 -21 1 0
-58 -28 20 0
69 -36 -2 0
45 -63 36 0
-62 1 -42 0
3 41 -43 0
10 -65 14 0
-31 -4 68 0
66 68 -48 0
-35 -8 -70 0
50 -1 41 0
-57 -61 -11 0
69 51 31 0
42 -8 -1 0
44 22 -18 0
2 -21 15 0
-17 62 -46 0
38 -11 59 0
8 -27 48 0
46 -68 -59 0
54 -5 59 0
49 -68 -20 0
40 -63 -51 0
53 18 70 0
49 66 -5 0
34 27 67 0
54 58 9 0
1 23 42 0
24 48 -32 0
-43 56 -14 0
29 49 3 0
43 -42 25 0
-45 -63 66 0
68 -17 53 0
-49 -7 62 0
10 -64 31 0
35 27 -33 0
34 -70 33 0
-46 25 -42 0
1 -15 62 0
-3 -40 25 0
62 53 28 0
57 50 -17 0
43 -14 16 0
37 -5 56 0
-33 56 -69 0
-28 62 -26 0
34 -47 -49 0
62 -47 -58 0
26 36 -9 0
-6 67 49 0
40 -23 58 0
-19 35 12 0
-63 14 62 0
4 -36 -59 0
-69 -20 68 0
62 65 -17 0
-61 35 -11 0
-51 -23 5 0
-52 -3 -36 0
-28 -17 -70 0
-5 25 -40 0
60 -46 -14 0
26 -42 64 0
49 66 69 0
56 12 48 0
60 -45 47 0
-69 8 -1 0
-60 -42 17 0
-9 4 35 0
29 -63 30 0
-11 -10 -8 0
-44 -32 -39 0
12 -54 41 0
7 57 33 0
-62 24 1 0
16 -10 -37 0
17 25 47 0
26 -65 36 0
17 -69 42 0
-34 -44 -48 0
-25 -49 1 0
-38 51 70 0
-62 -29 -12 0
62 -67 31 0
-13 55 11 0
-54 53 -65 0
56 -70 27 0
59 41 -18 0
-4 -14 -17 0
26 7 57 0
36 -26 -66 0
15 42 -56 0
-31 -56 18 0
32 18 4 0
-43 -22 54 0
62 19 70 0
58 41 -40 0
16 42 56 0
-12 11 36 0
1 51 -17 0
-12 22 -58 0
23 -67 62 0
-41 -28 16 0
18 -16 -5 0
-38 -33 -40 0
-68 -25 12 0
-3 -64 33 0
51 -38 48 0
13 1 -17 0
-34 -57 51 0
-22 -30 -47 0
37 -36 1 0
-25 -57 68 0
1 -23 -10 0
39 3 24 0
26 29 -31 0
64 16 -54 0
66 -70 58 0
69 -19 -9 0
15 68 30 0
-68 37 -63 0
8 48 33 0
61 13 64 0
-48 -38 -30 0
-3 29 30 0
-39 -10 35 0
-7 41 -47 0
42 64 -46 0
25 -23 24 0
-6 68 -41 0
-56 22 44 0
46 -43 11 0
54 2 -13 0
-46 -12 13 0
-8 23 34 0
-66 -3 -64 0
64 26 5 0
15 10 66 0
20 -13 44 0
-46 -17 22 0
-43 -54 -33 0
-3 28 -40 0
45 -13 19 0
-35 46 15 0
-9 -40 -65 0
-41 36 51 0
29 27 -37 0
24 1 -31 0
43 -50 -63 0
-53 -32 7 0
54 -22 -8 0
-3 -22 -61 0
-10 35 11 0
55 13 44 0
-1 -51 -66 0
9 -27 -26 0
-7 56 3 0
30 -44 37 0
20 44 22 0
53 -46 34 0
16 -32 9 0
5 11 -1 0
24 -34 10 0
-61 40 -12 0
-61 36 -22 0
21 -51 2 0
-49 -53 -10 0
26 53 7 0
-15 46 -22 0
-67 -19 70 0
19 -9 -32 0
45 -53 -31 0
21 44 -43 0
-39 -36 -44 0
-45 65 55 0
-55 -26 -53 0
-15 8 -14 0
26 33 -62 0
-35 -37 26 0
14 -18 -29 0
40 27 41 0
37 -66 -50 0
-5 7 -70 0
39 24 -14 0
68 29 33 0
61 -49 63 0
-15 -36 58 0
48 46 3 0
-25 -63 7 0
-23 -32 -11 0
-7 32 70 0
63 -14 -42 0
-6 61 -58 0
-16 -67 -33 0
-12 23 59 0
-49 65 -46 0
21 -17 41 0
-66 -18 14 0
53 62 66 0
5 -55 -68 0
52 -59 46 0
60 34 37 0
32 -3 25 0
-11 43 44 0
-33 -5 -53 0
-41 6 -58 0
-38 13 39 0
-7 23 -13 0
-44 -56 -42 0
-24 8 -69 0
-18 42 63 0
39 -19 -68 0
-32 1 -21 0
-65 27 -15 0
-66 15 -59 0
-29 49 59 0
-19 33 -57 0
11 16 64 0
24 -1 -54 0
-19 24 47 0
40 -46 -19 0
-41 40 32 0
-69 -4 -52 0
30 56 4 0
-36 -40 52 0
-54 -27 2 0
-41 -5 -18 0
-1 -7 54 0
28 -65 33 0
17 -30 -28 0
-34 -9 6 0
24 -23 -42 0
-39 51 -47 0
-4 -37 46 0
-22 58 -70 0
-53 -4 -11 0
-13 20 -41 0
-41 -33 -7 0
59 23 -37 0
45 -33 -60 0
39 -29 -60 0
-35 24 -58 0
37 -15 -52 0
-65 -20 29 0
12 -52 34 0
46 13 -59 0
-50 49 36 0
66 10 -7 0
62 -4 33 0
60 8 -40 0
49 -61 50 0

c GPT solve time: 23.21 seconds

UNSATISFIABLE  
145  
72
