c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=7
p cnf 75 225
32 11 -62 0
-30 -12 59 0
61 40 56 0
-48 -29 -10 0
-4 75 47 0
-20 -53 23 0
-53 -12 30 0
44 57 -49 0
19 -51 63 0
-3 -62 16 0
-4 11 50 0
12 17 15 0
-8 -61 15 0
54 -25 24 0
8 -67 -1 0
65 -72 44 0
-56 36 -4 0
75 -8 48 0
-7 17 -32 0
-71 52 -33 0
-7 -61 -42 0
-52 -60 -3 0
-58 -48 -25 0
-48 -55 24 0
-31 -24 -1 0
-17 6 41 0
-19 75 18 0
-27 -25 -12 0
-20 -47 -19 0
-39 -23 19 0
-33 -50 -52 0
42 6 -21 0
53 56 -63 0
52 4 -39 0
43 36 -70 0
45 -57 31 0
3 -71 -66 0
1 -63 37 0
64 -12 2 0
-53 60 61 0
-50 11 73 0
-53 74 -20 0
-26 75 -65 0
42 -7 64 0
29 -46 2 0
64 -58 74 0
57 8 -38 0
67 62 -29 0
18 -56 -44 0
55 -7 37 0
16 1 -7 0
-36 -28 -24 0
22 73 11 0
-73 -9 -52 0
31 39 -24 0
-35 30 -43 0
-45 43 69 0
75 3 -25 0
-60 -4 -20 0
-59 -67 23 0
-39 -72 -45 0
-39 24 41 0
28 -43 -33 0
-25 -10 60 0
23 11 30 0
-59 -61 17 0
-22 71 32 0
71 24 -11 0
-59 37 -51 0
-9 47 -30 0
34 -65 54 0
-40 -15 -37 0
19 11 4 0
-46 61 20 0
17 16 -8 0
12 27 -13 0
57 73 54 0
-72 -25 2 0
-8 1 -63 0
66 5 -43 0
50 -33 -53 0
57 -41 26 0
18 67 72 0
-9 -70 14 0
-2 -70 -19 0
-70 -13 22 0
-30 -10 -72 0
50 64 -29 0
44 -28 -67 0
11 25 48 0
-16 -17 28 0
-61 -59 63 0
20 48 66 0
-52 -57 -58 0
43 -59 -18 0
32 -42 3 0
50 -27 -1 0
47 74 68 0
54 -74 -8 0
73 -6 -19 0
51 -43 -13 0
-59 26 -57 0
-15 32 14 0
54 47 25 0
5 16 -19 0
-46 -50 73 0
-43 -8 -57 0
21 -58 -19 0
-33 71 -27 0
-64 21 3 0
39 36 -17 0
49 51 -27 0
-72 -73 -25 0
-20 -75 -54 0
50 -67 -57 0
-52 -35 7 0
45 73 -60 0
-13 12 -36 0
-32 55 -37 0
-15 -20 -16 0
42 45 64 0
28 -55 20 0
-28 -57 73 0
-26 -6 -56 0
-70 14 6 0
-68 6 7 0
-45 6 34 0
29 36 57 0
-17 54 -55 0
54 3 49 0
-65 -69 34 0
7 -5 -13 0
40 31 -2 0
30 -51 -38 0
63 62 -40 0
62 33 -27 0
10 43 -26 0
-25 -75 64 0
-44 -68 1 0
51 -61 -54 0
50 -60 51 0
64 38 -51 0
70 35 -8 0
-28 -43 65 0
19 -21 -50 0
-64 -23 -16 0
-44 3 -24 0
-73 -75 -71 0
-57 -66 -29 0
10 71 -4 0
-15 30 -62 0
20 -69 52 0
-16 8 11 0
-40 -73 -51 0
-65 12 7 0
64 -38 8 0
-20 21 2 0
30 -6 37 0
-17 -72 8 0
41 30 57 0
30 -48 -26 0
-53 8 -14 0
18 -17 -53 0
43 -71 7 0
48 1 -56 0
37 23 -32 0
40 -61 -18 0
-38 -60 36 0
-9 58 -73 0
-32 30 22 0
-59 -57 -19 0
6 -14 -40 0
53 -17 -24 0
-28 67 13 0
5 72 -54 0
-55 -23 -38 0
-6 50 -3 0
53 61 -69 0
-50 -13 -9 0
53 51 60 0
-42 -54 4 0
43 72 10 0
71 -36 -32 0
37 54 -51 0
-17 25 -24 0
15 17 58 0
45 29 -8 0
25 -30 -66 0
11 -72 21 0
42 71 -5 0
-4 29 2 0
52 67 1 0
72 10 71 0
-20 37 -13 0
22 -36 -54 0
-3 12 27 0
24 43 -23 0
-8 43 17 0
-17 -25 -62 0
70 -50 55 0
-57 -19 -74 0
-73 13 37 0
5 -43 48 0
55 69 60 0
72 13 24 0
73 -37 74 0
56 -27 32 0
-72 3 -53 0
59 -68 -73 0
29 -31 62 0
11 -2 -66 0
-33 3 37 0
47 -52 69 0
21 6 30 0
-39 -46 -26 0
71 19 31 0
21 -58 -7 0
68 66 -42 0
62 -21 39 0
55 -25 -22 0
-38 39 -44 0
-24 69 54 0
11 22 35 0
-24 16 45 0
-19 33 13 0

c GPT solve time: 0.59 seconds

SATISFIABLE
Number of branches: 6
Number of conflicts: 3
