c Random 3-SAT
c alpha=1.5, N=75, L=112, instance=9
p cnf 75 112
-61 26 -71 0
50 -13 -67 0
-4 -29 12 0
-13 58 -46 0
12 34 70 0
-60 46 31 0
-49 41 34 0
37 69 46 0
-25 -72 52 0
-6 -62 -51 0
11 62 -68 0
60 71 -37 0
-2 32 52 0
60 -13 -34 0
-24 -59 15 0
-25 -70 48 0
-27 -47 46 0
-5 -42 -43 0
1 -41 -42 0
69 -28 -67 0
-39 -44 6 0
-35 -64 44 0
44 -23 -64 0
-59 69 -46 0
21 -35 3 0
24 -28 7 0
-18 -23 -3 0
11 -73 -41 0
-13 -19 -1 0
-28 -64 51 0
16 72 56 0
-17 2 35 0
24 49 -53 0
44 36 62 0
-27 -32 5 0
-10 -30 -37 0
-34 -12 -7 0
19 40 -22 0
59 3 -53 0
36 29 -48 0
-10 53 -21 0
26 -31 44 0
-23 33 -30 0
-54 15 -58 0
74 -63 -66 0
-1 -24 -9 0
-22 39 -75 0
-68 -64 50 0
-39 -50 37 0
-58 -48 -5 0
18 50 71 0
70 2 -56 0
44 8 -6 0
51 23 -32 0
4 60 -11 0
-33 30 -67 0
21 -68 66 0
-65 13 7 0
-69 26 37 0
41 -61 -1 0
-56 2 28 0
-55 39 -15 0
-73 72 -19 0
22 14 -61 0
57 37 2 0
56 -22 75 0
35 41 53 0
-2 -6 -72 0
-52 -13 -69 0
66 -14 -21 0
-10 7 27 0
-4 20 16 0
20 58 -25 0
1 -9 -33 0
-58 -59 -2 0
24 54 -5 0
-36 61 46 0
-4 13 24 0
33 38 60 0
-10 63 27 0
-66 -32 -63 0
66 -61 -6 0
-50 -59 -4 0
1 3 50 0
-15 -36 -47 0
-51 -31 9 0
35 -9 -65 0
-18 48 -60 0
4 -13 11 0
74 33 52 0
68 44 -2 0
65 17 62 0
-42 -56 26 0
32 2 -12 0
47 20 -21 0
6 -31 18 0
-67 -43 -25 0
-74 11 48 0
-4 -55 17 0
-13 -65 25 0
62 -22 -46 0
-65 -66 -55 0
23 -3 38 0
32 37 40 0
-38 -18 -46 0
36 -66 7 0
48 -42 -4 0
54 65 12 0
-64 60 43 0
-13 -27 -69 0
-1 69 37 0
70 42 -75 0

c GPT solve time: 0.51 seconds

SATISFIABLE
Number of branches: 6
Number of conflicts: 3
