c Random 3-SAT
c alpha=1.5, N=75, L=112, instance=15
p cnf 75 112
-42 -22 71 0
-67 -63 54 0
51 56 -60 0
68 -3 29 0
-57 -50 3 0
6 -57 -9 0
-28 -67 1 0
-48 42 5 0
55 53 46 0
64 37 50 0
37 64 17 0
-55 40 74 0
1 2 60 0
45 -44 -48 0
-75 47 -21 0
34 -67 52 0
-26 -36 -53 0
58 -57 25 0
-35 -36 -58 0
30 46 49 0
-26 -67 -46 0
-3 -1 -55 0
27 -28 47 0
-27 -3 36 0
49 63 -29 0
70 -7 56 0
14 -36 -11 0
-39 -50 68 0
17 52 -54 0
2 54 -71 0
69 -38 34 0
-64 31 -40 0
-72 -62 -67 0
57 53 56 0
-74 -22 -40 0
25 24 -5 0
1 -12 13 0
43 2 -17 0
8 70 31 0
-46 37 -25 0
41 62 51 0
14 18 -68 0
-21 53 60 0
-24 -19 67 0
-67 72 51 0
63 -29 -25 0
-24 -16 34 0
20 -66 65 0
-12 -21 -60 0
1 65 69 0
15 66 31 0
-45 -8 -67 0
2 -44 66 0
70 25 -23 0
58 8 12 0
51 13 -75 0
51 68 11 0
8 -51 -31 0
9 50 40 0
-38 -48 -23 0
49 60 -40 0
22 -34 -27 0
57 -53 -48 0
53 -3 -51 0
-25 72 16 0
-61 33 4 0
-2 -68 39 0
37 -46 -47 0
-7 -12 -8 0
24 47 59 0
-60 70 12 0
36 49 15 0
-49 -13 -25 0
-20 -37 -33 0
52 -38 -17 0
10 -65 -4 0
41 43 55 0
-10 34 -5 0
24 22 68 0
-34 -60 31 0
-35 4 -37 0
67 65 -37 0
52 11 75 0
26 -67 29 0
65 50 66 0
-46 16 13 0
-64 -40 -19 0
-29 -73 51 0
74 -12 58 0
28 -29 51 0
20 70 48 0
57 64 69 0
-73 -36 57 0
56 72 -23 0
55 26 -40 0
55 -18 38 0
-66 -73 -61 0
44 -47 49 0
-33 32 -24 0
-12 -47 17 0
44 16 -53 0
-27 3 -8 0
9 -35 -28 0
15 73 66 0
59 42 38 0
-20 -24 -54 0
32 44 -16 0
4 75 -52 0
30 -25 47 0
-19 15 -2 0
35 -26 -67 0
58 17 9 0

c GPT solve time: 0.51 seconds

SATISFIABLE
Branches: 3
Conflicts: 0
