c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=19
p cnf 75 150
-60 -43 44 0
54 39 51 0
-19 34 44 0
68 28 -25 0
48 -9 35 0
-41 61 -49 0
10 -29 57 0
66 -54 71 0
13 54 -58 0
-3 8 16 0
-44 15 -29 0
-21 -46 -68 0
-70 13 -15 0
-63 55 -73 0
-34 -21 22 0
11 21 7 0
67 1 19 0
64 -48 66 0
26 23 -43 0
26 28 15 0
28 -10 -23 0
-47 34 -8 0
70 67 36 0
-44 55 -63 0
26 1 -53 0
-11 61 28 0
6 2 -70 0
-60 72 65 0
-5 54 36 0
-75 56 74 0
-8 -61 -13 0
20 -62 -21 0
69 56 -22 0
-26 -65 -17 0
46 -56 -30 0
-57 51 -42 0
-46 -33 9 0
73 -18 -46 0
7 75 -29 0
42 -27 -69 0
52 31 -47 0
45 -19 67 0
-42 20 3 0
-15 -60 -50 0
-20 -73 30 0
5 72 45 0
-68 11 -24 0
-47 34 28 0
65 -6 -8 0
-27 41 -75 0
74 -59 60 0
45 36 -56 0
-67 17 -59 0
32 39 65 0
-64 61 -59 0
-55 -56 -32 0
18 52 -32 0
-49 25 -55 0
60 70 -22 0
12 10 -36 0
-68 15 -58 0
56 33 8 0
-43 7 -68 0
-35 -32 51 0
-72 51 -45 0
-47 51 39 0
-62 58 -75 0
-21 -39 2 0
31 40 18 0
30 -73 -8 0
-11 50 10 0
13 65 -69 0
44 27 32 0
-65 -42 -59 0
-60 -10 -4 0
64 -19 -72 0
53 73 72 0
-29 19 -59 0
62 -45 69 0
-39 43 4 0
-24 -21 52 0
27 -48 5 0
60 -57 -35 0
-36 42 20 0
-65 10 -39 0
-75 22 12 0
-16 -59 -38 0
71 -5 60 0
49 -15 21 0
48 36 -42 0
3 63 29 0
-63 59 48 0
14 -70 -45 0
7 -68 -52 0
-21 -5 68 0
-50 -60 -68 0
29 -20 -8 0
-73 2 18 0
21 16 57 0
63 51 -58 0
23 -40 57 0
-4 37 73 0
-3 30 64 0
-48 46 47 0
-32 -6 51 0
-43 75 -58 0
2 -60 -46 0
-7 -14 16 0
62 33 -57 0
57 -69 -43 0
66 -56 -44 0
-49 34 5 0
-72 41 48 0
-26 31 43 0
63 -62 49 0
46 -64 24 0
54 26 44 0
50 -25 62 0
-36 -49 -2 0
-34 -43 -18 0
-66 -36 -67 0
62 -54 -11 0
28 -14 66 0
46 56 -71 0
56 9 -35 0
-22 -39 11 0
19 -18 63 0
-31 19 25 0
-74 57 16 0
-28 40 60 0
18 -75 36 0
36 -23 26 0
29 -11 22 0
74 5 47 0
64 -21 -1 0
19 8 -6 0
-35 47 -33 0
-1 41 -59 0
-22 63 62 0
-71 -19 -41 0
-19 -69 58 0
21 -62 -63 0
-32 -6 31 0
-6 29 72 0
-61 -72 47 0
63 50 53 0
-38 -74 39 0
43 -15 -34 0
40 -66 -27 0
-70 25 -30 0

c GPT solve time: 0.78 seconds

SATISFIABLE
Branches: 1
Conflicts: 0
