c Random 3-SAT
c alpha=3.0, N=75, L=225, instance=3
p cnf 75 225
-22 -3 -27 0
-8 49 -65 0
64 -33 36 0
19 39 30 0
71 62 -73 0
-14 62 -61 0
-27 72 56 0
50 13 -70 0
-60 -14 -58 0
-73 -62 36 0
-73 -72 67 0
2 -49 26 0
70 -4 18 0
45 -13 -47 0
-26 8 37 0
-5 -41 2 0
3 -52 -57 0
-57 -51 56 0
74 5 -4 0
11 -74 -35 0
2 37 5 0
34 -71 38 0
32 -42 -37 0
-73 -27 15 0
-65 13 8 0
-51 31 4 0
-36 -34 56 0
56 -39 -20 0
53 62 55 0
-25 23 48 0
30 48 26 0
26 10 -55 0
-6 25 30 0
-45 -29 -20 0
-51 69 -28 0
-27 -56 -58 0
31 -20 -25 0
27 63 30 0
-55 70 -19 0
-42 11 48 0
32 45 -62 0
74 -56 27 0
-29 -9 -43 0
-48 59 36 0
-13 -73 -38 0
10 41 -63 0
-57 10 64 0
-42 75 -64 0
44 -66 -8 0
49 7 17 0
74 -31 54 0
53 -73 -58 0
-12 -59 -73 0
35 4 52 0
47 55 -34 0
-26 35 24 0
31 60 -70 0
-12 -25 -6 0
14 46 3 0
-24 72 -43 0
13 48 -4 0
-54 34 36 0
24 -12 25 0
-55 16 28 0
27 -24 32 0
70 32 -65 0
-66 -59 46 0
50 72 57 0
-41 -57 9 0
21 -64 -10 0
32 -45 -56 0
-73 66 -67 0
75 -56 -31 0
75 29 -67 0
70 -64 -40 0
34 -9 -31 0
2 -62 38 0
-20 -37 11 0
-55 -28 -62 0
39 27 -20 0
73 47 -48 0
67 -37 12 0
-11 25 -30 0
-57 6 24 0
41 4 -51 0
73 -41 14 0
-32 31 -24 0
67 38 -8 0
8 9 -5 0
-35 -6 50 0
-18 -39 -42 0
28 10 11 0
27 -32 -74 0
39 -43 -57 0
-66 15 61 0
-37 -20 29 0
3 -67 -64 0
18 -10 -39 0
-41 -8 -66 0
-10 42 22 0
75 69 43 0
8 71 41 0
56 4 61 0
-21 47 1 0
59 -15 31 0
26 -38 -57 0
5 40 -65 0
-9 -41 14 0
-68 36 21 0
-36 -23 12 0
-68 26 -42 0
-5 7 37 0
-13 50 -54 0
-41 -46 12 0
-49 52 42 0
32 44 66 0
-71 -10 -24 0
47 55 52 0
-5 -14 33 0
67 -1 -52 0
-43 29 65 0
-29 -40 69 0
-8 -21 18 0
73 -7 -60 0
17 2 23 0
40 -68 39 0
-71 -24 -54 0
-30 -62 -71 0
3 -20 -14 0
44 37 55 0
-3 -25 72 0
37 28 34 0
27 -53 17 0
10 -59 -51 0
-58 26 69 0
-38 -65 61 0
-63 -34 -17 0
34 13 9 0
-30 16 24 0
69 5 -71 0
38 -58 40 0
19 69 14 0
-61 47 30 0
-56 -39 -45 0
-48 42 45 0
-25 -26 33 0
57 -5 -74 0
-15 27 -20 0
-36 1 -35 0
36 19 3 0
-75 41 22 0
73 -61 25 0
-4 48 -21 0
39 66 -30 0
-28 -61 -47 0
43 -5 17 0
-66 -4 26 0
-42 -51 61 0
28 -69 -70 0
-41 68 -40 0
13 75 32 0
21 -11 49 0
16 57 26 0
20 -52 53 0
-63 47 54 0
32 63 24 0
74 -50 36 0
-25 -66 -53 0
-39 44 15 0
-38 -24 -41 0
75 71 11 0
40 25 13 0
-71 43 66 0
-66 -72 73 0
-53 -43 72 0
42 -54 25 0
46 -1 -38 0
-71 53 -27 0
59 -67 -58 0
-68 -8 -16 0
-34 -50 -70 0
15 14 51 0
17 -60 -18 0
-20 -37 -55 0
7 -4 -30 0
67 -7 -73 0
56 42 -50 0
34 -37 11 0
-57 -12 63 0
-46 -38 -29 0
40 -62 -13 0
26 -11 21 0
47 75 35 0
-28 31 -70 0
46 -11 5 0
-26 -57 31 0
-36 1 -29 0
28 9 -57 0
-43 30 17 0
61 60 48 0
-24 -16 -54 0
53 11 5 0
20 -18 -51 0
-10 61 -53 0
26 12 -37 0
-55 30 44 0
9 29 59 0
-50 -46 13 0
-54 2 -65 0
-26 75 -17 0
37 -55 -54 0
-21 55 57 0
50 67 63 0
48 1 25 0
-30 -17 -35 0
69 -30 -10 0
23 -39 -22 0
-54 45 -75 0
-40 -38 16 0
40 19 8 0
-8 25 1 0
68 3 65 0
-55 -68 15 0
1 -47 -7 0
42 53 27 0

c GPT solve time: 0.50 seconds

SATISFIABLE
Branches: 1
Conflicts: 0
