c Random 3-SAT
c alpha=1.5, N=75, L=112, instance=17
p cnf 75 112
-38 -45 27 0
59 52 69 0
-16 -53 47 0
-1 32 37 0
18 34 -14 0
17 -42 -52 0
-34 -13 -10 0
16 -37 -23 0
75 64 -70 0
-55 25 -72 0
-8 9 -3 0
57 -47 -69 0
-44 -50 -7 0
-70 -50 -2 0
33 66 75 0
58 -21 -64 0
-35 -39 5 0
24 -14 -43 0
7 -67 -10 0
-26 -58 -57 0
-8 -11 65 0
-30 -28 -42 0
62 -41 14 0
-5 -21 54 0
-12 -52 9 0
-56 28 -42 0
66 -59 65 0
-64 -62 32 0
12 -32 -11 0
44 41 4 0
7 4 6 0
23 31 -51 0
51 -58 -61 0
43 53 65 0
-24 -72 33 0
-32 73 47 0
-19 -7 57 0
69 66 45 0
-70 44 17 0
-74 -39 12 0
12 13 73 0
70 -8 30 0
-20 -25 -62 0
28 47 -54 0
-30 39 38 0
51 32 -75 0
-65 21 -22 0
8 13 -16 0
23 28 55 0
72 40 -59 0
-7 -9 -65 0
-48 -67 -34 0
26 31 -49 0
23 58 73 0
35 -25 55 0
-18 12 24 0
-30 34 23 0
-50 60 58 0
13 54 -68 0
26 44 -29 0
19 18 -4 0
61 -28 -43 0
-59 34 65 0
10 -1 47 0
24 -27 -58 0
-39 3 14 0
38 -9 -47 0
-53 -22 39 0
-1 67 60 0
-25 75 22 0
-75 55 -47 0
37 -36 65 0
-18 -3 7 0
-46 50 -32 0
36 27 -13 0
-22 -38 75 0
-49 -63 66 0
-26 -18 -65 0
-11 -17 42 0
-56 57 16 0
-45 54 63 0
64 -53 74 0
-39 -65 59 0
-35 -58 -30 0
57 -42 -18 0
48 59 -46 0
50 -67 -5 0
-51 -5 34 0
27 -21 -47 0
-45 46 -70 0
-74 -67 -59 0
-65 64 -35 0
-24 -73 -75 0
60 27 30 0
-63 72 55 0
-57 -13 -36 0
1 -50 18 0
-48 35 29 0
-71 73 -57 0
-43 -32 53 0
-18 -14 -32 0
37 -63 73 0
54 -58 33 0
-9 6 8 0
-65 28 33 0
-70 5 -11 0
51 -34 -1 0
74 -3 -48 0
20 -68 26 0
-15 37 62 0
25 29 68 0
30 -62 25 0

c GPT solve time: 0.87 seconds

* SATISFIABLE  
* Number of branches (i.e., decision points): 13  
* Number of conflicts (i.e., backtracking steps): 4
