c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=20
p cnf 75 150
10 16 -64 0
-51 60 -49 0
32 -28 1 0
-44 25 -47 0
64 74 58 0
10 -9 -58 0
51 -48 38 0
-73 -14 34 0
3 -38 -14 0
-56 31 11 0
24 19 10 0
67 24 -2 0
36 -11 2 0
45 8 25 0
-71 -51 69 0
75 16 -47 0
-56 -44 57 0
54 1 -4 0
-27 -26 -10 0
-74 -46 6 0
28 -10 -49 0
-69 -26 40 0
-36 -75 15 0
52 -43 45 0
35 50 -30 0
33 -58 -68 0
52 -51 15 0
27 -71 60 0
-39 21 42 0
-35 49 34 0
29 52 -54 0
11 -15 31 0
52 56 36 0
32 -14 -63 0
73 37 18 0
-7 -63 -46 0
13 74 30 0
28 5 51 0
18 51 -67 0
-10 72 -20 0
-58 -53 71 0
52 37 -18 0
61 -66 62 0
35 -14 -28 0
32 14 -26 0
49 -53 42 0
5 -36 -20 0
-71 30 -12 0
-31 37 11 0
3 53 48 0
28 26 40 0
-42 27 4 0
16 -60 -19 0
-37 -33 -51 0
-20 -15 19 0
-8 1 28 0
-45 -33 67 0
-50 -53 30 0
-7 -8 -67 0
-75 74 -5 0
69 12 23 0
-36 -33 13 0
-53 -36 -14 0
-57 -39 -40 0
-36 49 -25 0
-37 -36 68 0
-54 4 7 0
-53 -71 -6 0
-45 -13 53 0
71 31 16 0
-9 45 -29 0
-57 -12 32 0
12 -28 71 0
-64 -29 -52 0
46 -49 36 0
-32 -12 16 0
-5 -26 -51 0
-66 -2 14 0
28 -64 -3 0
-31 -75 3 0
20 -41 -29 0
-38 73 -31 0
-58 -9 66 0
17 54 -19 0
63 24 55 0
74 -71 -18 0
62 28 23 0
-69 27 60 0
34 74 62 0
-40 -29 -47 0
3 -20 8 0
-1 15 -74 0
20 -7 68 0
30 -17 54 0
-30 55 -32 0
-69 -33 -71 0
55 -68 75 0
71 -58 13 0
69 13 48 0
-45 -64 33 0
45 -65 25 0
-50 21 -51 0
39 -57 12 0
-38 29 -51 0
74 -19 46 0
-14 31 -54 0
-18 67 -31 0
-18 -51 -19 0
-13 -40 -69 0
-72 49 46 0
65 12 -20 0
-74 -46 39 0
-44 -38 -74 0
-23 13 62 0
-53 -26 70 0
62 3 -12 0
-57 4 -43 0
41 50 3 0
-39 -38 -5 0
-22 26 36 0
-11 -1 -48 0
56 -43 12 0
-30 17 18 0
46 -18 -15 0
73 -14 2 0
3 -30 58 0
-4 -31 -63 0
47 -25 57 0
29 47 -66 0
-23 47 1 0
-69 -58 61 0
38 13 12 0
-2 13 -19 0
37 -72 70 0
29 -42 -7 0
41 22 53 0
-36 27 29 0
-20 -12 55 0
36 -14 70 0
-35 -12 -8 0
11 35 -72 0
-41 -67 17 0
35 -45 -37 0
-21 56 31 0
72 32 -14 0
-39 28 71 0
10 -23 -37 0
-12 -71 -11 0
73 -21 -47 0
-13 -75 -24 0

c GPT solve time: 0.95 seconds

* SATISFIABLE
* Number of branches (i.e., decision points): 7
* Number of conflicts (i.e., backtracking steps): 2
