c Random 3-SAT
c alpha=2.0, N=75, L=150, instance=10
p cnf 75 150
-15 74 -21 0
62 -68 8 0
-74 68 -20 0
41 37 62 0
38 -24 -17 0
-8 -60 -41 0
-69 -26 75 0
52 -28 -41 0
-15 -65 48 0
-53 50 -67 0
8 -65 -18 0
17 67 -15 0
-6 53 -23 0
-21 24 69 0
-66 -63 61 0
-2 -51 32 0
70 -66 25 0
-32 -61 -58 0
-64 -11 30 0
-37 70 -3 0
-17 41 1 0
-36 47 -8 0
-71 -15 16 0
26 -7 5 0
-36 -38 -7 0
-60 -2 -59 0
-1 61 -17 0
-47 70 5 0
70 44 18 0
59 -74 4 0
32 -30 53 0
60 13 -26 0
-17 -73 67 0
69 23 74 0
33 -36 54 0
-19 -59 11 0
-28 -72 -22 0
52 10 29 0
-57 58 43 0
75 4 -18 0
40 2 -47 0
60 74 66 0
-42 -8 47 0
21 75 -55 0
-55 -27 -56 0
-24 56 73 0
72 36 -7 0
26 27 -51 0
-46 75 -54 0
66 28 44 0
-17 68 65 0
59 51 13 0
-26 -6 3 0
3 7 60 0
-47 37 9 0
63 -9 -41 0
-55 -12 23 0
-26 -54 14 0
-66 59 47 0
15 -9 -36 0
64 -13 45 0
-28 39 -9 0
-14 -2 46 0
35 11 36 0
14 37 -20 0
-25 -34 1 0
48 -47 -59 0
-14 16 -66 0
-5 -31 29 0
-2 -28 -30 0
-73 -58 12 0
-65 -5 27 0
-29 -59 74 0
-73 -49 42 0
67 -7 -33 0
-71 -47 27 0
-9 -45 -10 0
-49 63 -22 0
31 71 -60 0
63 54 -11 0
-17 36 -38 0
-57 -73 18 0
5 -30 34 0
26 27 -5 0
21 -25 -20 0
33 28 -53 0
-18 12 66 0
10 -70 39 0
8 16 -52 0
75 -13 58 0
28 -44 74 0
-39 -15 -33 0
-10 35 41 0
61 67 33 0
70 36 -46 0
25 -45 -15 0
-15 -45 -30 0
-10 -1 -68 0
-10 -23 66 0
12 -7 38 0
71 6 -60 0
25 29 -27 0
-22 2 16 0
46 -43 -66 0
-6 53 -18 0
60 -18 50 0
-17 -31 5 0
-55 -31 57 0
-67 -65 -29 0
-49 -22 -59 0
19 75 3 0
26 35 -19 0
68 -17 73 0
68 -60 50 0
46 -42 2 0
-47 -63 -57 0
-58 55 -10 0
46 -21 -70 0
8 50 -60 0
50 27 -53 0
-29 -61 -26 0
-67 5 10 0
-31 -33 -58 0
13 58 -7 0
-9 -7 17 0
27 -39 70 0
-44 -48 38 0
18 -60 -47 0
36 17 49 0
-11 47 7 0
26 73 12 0
-17 53 -58 0
-34 -38 -73 0
55 -52 47 0
22 11 20 0
-6 -49 -16 0
18 16 14 0
63 -74 73 0
21 52 62 0
47 15 64 0
-45 19 -47 0
50 -35 67 0
-61 15 44 0
-3 51 57 0
-60 47 20 0
-55 -33 13 0
59 5 6 0
72 -30 -75 0
32 59 49 0
11 -14 35 0

c GPT solve time: 1.15 seconds

* SATISFIABLE  
* Number of branches: 13  
* Number of conflicts: 4
